song_id,valence,arousal
1483,0.3625,0.35
1484,0.425,0.35
1485,0.4625,0.35
1486,0.3375,0.2375
1487,0.4125,0.175
1488,0.4875,0.3625
1489,0.4875,0.45
1490,0.35,0.2625
1491,0.475,0.525
1492,0.2875,0.225
1493,0.375,0.6375
1494,0.4875,0.35
1495,0.425,0.3625
1496,0.6375,0.6
1497,0.425,0.325
1498,0.475,0.35
1499,0.475,0.4375
1500,0.35,0.275
1501,0.5,0.4875
1502,0.775,0.75
1503,0.6125,0.3875
1504,0.625,0.6125
1505,0.4,0.4875
1506,0.5,0.475
1507,0.5625,0.5875
1508,0.6125,0.5375
1509,0.6125,0.55
1510,0.3875,0.575
1511,0.5625,0.575
1512,0.35,0.525
1513,0.6375,0.6625
1514,0.45,0.55
1515,0.425,0.475
1516,0.575,0.4875
1517,0.625,0.5
1518,0.6375,0.6625
1519,0.5,0.575
1520,0.5375,0.5375
1521,0.475,0.4875
1522,0.525,0.5875
1523,0.7375,0.475
1524,0.575,0.425
1525,0.4375,0.4375
1526,0.6125,0.6125
1527,0.4375,0.4625
1528,0.5625,0.45
1529,0.55,0.5875
1530,0.65,0.4
1531,0.5125,0.475
1532,0.6,0.575
1533,0.525,0.5375
1534,0.5875,0.5875
1535,0.55,0.5375
1536,0.475,0.3
1537,0.6125,0.3
1538,0.6625,0.4625
1539,0.425,0.4625
1540,0.5875,0.5125
1541,0.525,0.45
1542,0.5625,0.5625
1543,0.6375,0.55
1544,0.675,0.55
1545,0.475,0.475
1546,0.5375,0.425
1547,0.375,0.6
1548,0.45,0.3375
1549,0.4875,0.525
1550,0.475,0.3375
1551,0.575,0.55
1552,0.575,0.575
1553,0.575,0.6125
1554,0.6,0.4375
1555,0.425,0.2375
1556,0.4625,0.6375
1557,0.5625,0.6625
1558,0.3,0.6125
1559,0.6,0.525
1560,0.525,0.525
1561,0.5,0.625
1562,0.475,0.6625
1563,0.5125,0.5875
1564,0.6375,0.675
1565,0.45,0.4875
1566,0.65,0.5375
1567,0.375,0.5
1568,0.55,0.625
1569,0.575,0.6
1570,0.525,0.45
1571,0.425,0.7375
1572,0.5625,0.5
1573,0.4875,0.325
1574,0.6125,0.55
1575,0.525,0.5125
1576,0.55,0.3625
1577,0.525,0.4625
1578,0.6125,0.475
1579,0.6,0.4875
1580,0.6375,0.525
1581,0.6875,0.6375
1582,0.6125,0.55
1583,0.575,0.525
1584,0.4875,0.45
1585,0.5,0.3625
1586,0.4125,0.5
1587,0.5,0.5625
1588,0.4875,0.6
1589,0.6,0.6375
1590,0.4,0.65
1591,0.6125,0.4625
1592,0.6375,0.675
1593,0.4625,0.3125
1594,0.575,0.55
1595,0.575,0.6125
1596,0.5625,0.5125
1597,0.5625,0.5
1598,0.4125,0.5625
1599,0.325,0.3875
1600,0.575,0.575
1601,0.5,0.5375
1602,0.5,0.3375
1603,0.55,0.3625
1604,0.4375,0.325
1605,0.575,0.375
1606,0.575,0.4875
1607,0.4375,0.25
1608,0.4375,0.75
1609,0.675,0.6875
1610,0.675,0.3875
1611,0.5875,0.65
1612,0.35,0.2625
1613,0.65,0.7
1614,0.7,0.45
1615,0.5875,0.45
1616,0.475,0.5625
1617,0.6375,0.6125
1618,0.6375,0.3625
1619,0.525,0.5375
1620,0.6625,0.5875
1621,0.6375,0.625
1622,0.625,0.6125
1623,0.575,0.5375
1624,0.5875,0.675
1625,0.4875,0.425
1626,0.6375,0.625
1627,0.425,0.3625
1628,0.4625,0.475
1629,0.675,0.6625
1630,0.625,0.55
1631,0.5875,0.475
1632,0.525,0.3
1633,0.6875,0.6625
1634,0.5625,0.6375
1635,0.725,0.6375
1636,0.45,0.525
1637,0.5625,0.325
1638,0.6125,0.3625
1639,0.5375,0.5375
1640,0.7,0.6375
1641,0.45,0.5375
1642,0.5125,0.4875
1643,0.425,0.4125
1644,0.5,0.6125
1645,0.6,0.5875
1646,0.4375,0.3375
1647,0.7625,0.6
1648,0.3625,0.1875
1649,0.6375,0.625
1650,0.6125,0.4625
1651,0.475,0.625
1652,0.775,0.6625
1653,0.4125,0.2625
1654,0.475,0.2625
1655,0.6375,0.6375
1656,0.4625,0.375
1657,0.575,0.5875
1658,0.65,0.6125
1659,0.45,0.45
1660,0.525,0.5625
1661,0.5875,0.6625
1662,0.6375,0.625
1663,0.45,0.4875
1664,0.4,0.375
1665,0.575,0.5875
1666,0.35,0.2875
1667,0.625,0.8125
1668,0.5625,0.5625
1669,0.5625,0.4875
1670,0.6125,0.55
1671,0.4,0.2875
1672,0.425,0.2
1673,0.6375,0.6125
1674,0.5,0.5375
1675,0.5625,0.5875
1676,0.575,0.4875
1677,0.725,0.675
1678,0.5125,0.4
1679,0.55,0.575
1680,0.725,0.6375
1681,0.5,0.3125
1682,0.6375,0.6
1683,0.625,0.475
1684,0.5125,0.5
1685,0.55,0.4375
1686,0.3375,0.2875
1687,0.5125,0.4625
1688,0.525,0.4625
1689,0.7625,0.675
1690,0.55,0.45
1691,0.3375,0.325
1692,0.35,0.2875
1693,0.425,0.35
1694,0.4375,0.6375
1695,0.5875,0.575
1696,0.35,0.2875
1697,0.2875,0.225
1698,0.4375,0.4375
1699,0.5125,0.5
1700,0.575,0.5
1701,0.375,0.2625
1702,0.3875,0.3625
1703,0.5375,0.7125
1704,0.5375,0.675
1705,0.375,0.425
1706,0.4875,0.375
1707,0.3125,0.375
1708,0.4,0.325
1709,0.375,0.35
1710,0.325,0.2375
1711,0.5,0.275
1712,0.425,0.2375
1713,0.65,0.5875
1714,0.6375,0.375
1715,0.6125,0.575
1716,0.6,0.55
1717,0.625,0.475
1718,0.4625,0.3125
1719,0.5,0.2875
1720,0.8125,0.625
1721,0.4,0.2375
1722,0.5,0.2625
1723,0.4125,0.3
1724,0.3375,0.2875
1725,0.525,0.425
1726,0.45,0.275
1727,0.4875,0.4625
1728,0.2625,0.4625
1729,0.5125,0.55
1730,0.5375,0.3625
1731,0.4,0.325
1732,0.4,0.25
1733,0.35,0.2875
1734,0.5125,0.525
1735,0.4625,0.25
1736,0.4625,0.2625
1737,0.325,0.325
1738,0.225,0.475
1739,0.3375,0.225
1740,0.5375,0.4125
1741,0.2875,0.3125
1742,0.725,0.5125
1743,0.725,0.6875
1744,0.4875,0.4125
1745,0.7625,0.6125
1746,0.5875,0.475
1747,0.4125,0.2375
1748,0.55,0.3875
1749,0.7125,0.45
1750,0.4625,0.5375
1751,0.3875,0.4125
1752,0.5625,0.6375
1753,0.275,0.3
1754,0.4,0.175
1755,0.675,0.5875
1756,0.425,0.3625
1757,0.5,0.2625
1758,0.55,0.25
1759,0.55,0.4625
1760,0.4125,0.3875
1761,0.8625,0.7625
1762,0.6375,0.55
1763,0.425,0.3125
1764,0.4875,0.375
1765,0.6,0.45
1766,0.3375,0.25
1767,0.35,0.175
1768,0.3875,0.2625
1769,0.6125,0.5375
1770,0.4375,0.2375
1771,0.4875,0.5375
1772,0.575,0.4125
1773,0.55,0.3875
1774,0.4875,0.475
1775,0.45,0.25
1776,0.475,0.35
1777,0.5375,0.425
1778,0.425,0.275
1779,0.5875,0.2375
1780,0.475,0.3125
1781,0.4,0.2125
1782,0.4625,0.525
1783,0.4,0.2875
1784,0.5625,0.5125
1785,0.575,0.525
1786,0.4,0.2625
1787,0.3625,0.3
1788,0.325,0.625
1789,0.6125,0.5125
1790,0.35,0.2875
1791,0.5375,0.2875
1792,0.6375,0.5125
1793,0.5125,0.4
1794,0.4,0.3375
1795,0.3625,0.25
1796,0.6,0.625
1797,0.325,0.3875
1798,0.5875,0.375
1799,0.6,0.4375
1800,0.3,0.2
1801,0.3,0.225
1802,0.5875,0.7
1803,0.3875,0.325
1804,0.5875,0.6125
1805,0.5875,0.4875
1806,0.6875,0.65
1807,0.5875,0.5375
1808,0.55,0.5375
1809,0.375,0.3875
1810,0.3875,0.375
1811,0.45,0.4625
1812,0.5,0.5
1813,0.6375,0.5875
1814,0.625,0.6
1815,0.675,0.6
1816,0.5,0.4375
1817,0.7,0.625
1818,0.4125,0.275
1819,0.3875,0.3875
1820,0.4375,0.425
1821,0.65,0.7
1822,0.4625,0.3125
1823,0.2125,0.575
1824,0.65,0.5875
1825,0.475,0.4375
1826,0.5125,0.3375
1827,0.575,0.7125
1828,0.6,0.7
1829,0.475,0.325
1830,0.5875,0.5375
1831,0.65,0.575
1832,0.5875,0.525
1833,0.4375,0.275
1834,0.6625,0.5875
1835,0.5375,0.275
1836,0.575,0.45
1837,0.4,0.2375
1838,0.45,0.5
1839,0.625,0.5875
1840,0.475,0.55
1841,0.45,0.2625
1842,0.6,0.6625
1843,0.4875,0.4625
1844,0.6375,0.5625
1845,0.6125,0.6125
1846,0.6,0.6
1847,0.275,0.2
1848,0.5625,0.5
1849,0.625,0.6
1850,0.3375,0.2125
1851,0.45,0.2875
1852,0.3875,0.4625
1853,0.6875,0.5875
1854,0.525,0.4375
1855,0.55,0.625
1856,0.6375,0.7125
1857,0.5375,0.5
1858,0.525,0.575
1859,0.525,0.5
1860,0.3375,0.3125
1861,0.5125,0.5
1862,0.5125,0.4875
1863,0.675,0.5875
1864,0.6375,0.8
1865,0.725,0.6125
1866,0.475,0.4375
1867,0.4,0.375
1868,0.6,0.5
1869,0.3875,0.3375
1870,0.55,0.575
1871,0.675,0.7
1872,0.4375,0.4
1873,0.4625,0.3
1874,0.5,0.6625
1875,0.6625,0.65
1876,0.6625,0.5
1877,0.65,0.5625
1878,0.7125,0.6625
1879,0.55,0.675
1880,0.55,0.275
1881,0.5,0.525
1882,0.5625,0.65
1883,0.575,0.4375
1884,0.6875,0.575
1885,0.3625,0.3625
1886,0.3875,0.25
1887,0.625,0.6
1888,0.3,0.275
1889,0.575,0.5625
1890,0.625,0.6
1891,0.5,0.3125
1892,0.5125,0.6375
1893,0.6625,0.65
1894,0.475,0.475
1895,0.6875,0.6125
1896,0.4875,0.1375
1897,0.4,0.35
1898,0.5125,0.4
1899,0.5,0.3875
1900,0.6875,0.7125
1901,0.525,0.675
1902,0.425,0.7875
1903,0.275,0.7375
1904,0.3875,0.3
1905,0.3375,0.6875
1906,0.425,0.65
1907,0.4875,0.6875
1908,0.525,0.5125
1909,0.4875,0.5
1910,0.35,0.2875
1911,0.4125,0.55
1912,0.55,0.5625
1913,0.625,0.6875
1914,0.5375,0.6625
1915,0.6625,0.6875
1916,0.55,0.6625
1917,0.3875,0.45
1918,0.3,0.45
1919,0.4375,0.55
1920,0.5875,0.675
1921,0.425,0.6875
1922,0.575,0.6
1923,0.675,0.65
1924,0.5375,0.5875
1925,0.4875,0.4375
1926,0.525,0.6375
1927,0.575,0.45
1928,0.3375,0.575
1929,0.5125,0.7125
1930,0.45,0.375
1931,0.4625,0.5625
1932,0.475,0.625
1933,0.525,0.75
1934,0.6,0.35
1935,0.4625,0.425
1936,0.2375,0.25
1937,0.4125,0.3625
1938,0.575,0.75
1939,0.425,0.275
1940,0.5125,0.575
1941,0.525,0.425
1942,0.675,0.725
1943,0.4,0.425
1944,0.6375,0.5125
1945,0.625,0.6375
1946,0.375,0.625
1947,0.5,0.8
1948,0.375,0.7125
1949,0.15,0.5125
1950,0.35,0.3
1951,0.45,0.375
1952,0.3875,0.425
1953,0.5125,0.425
1954,0.7125,0.5875
1955,0.5625,0.6875
1956,0.55,0.6125
1957,0.475,0.475
1958,0.475,0.5125
1959,0.4625,0.6
1960,0.4375,0.7125
1961,0.6125,0.5375
1962,0.425,0.5
1963,0.3625,0.5625
1964,0.325,0.7125
1965,0.2875,0.3125
1966,0.325,0.5
1967,0.4625,0.7375
1968,0.45,0.6475
1969,0.3375,0.5875
1970,0.6125,0.7625
1971,0.5625,0.5625
1972,0.625,0.6125
1973,0.4125,0.4125
1974,0.3,0.4625
1975,0.4625,0.575
1976,0.4875,0.55
1977,0.4625,0.525
1978,0.6875,0.6875
1979,0.5625,0.775
1980,0.5625,0.55
1981,0.5125,0.6
1982,0.4375,0.4375
1983,0.2375,0.3
1984,0.3375,0.2375
1985,0.475,0.575
1986,0.375,0.5125
1987,0.6875,0.6625
1988,0.5625,0.6
1989,0.5,0.5875
1990,0.4,0.3875
1991,0.5,0.625
1992,0.4875,0.725
1993,0.3125,0.75
1994,0.35,0.3125
1995,0.4625,0.4625
1996,0.3625,0.6125
1997,0.5375,0.3625
1998,0.675,0.65
1999,0.45,0.55
2000,0.6,0.625
5001,0,0
5009,1,1
