song_id,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std
179,95.703125,68955,957.7083333,0.271647891,0.289786597,0.46420657,0.259452227,0.244393606,0.153639509,3.440211308,13.9938984,-5.696329037,50.07463817,0.011752793,1.293467862,0.924142361,0.04296682,1349.94567,223.1143019,1470.899287,206.5846936,22.99712701,6.363017046,0.002138366,0.032054745,2470.427514,470.0427162,1.507849336,1.554691504,-0.001588575,0.09642558,0.077148941,0.015112919
180,99.38401442,70195,948.5810811,0.308137894,0.310989455,0.449454492,0.293899609,0.255617747,0.134137618,5.540206566,40.1918137,-2.44897294,83.08298825,0.011336826,2.79681392,0.70745182,0.020071166,490.3683149,138.8271031,654.9232766,168.4534879,23.5019091,6.823931321,0.001054325,0.032090187,893.1728465,323.3586316,1.202555691,1.393234129,-0.001218256,0.085268794,0.029885078,0.014287219
181,99.38401442,70924,958.4324324,0.387234579,0.276852113,0.590528788,0.214020386,0.270642965,0.100427679,1.314094573,4.823330134,-0.522054811,50.9413475,0.013189013,1.524555164,0.708278894,0.028995451,1696.753388,362.8615139,1723.716107,207.7688227,23.37751854,8.559337575,0.00315382,0.03257513,3454.436362,656.0683691,1.034937427,1.133224149,0.021832803,0.049278943,0.106624517,0.031221842
182,123.046875,87661,952.8369565,0.286109468,0.314946843,0.501364032,0.278138019,0.252338227,0.140209673,0.612111048,10.93862069,-14.01986909,85.89825442,0.001859451,2.520399966,0.260718763,0.026590487,974.3279515,327.4521101,1186.577095,429.8068389,21.10556448,8.327713141,0.001136035,0.00265002,1614.790545,855.3198535,0.337259411,0.534209359,0.00740437,0.070813147,0.049394139,0.01665949
184,112.3471467,81951,952.9186047,0.240477481,0.297431449,0.413751134,0.284217271,0.235189809,0.167389029,3.014360156,34.29283708,-10.01537088,58.48124235,0.005990028,2.585286509,0.75203681,0.066856384,1621.756836,918.1406405,1709.473567,538.462112,24.67362338,7.098677216,0.007171499,0.037646584,3104.037301,1611.348735,0.953168338,1.281912697,0.015524,0.098111412,0.075976663,0.072894244
185,198.7680288,142657,963.8986486,0.278745052,0.289602823,0.419964676,0.270202407,0.235958919,0.166303103,0.707171876,8.399306073,-10.2818458,90.09073847,0.010027724,1.871328116,0.313154578,0.177219719,897.9086347,488.1745387,1014.956227,570.2809489,23.33248069,6.735198669,0.002295278,0.032439511,1636.778597,1122.831606,0.415900363,0.751798569,-0.011407376,0.090958929,0.051645616,0.024528605
186,143.5546875,101356,965.2952381,0.405185234,0.284397483,0.399417256,0.278053118,0.227221499,0.178055395,4.66145718,43.79629675,0.63582112,61.19786054,0.008952938,3.114664434,0.817601323,0.011850536,1122.066973,632.522903,1468.355302,758.4733311,21.54304886,6.507057567,0.00408209,0.032790273,2279.396607,1783.331835,1.25134286,1.418935059,0.056585696,0.087148321,0.044694212,0.023929134
187,80.74951172,47439,878.5,0.173312043,0.287965705,0.398848604,0.279724617,0.231838737,0.172000388,0.448653179,7.798061396,-15.3909363,100.666671,0.003228745,2.689122979,0.164758533,0.028645052,928.9751948,139.9949157,726.8259273,151.130291,25.36652423,8.71090783,0.000544275,0.022691783,1280.143934,247.171061,0.19235328,0.333104331,-0.014507541,0.094966403,0.081864213,0.021602436
188,117.4538352,82064,943.2643678,0.241074474,0.295218968,0.412706744,0.282187185,0.233111002,0.170272117,5.387174204,38.30959459,-2.916780829,40.85779007,0.010671356,1.691671736,1.026416659,0.086479858,1749.947837,331.9467074,2028.013644,254.2626605,22.83467367,5.852969556,0.005096573,0.032357138,3522.991783,747.9126278,1.476561871,1.580710751,0.017882878,0.085869389,0.069103746,0.026925497
189,172.265625,119462,933.296875,0.448808071,0.298539879,0.601617729,0.237490564,0.273896204,0.091182252,7.332275397,29.51635126,-4.891971126,37.55379802,0.01026164,1.864694742,2.300509453,0.243213519,1931.129743,463.2105458,1664.139174,308.2846394,18.59972511,8.08885799,0.015569435,0.035300471,3382.466626,801.9345583,3.147448529,3.499226574,0.001444537,0.061214474,0.119481918,0.035829438
190,172.265625,119267,946.5634921,0.250631208,0.286147608,0.406293609,0.27600141,0.224771708,0.181138104,1.258179233,18.21873131,-16.75328521,61.85172983,0.008453152,1.155956223,0.439372063,0.015637724,1433.906953,275.5985299,1400.981909,198.6239627,25.8481005,7.495636757,0.001467319,0.032079715,2765.962141,490.6817154,0.644043979,0.780503748,-0.033059244,0.091288135,0.08191673,0.035429192
191,89.10290948,61054,925.0606061,0.237604687,0.290341962,0.444208745,0.268306807,0.252240872,0.140384742,1.19756697,10.45015968,-9.592100502,77.83043672,0.008561962,2.01219615,0.378685683,0.017008955,831.2719953,110.9563126,814.1673112,150.3741115,24.83211042,8.374252129,0.001072047,0.032082818,1450.407115,258.6900341,0.619211579,0.735270778,0.000278888,0.08498178,0.052453632,0.011547848
192,75.99954044,51639,938.8909091,0.257658649,0.298746809,0.424510304,0.279398325,0.25454652,0.136159474,6.86494554,40.22127437,-12.99875297,40.33808351,0.005086013,2.553403279,1.424030304,0.156155139,1926.717068,361.1118057,1680.35328,260.6093525,24.48069471,8.116137196,0.003554791,0.012017352,3392.727553,794.5420813,2.00082274,2.319397292,-0.007056551,0.090732798,0.123570123,0.031086089
193,89.10290948,29189,648.6444444,0.256053119,0.277780122,0.39845349,0.247817765,0.233748024,0.16939656,5.026563762,20.47606737,-3.929864954,27.35968809,0.011481838,1.225483137,1.471070886,0.003392549,2262.182212,346.4051791,2393.436661,177.630151,21.65272543,5.858120939,0.017213749,0.033526827,4709.048599,704.4047953,2.022202757,2.082097665,0.042455822,0.080834615,0.107187923,0.022121483
194,172.265625,118969,936.7637795,0.229373865,0.290580834,0.436747324,0.272173816,0.240260402,0.160025849,1.065094408,8.149880731,-15.06087995,89.74864937,0.007955554,1.830614395,0.312642127,0.017169677,688.4693343,123.9166692,654.4373896,105.4728613,25.38380472,6.134871039,0.001040003,0.032082967,1088.131219,251.3343132,0.520829517,0.631818001,0.007889287,0.087081392,0.049265088,0.009759753
195,112.3471467,81233,955.6823529,0.198977136,0.287919136,0.404548976,0.28410278,0.226836039,0.178546197,0.608115729,8.302639102,-10.62639888,84.42992234,0.008578908,1.380427829,0.239137068,0.04943921,1151.440446,249.0045001,1451.393357,310.7474001,25.15697162,6.07957557,0.001457904,0.032078255,2125.042036,597.3155171,0.316252434,0.457228805,-0.003999044,0.085599161,0.063475053,0.028031022
196,83.35433468,59222,955.1935484,0.220420878,0.285185091,0.424063961,0.267150091,0.239295137,0.161465695,4.602448146,35.75297761,-8.663757591,56.72685613,0.006474107,1.582899339,0.782712877,0.127452672,1314.235586,294.2635307,1458.751975,268.3923662,26.17334264,7.403793357,0.001519947,0.032078836,2333.185239,736.7587254,1.225991565,1.486375129,-0.001622029,0.095976871,0.075820695,0.018218434
197,83.35433468,56088,934.8,0.183008951,0.282021728,0.376138744,0.272373768,0.22725189,0.178016606,1.416737136,12.04088529,-11.7918518,98.86126554,0.004642171,1.530577659,0.295436412,0.002820529,479.2695685,68.80259561,361.0926187,70.65033801,25.36865465,6.006446218,0.001031438,0.032091521,691.3379158,155.5402296,0.506888109,0.592948627,-0.005391066,0.108528979,0.041209679,0.00711436
198,135.9991776,98356,964.2745098,0.261555671,0.289679705,0.3748848,0.27764857,0.217856245,0.189399023,1.191254919,10.68661118,-4.845146285,87.65780246,0.009262536,0.910909805,0.34705168,0.065164804,710.7950868,189.5501644,1072.415512,286.989099,24.98341312,7.030492878,0.001182508,0.032070838,1265.5444,445.49253,0.547768976,0.663444204,0.051736828,0.086275431,0.037276664,0.013413923
199,184.5703125,133638,961.4244604,0.213543788,0.288944676,0.376248494,0.280910661,0.219767094,0.187178411,0.502703113,5.889707239,-10.23332995,68.50944912,0.006304255,1.931718925,0.369055867,0.045947831,1870.414053,460.4369155,1758.980524,224.3693445,24.79329807,8.154916719,0.002818427,0.032095697,3486.770295,696.5777724,0.469247088,0.630684388,-0.009461534,0.095573865,0.117275547,0.051327432
201,112.3471467,76403,955.0375,0.196422858,0.290760992,0.371981893,0.295445813,0.226364375,0.179143805,1.083777992,9.313641008,-16.44157206,83.35323276,0.01047154,3.721937642,0.33970499,0.041748758,976.2957087,220.7158959,952.1170697,207.4144825,28.76707683,7.738919653,0.001986019,0.040872376,1861.750753,465.5454739,0.49713634,0.689963846,-0.016886377,0.121477505,0.056077591,0.018400621
202,99.38401442,69201,961.125,0.213634926,0.292505463,0.389541361,0.284490166,0.242018164,0.157354826,0.985283143,10.22426428,-17.5587376,62.40495714,0.007531049,2.325733586,0.431686521,0.017883139,1680.26739,301.3308573,1677.912829,221.9968156,23.98059463,8.4268952,0.002608681,0.032091904,2974.617769,576.1369135,0.58041461,0.729523249,0.02584402,0.099803442,0.089003856,0.026946087
203,99.38401442,67311,922.0684932,0.160048256,0.284653379,0.358773227,0.278910189,0.238426545,0.162745556,2.14873538,17.57350976,-10.46782148,85.92108212,0.007693509,2.571397242,0.416285664,0.003756267,823.0936546,98.6704898,607.0723075,106.5876404,25.80043311,9.349342146,0.00103734,0.032091338,1287.840941,214.5636225,0.650749056,0.820007467,0.017946951,0.096732478,0.063541499,0.015652817
204,123.046875,75336,876,0.360034003,0.315906996,0.469776233,0.28289328,0.246120589,0.150857512,2.224246783,30.38932094,-4.321235647,69.25369764,0.010442766,2.266533127,0.554332316,0.028385893,1009.197714,369.1279379,1329.026738,319.435644,22.38282932,6.92424259,0.001640716,0.032091863,2082.787973,957.5130312,0.79227778,1.027965922,-0.008754951,0.068422764,0.040992721,0.022357167
205,54.97839096,37330,933.25,0.254341187,0.291439121,0.424595818,0.275897236,0.230937648,0.173208361,1.435619699,8.87212807,-13.70680121,87.3674228,0.010612308,2.404824109,0.404897988,0.115477435,753.7499375,145.333978,704.7228226,183.0921323,27.3375458,6.565352645,0.001057297,0.032074045,1285.563289,343.8652292,0.622014825,0.918072166,-0.006479205,0.116257936,0.046849592,0.00866951
206,143.5546875,6724,258.6153846,0.189715997,0.315039167,0.340270932,0.307965876,0.196563527,0.211414553,0.116009762,1.371903282,-17.84179609,113.00918,0.008869629,2.323107645,0.132131055,0.036807604,945.5629207,317.4211232,1197.162245,427.6626279,24.9527569,9.118792153,0.001848024,0.032431208,1485.968518,819.4303196,0.116576389,0.242231969,0.000879502,0.11509127,0.054299089,0.027534808
207,117.4538352,68481,856.0125,0.301132684,0.292912424,0.524338609,0.264903392,0.255478561,0.134402523,1.639091885,13.58025463,-3.527169556,62.6704916,0.004373432,2.668916364,0.539066136,0.012539232,1342.180018,606.2649605,1735.908329,673.659933,22.10589718,6.984076818,0.005829567,0.033192921,2761.314352,1662.614954,0.771367125,0.9287048,0.001202018,0.061669123,0.050085682,0.020324316
208,123.046875,46967,701,0.421540534,0.311082788,0.517139774,0.265528001,0.256475027,0.132491109,14.3365382,213.6404461,-0.899566414,45.51499243,0.00540831,3.824858578,1.396849871,0.12879096,2001.347732,1069.974645,2360.008023,662.8045655,20.26559967,6.454419033,0.020376395,0.041725405,4175.843889,2382.806468,1.710386893,2.357800624,0.023706514,0.083534872,0.075552027,0.048328419
209,78.30255682,56922,964.779661,0.272597995,0.285809274,0.39071979,0.275205734,0.224201565,0.181843316,5.336232727,28.51462836,-1.952868992,75.9998923,0.011069992,1.276435907,0.720404387,0.023698818,577.4539344,135.7510921,804.9868622,161.2844617,24.33547621,5.558691396,0.0010124,0.030631846,970.3586867,316.5541285,1.292962951,1.394001514,0.063017314,0.096917548,0.032232097,0.009822962
210,143.5546875,95993,931.9708738,0.286580232,0.291200513,0.452183091,0.267727261,0.244229073,0.15390092,0.689708421,4.211077356,-4.328423802,64.92623403,0.010158305,2.168098083,0.423827261,0.004678264,1351.723652,352.8191449,1577.281639,286.3761707,23.34438196,8.393716665,0.002211536,0.032081798,2682.304536,769.3436381,0.634014059,0.730801957,0.026594266,0.080957529,0.075728647,0.030631078
211,172.265625,78866,773.1960784,0.277227485,0.296365803,0.449753594,0.278034527,0.239986191,0.160436784,2.978875918,17.53340413,-5.401164725,68.40999282,0.008730378,2.357038502,0.649424195,0.074255332,917.8110394,361.0286153,1229.855234,472.2512977,22.54527705,5.808535722,0.001926395,0.030095346,1681.948506,959.1121015,1.0169563,1.152242732,0.001478057,0.083467708,0.043365919,0.013227857
212,184.5703125,126860,932.7941176,0.297541595,0.286823438,0.577786531,0.231014302,0.268135956,0.106941304,1.416362732,7.714450855,-5.153220234,53.22782208,0.008389881,2.540632099,0.686462879,0.027902467,1658.617712,386.1548854,1899.292738,390.5302108,22.38409486,7.318649813,0.00673687,0.032146186,3273.629603,1057.771495,0.917348869,1.135069162,0.000370293,0.065733712,0.083214451,0.017160937
213,107.6660156,66992,893.2266667,0.252297283,0.309536879,0.443267432,0.279763384,0.23526378,0.167285047,0.309485215,3.081000358,-13.54771753,94.16070771,0.008270842,1.419373217,0.174694151,0.005577073,834.9170827,163.8881052,954.9645175,197.7206799,22.64884297,6.146658008,0.001173079,0.032087497,1325.807086,356.8275282,0.280519346,0.34874255,0.019480867,0.084835586,0.052160519,0.017841637
214,123.046875,85208,957.3932584,0.226000121,0.295943386,0.438028756,0.276395692,0.240816876,0.159187202,0.853713983,8.439556794,-13.89931397,84.98802179,0.008396844,4.068011952,0.322128594,0.047283459,968.0578411,391.8135821,1139.088204,367.9222615,22.44102165,6.405927892,0.002320823,0.033006154,1551.561028,905.9803589,0.453437958,0.630883552,-0.003957006,0.08776792,0.054129285,0.018166398
215,129.1992188,84220,935.7777778,0.299770513,0.31874846,0.463851622,0.287519355,0.244247666,0.153871411,0.789705126,11.42566373,-11.89822814,91.86492817,0.00923035,1.997700622,0.312533498,0.040975671,1025.835216,409.5532071,1319.862641,395.0031918,22.20028772,6.971926873,0.001900436,0.032122374,1946.534965,944.6066143,0.337755269,0.637680866,-0.011050165,0.084667226,0.04863835,0.028102598
216,143.5546875,101291,964.6761905,0.205889235,0.295820945,0.345580834,0.291076616,0.209988378,0.198086382,0.666065903,4.658343888,-9.274281721,72.44911577,0.014484558,2.022707436,0.294796765,0.013267198,1373.532443,312.4660771,1535.881929,163.3072181,24.64108394,7.053119988,0.001868464,0.032070246,2529.136278,582.6340725,0.455923602,0.523254809,0.019486266,0.101741235,0.073784303,0.027121958
217,92.28515625,55675,883.7301587,0.243122742,0.305160227,0.439838122,0.295262135,0.24023315,0.160066758,2.688230772,18.88454192,-14.36103191,86.22972777,-0.002669808,2.537485416,0.835677564,0.231787384,2307.341853,1261.456949,2000.98592,591.262623,26.32882272,10.57620522,0.0160273,0.060153063,4170.446721,2343.411951,0.899890777,1.609574176,0.015675838,0.0961516,0.141861677,0.09044382
218,117.4538352,83320,946.8181818,0.208850223,0.295082575,0.380796712,0.280807212,0.225103133,0.180726072,4.667286182,42.19043234,-6.783231231,79.36708793,0.008912502,2.410615128,0.653139114,0.019451527,710.7443021,110.6298732,747.1064133,181.0683005,25.93668604,6.133750909,0.00106355,0.031962991,1083.20554,208.9283724,1.00115808,1.312631787,0.016603236,0.100845826,0.051793031,0.015407178
219,73.828125,51764,958.5925926,0.244232068,0.293650862,0.427427924,0.275831309,0.235720924,0.166640269,6.660171863,35.48058854,-8.545092509,58.33379794,0.008239121,1.895390297,0.958289206,0.020072561,1054.542435,322.6467112,1305.373688,333.6732134,24.19241133,5.348978897,0.001694543,0.032158963,1730.542508,840.3321606,1.559909762,1.728819271,-0.021978854,0.109087278,0.06096871,0.023753632
220,129.1992188,83330,905.7608696,0.358628779,0.306952916,0.469689052,0.273833034,0.243225941,0.15548143,2.758249652,22.35645347,-8.235022718,79.4658682,0.000931007,3.103526141,0.588103294,0.096635118,770.1558167,267.7318229,987.682961,339.0840945,21.86331412,8.43848836,0.001248849,0.031420939,1352.936366,530.6170154,0.832293502,1.163671415,-0.010131514,0.06378345,0.038456488,0.024809057
221,123.046875,83963,932.9222222,0.255094896,0.305712934,0.456325744,0.280432218,0.237457834,0.16415575,1.519743478,20.13538025,-8.849461787,61.35614027,0.004427,1.999461451,0.468585044,0.04954157,1518.085084,415.2473661,1749.618955,366.2948703,25.64722355,7.657005667,0.001845145,0.004481038,2927.799701,1005.453928,0.679577398,0.850262083,0.010441959,0.077014345,0.076368446,0.030285221
222,103.359375,68927,931.4459459,0.296717476,0.296714533,0.441228116,0.278499047,0.241341246,0.158391087,2.114564686,16.10447276,-9.52627818,67.13605794,0.006925046,2.505402762,0.731344938,0.176659897,1413.550338,802.3192217,1872.927376,652.8054426,23.23246246,6.213251846,0.005756362,0.035137098,2869.352012,1934.424692,0.843420647,1.192149478,0.003085465,0.085786425,0.051471535,0.040516016
223,49.69200721,30681,876.6,0.245939917,0.288639336,0.475128462,0.266908889,0.244194014,0.153956543,2.33170312,20.55310667,-9.241416367,90.07639539,0.004652165,1.752127458,0.435985506,0.002719556,441.5146293,52.90595632,359.9933155,69.96472352,25.34249909,5.219330003,0.001027849,0.03198773,642.712308,130.2927551,0.716972108,0.905824091,-0.022322359,0.094751062,0.037024096,0.006187905
224,99.38401442,68712,941.260274,0.329417569,0.293133426,0.581561187,0.235091257,0.276006651,0.084579325,4.864617384,19.6138716,-3.357021424,32.39858894,0.011004463,2.843879195,1.544207692,0.127604052,2192.042607,302.9427465,2274.795715,238.9661487,22.96511044,8.229430188,0.011041463,0.032984417,4269.392954,860.7472369,2.049957783,2.392715471,-0.013765477,0.055081221,0.128994297,0.027515983
225,99.38401442,66635,938.5211268,0.306791898,0.297093213,0.461764363,0.263532812,0.25287494,0.139239356,2.238850483,9.947152067,-6.454951068,86.74766352,0.016429106,2.356754408,0.605947137,0.234286278,731.6239962,311.9031815,812.1529754,402.5571155,23.68059348,7.843775082,0.001355413,0.032083157,1208.011586,706.4047557,1.0028054,1.408393674,0.010654699,0.079838106,0.052877514,0.020515945
226,99.38401442,70957,946.0933333,0.323824089,0.311833521,0.531758592,0.252983156,0.268008086,0.107261359,5.640728699,44.58705895,-5.65625394,73.24105592,0.001357047,2.774796844,0.980678439,0.260129303,1439.137058,791.5651946,1689.067284,986.0617529,20.35627715,7.975974809,0.006660497,0.013556931,3041.170906,2277.962979,1.229452758,2.019973084,0.002816159,0.058932213,0.072744594,0.044590963
227,86.1328125,63283,958.8333333,0.267759912,0.289453605,0.534719305,0.243266971,0.263468318,0.117973635,1.228937196,8.514600543,-9.768343661,68.27860793,0.002387822,1.844619365,0.563243985,0.094331071,1543.445849,373.0505484,1643.787357,290.3283854,26.24393328,9.676368231,0.001787288,0.032095596,2963.550069,893.1967948,0.726168102,1.003061655,-0.004227409,0.069444933,0.110056481,0.0367239
228,161.4990234,115933,966.1083333,0.267027,0.303792904,0.339538367,0.299678906,0.212024134,0.195905845,4.731767441,41.27728031,-0.651846573,48.93630544,0.007999201,2.433758395,0.695522428,0.019196304,1696.280855,460.2018001,2137.443284,323.6370022,22.69638776,6.330603917,0.004451498,0.032431975,3689.919698,1083.067638,1.018951809,1.133972483,0.006473533,0.100904103,0.042226009,0.0203619
229,71.77734375,49743,938.5471698,0.358675255,0.290205404,0.482683944,0.277526086,0.253048508,0.138923669,8.357391681,54.23631652,3.84924002,42.16632642,0.009085693,3.091749337,1.498871565,0.031874988,1781.767126,494.6318494,1917.880761,402.43186,22.48552552,8.611943178,0.006234643,0.032769509,3809.80717,1083.712335,2.016953351,2.48776214,0.009279329,0.069937233,0.084404735,0.040713906
231,129.1992188,42850,659.2307692,0.336726395,0.295055157,0.511244004,0.266335634,0.259513679,0.12643569,1.545116772,12.69185365,-4.278814401,57.73417634,0.005371924,2.935141403,0.666561425,0.059264686,1669.080565,840.8195909,1913.015256,751.6879001,21.84791941,7.000289664,0.011878498,0.040646117,3575.426963,2096.400427,0.856119868,0.997168869,0.016603622,0.069889252,0.078655292,0.04047357
232,161.4990234,85963,826.5673077,0.271008217,0.297669693,0.375650201,0.280042791,0.214631578,0.19304564,0.306011947,3.034217333,-16.01180558,77.89965123,0.001248148,1.335364205,0.270336509,0.083263412,1669.584234,359.7654139,1667.578991,213.2452554,26.00106966,7.350643892,0.002203805,0.03206674,3168.459409,522.3977222,0.325815651,0.472050933,0.012559517,0.100277577,0.0937339,0.039392217
233,99.38401442,69157,947.3561644,0.439349095,0.280823349,0.607846586,0.223678127,0.27113654,0.099087387,3.692261037,18.0293176,0.666939084,48.65972064,0.009802524,3.237685951,0.977203965,0.013272824,1552.753765,611.3111208,2164.907118,618.851536,19.26018505,6.745509939,0.00823786,0.024393586,3523.635227,1926.253599,1.431885045,1.59503469,-0.001047453,0.042571391,0.057590774,0.022818237
234,80.74951172,59554,960.5483871,0.233903007,0.298691711,0.385651369,0.297615994,0.230619099,0.173632268,1.355570595,10.97590778,-18.17650788,76.50423652,0.007139947,3.41038513,0.422525406,0.031005915,1308.563098,361.4332035,1472.477697,355.8224364,23.87966238,7.095371552,0.00224963,0.032305196,2206.043361,806.7192302,0.567232154,0.775288661,0.00854706,0.103035689,0.065653189,0.019815808
235,99.38401442,70717,955.6351351,0.20737583,0.28869042,0.421032595,0.273663737,0.237830675,0.163615107,1.720479249,11.72923799,-14.23260407,60.86464951,0.009085686,1.816925373,0.515118718,0.050379649,2009.84106,170.2121536,1489.789401,145.1103899,27.19235046,10.02075888,0.001363625,0.032076292,3287.008511,500.4220517,0.711338371,0.823878655,-0.000377898,0.099103511,0.149386894,0.02796893
236,117.4538352,80634,948.6352941,0.289314873,0.311129902,0.505845328,0.281950798,0.251860151,0.141066643,0.351879269,4.254998903,-11.24842376,96.90030057,0.009256883,1.937070008,0.158525586,0.019782709,928.8403978,331.7426685,1303.008654,325.8288447,19.9018522,6.796695628,0.002062713,0.032097172,1612.537225,726.9411908,0.215395903,0.331257568,-0.01676425,0.074024352,0.04718005,0.032235178
237,129.1992188,84184,925.0989011,0.276967103,0.297408859,0.414423224,0.275043523,0.236884759,0.164981648,3.572389218,23.01060541,-9.28835117,48.39925626,0.009338815,2.00343408,1.05035162,0.085130982,2006.735146,583.2970392,1798.441607,344.3849996,24.45500002,6.299595262,0.009389712,0.037971791,3720.041115,1040.511857,1.396902908,1.723953176,0.00292732,0.087150234,0.106966297,0.049565461
238,64.59960938,43345,922.2340426,0.25808072,0.295623738,0.431773535,0.268341055,0.239308812,0.161445428,2.252207448,21.12523678,-8.513035265,86.65600754,0.001224913,1.208746147,0.408430785,0.010667703,500.6427227,63.88075771,500.6225394,49.80966914,24.94130722,6.57989694,2.53E-06,2.66E-06,830.2930216,161.70417,0.718228082,0.803315521,0.021755174,0.085962397,0.033121871,0.007347261
239,49.69200721,34291,979.7428571,0.155309354,0.283782255,0.313735345,0.291259763,0.197146363,0.210871157,2.734509796,38.87314531,-11.04513725,92.1596991,0.003317368,1.487243321,0.325154841,0.005026406,468.0107784,36.89565912,380.3755449,74.06780729,25.36799233,6.455291459,0.000515993,0.022692127,658.2104454,93.36468979,0.498344091,0.697543056,-0.023051773,0.112148523,0.0385873,0.006181598
240,198.7680288,126343,915.5289855,0.314451041,0.291853926,0.482911912,0.264888818,0.253861705,0.137432048,9.604932713,40.52520353,-2.275978277,45.86178155,-0.003520714,2.707804086,2.530111074,0.447492957,2350.252352,727.6855423,2307.163695,522.9243618,22.92123072,8.679500008,0.022223389,0.036957286,4833.721518,1681.051698,2.571293981,3.458078106,0.013238087,0.080097489,0.116446399,0.037443269
241,151.9990809,82375,832.0707071,0.279557525,0.28279152,0.49208508,0.251332185,0.249648867,0.144944047,4.031971327,19.93909786,-5.766607324,57.5457722,0.000652561,1.231448904,0.880442798,0.057260327,1132.655273,245.7144915,1311.611938,231.5389249,23.80205039,5.816298444,0.001518326,0.031754907,2223.655453,558.5566893,1.454162498,1.572709057,0.008112452,0.09005661,0.056330953,0.014376364
242,89.10290948,61258,942.4307692,0.328311068,0.297875466,0.378972938,0.282121168,0.217088939,0.190278023,2.098224768,11.3494689,-4.805593676,59.5068939,0.011955421,1.841856568,0.635887742,0.096340172,1652.109804,791.4703103,2065.799241,738.1688059,23.80453416,6.950064692,0.006358281,0.033920351,3713.800464,1928.109974,0.915852646,1.03078153,0.012030178,0.104259471,0.060127054,0.041884249
243,151.9990809,107573,960.4732143,0.413487323,0.286413407,0.546911145,0.242826831,0.267122476,0.109448235,3.755204938,21.68019419,-2.198231165,59.61891135,0.013180464,2.081343187,1.03975153,0.144839659,1044.802868,396.3824191,1288.221684,380.2070272,20.03392384,7.440033169,0.003357312,0.03331292,1928.647977,965.0364222,1.560203244,1.918231298,-0.004880677,0.053101107,0.049469183,0.021041563
244,184.5703125,112766,887.9212598,0.266078527,0.293445518,0.420832885,0.269905228,0.231674933,0.17222096,2.476058644,20.35342861,-8.643506841,50.8111273,0.006605274,1.578422915,0.976718426,0.17650497,2077.026927,233.5082631,1666.301658,165.5917912,26.30498111,6.428051109,0.002999712,0.032188222,3516.299923,450.5780625,1.155461171,1.51605729,0.046234084,0.075154332,0.140825095,0.027356793
245,107.6660156,77407,955.6419753,0.251386368,0.29771531,0.473010467,0.271230195,0.245651137,0.151620752,0.576454734,3.834225571,-3.915345356,68.64102166,0.011531559,2.157338761,0.389289349,0.026902169,1526.348167,241.0837229,1703.680583,341.8303191,23.33808279,7.986930387,0.002948949,0.032008629,2906.172569,640.8216671,0.527168411,0.647926712,3.15E-05,0.071149191,0.092253459,0.025289756
246,135.9991776,73269,832.6022727,0.382911878,0.298082237,0.411427889,0.27361789,0.22411679,0.181947788,3.475166671,28.6072308,-2.070537688,58.76817189,0.011548514,1.715988417,0.624345541,0.012818452,1123.848645,216.3434678,1743.143469,178.7738798,21.77762047,6.947491886,0.001985021,0.032058887,2304.962901,848.9811786,1.033537224,1.11411342,-0.042436429,0.082875568,0.034605549,0.015541199
247,198.7680288,136066,938.3862069,0.277694591,0.287604764,0.489637603,0.255416916,0.257154912,0.131166629,1.186975048,10.02042192,-9.250666245,57.43870907,0.00381328,1.795199102,0.497112244,0.021365264,1701.607733,486.6110573,2086.649988,593.3544509,25.233755,9.731367443,0.002495206,0.003217887,3813.59018,1486.557802,0.679152549,0.825390924,0.004077442,0.07608439,0.084591142,0.027865874
248,123.046875,88804,965.2608696,0.222527688,0.292622619,0.463264782,0.262164401,0.241875673,0.157573767,5.657740555,46.32838704,-4.44685687,62.16754006,0.012284644,1.9999021,0.853268981,0.167747363,1076.697844,615.4399632,1140.258482,645.7846227,23.16303352,8.315555318,0.003434704,0.034631088,1969.21198,1508.370456,1.350100361,1.532665351,0.027848896,0.071548432,0.06476481,0.028425141
250,123.046875,89527,962.655914,0.259456543,0.289507631,0.373835087,0.276481679,0.221448452,0.185186167,0.257509326,4.978322143,-11.52601622,82.66400403,0.010183417,1.809141246,0.20730412,0.060676269,1609.276345,402.7717413,1651.623661,203.4398718,23.50805678,6.736739647,0.002862871,0.032061428,3017.349795,625.6346244,0.241644338,0.434724571,0.040067121,0.0882117,0.093557304,0.041333921
253,107.6660156,77225,965.3125,0.282907734,0.299478196,0.492393822,0.269763196,0.249477888,0.145238138,40.73713121,229.9910445,2.957146765,30.36991335,0.010150183,1.912175084,3.924170494,0.078306966,2007.926811,425.2031225,2041.834177,282.5874635,21.95661513,6.399210125,0.010001652,0.033041276,4086.432838,811.1763971,5.373805978,5.830494659,0.003201296,0.071636723,0.099387749,0.031432344
