song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,label
305,26308,641.6585366,641.0,348.6952412,89.10290948,89.10290948,26345.0,627.2619047999999,0.449159029,0.28302075600000004,0.505291391,0.261271761,0.262817998,0.11941538,0.35023133100000003,2.083700755,-4.0118028489999995,56.21770926,-0.001320665,2.890942056,0.462060213,0.01820766,2373.8504329999996,712.364446,2498.34544,460.43882019999995,19.87796995,6.682433557,0.027892797999999996,0.029221719,5127.1773299999995,1580.215758,0.525630219,0.646966058,0.013636309,0.063582293,0.099809298,0.043261305,angry
306,134756,1283.390476,1289.0,730.0180232000001,107.6660156,107.6660156,132280.0,1259.809524,0.453192295,0.283867088,0.536094389,0.25072995600000003,0.266963208,0.109836145,17.71418351,101.6963415,6.863705355,28.53201522,0.0026619,2.364552587,2.931186914,0.179164514,2394.981437,713.6570506,2350.037575,452.7947483,19.62881015,7.36771118,0.025100337,0.027684518999999998,5006.440605,1352.524335,3.728113993,4.121026289,0.00036709800000000006,0.061643924,0.10768695800000001,0.047410939000000006,angry
307,45228,611.1891892000001,611.5,344.745918,172.265625,172.265625,46990.0,618.2894737,0.407621036,0.310286653,0.5562006070000001,0.266016382,0.274943105,0.087975125,8.512474552999999,74.20852617,-1.122113382,37.23096132,0.014909371999999999,5.006048509,1.8179639580000002,0.016916299,2526.627458,896.2739924000001,2575.487452,493.68801990000003,20.75595622,8.788781355,0.025401327999999997,0.032314718,5308.527151,1742.1476910000001,1.999872989,2.6036849280000003,3.05e-05,0.055170881,0.10356521,0.058893848,angry
308,115330,1267.362637,1264.0,724.8994855000001,92.28515625,92.28515625,115346.0,1267.538462,0.53702762,0.26339709,0.48497181,0.261348364,0.256900444,0.131664327,1.6592792159999998,8.158443579,3.5371502130000003,30.86663553,0.006222872,1.851785944,1.210807443,0.022379259,3155.066769,482.6600272,2662.23169,195.3036825,20.12541001,10.73481052,0.03252906,0.022898763,6323.552015,690.9596935,1.325235014,1.4386741859999999,0.005687528000000001,0.058404436,0.163479097,0.055564777,angry
309,165630,1304.1732279999999,1314.0,720.7837936000001,135.9991776,135.9991776,162368.0,1298.944,0.379634532,0.305962343,0.516245992,0.276484846,0.263955707,0.116879074,1.7902284519999998,21.01977999,-1.451091304,64.90472398,0.005360134,3.949027661,0.57978791,0.02111304,1305.689828,616.8049338,1677.420464,527.2588948,20.040004,6.463155211,0.004003295,0.012153428,2506.318178,1410.5798539999998,0.809626521,1.048646452,0.014228418,0.063171851,0.051819980999999994,0.034951368999999996,angry
310,97721,1269.103896,1271.0,744.7917444,78.30255682,78.30255682,97753.0,1269.519481,0.5784521429999999,0.24864278899999998,0.5843008470000001,0.238736638,0.272482407,0.09532403199999999,20.60563684,111.8348396,8.579558049,23.25280227,0.004234704000000001,2.1981602330000003,4.242975235,0.165215477,2730.5779469999998,367.09346949999997,2495.914989,219.9647815,18.82903162,8.726166996,0.045949366,0.028095198999999998,5386.52826,780.0729026,5.155931975,5.551440435,-0.000530651,0.050260495999999995,0.137947585,0.038979915,angry
311,39727,630.5873015999999,631.0,361.52457749999996,129.1992188,129.1992188,39739.0,630.7777778,0.41936860200000003,0.29993763,0.5547577370000001,0.262378799,0.26989066300000003,0.10243223800000001,18.25519104,124.7449238,7.0031231279999995,27.66024764,0.002635278,2.049693676,2.436738253,0.145491585,2123.2340050000003,565.7579777000001,2468.251045,308.0469022,19.10296889,6.599571076,0.017285062,0.021454452000000002,4691.296632,1272.744646,3.192220056,3.6702041960000003,-0.00102924,0.052085782000000004,0.07307212099999999,0.040132714,angry
312,46155,632.260274,632.0,359.67702510000004,151.99908090000002,151.99908090000002,44934.0,624.0833332999999,0.312511412,0.31626381,0.42357742200000004,0.288238128,0.239535251,0.16110927,7.748639755,58.21555357,-1.884870193,49.56047939,0.00769273,3.426905612,1.473358274,0.167661175,1714.7508920000002,501.4800076,2064.293554,381.6182645,22.33000711,9.118506497,0.003404048,0.004996691,3741.9857060000004,1304.3448349999999,1.8002306069999998,2.6374931669999997,0.009674629,0.084597764,0.061867350999999994,0.030942427999999998,angry
313,104779,1102.936842,1104.0,644.2017469,107.6660156,107.6660156,118622.0,1174.475248,0.516727087,0.258057004,0.5915647820000001,0.234428757,0.275301035,0.08684856699999999,16.83113529,90.34537925,7.630679217000001,21.47946358,0.002574111,1.867225355,4.032862186,0.504895627,2994.205687,464.6859738,2733.731006,266.1078799,18.84061546,8.19573942,0.067136258,0.035520211,6218.604754,947.5593451999999,4.662667253,5.082276793999999,0.000123866,0.046407017,0.160457502,0.042290598,angry
314,47292,639.0810811000001,639.5,367.2303849,151.99908090000002,151.99908090000002,47316.0,639.4054054,0.5253109579999999,0.259251878,0.473824566,0.251148821,0.258254953,0.12898725800000002,18.75745371,76.26483102,9.186316892,26.20558007,0.003058817,1.670308001,3.7978312969999997,0.117962465,2424.081411,290.93976000000004,2347.442427,205.0229571,19.77258699,9.389953251,0.017158059,0.012293432,5019.097531,659.0737052000001,4.82847387,5.162741322,0.015272593000000001,0.06482501,0.123945085,0.023360614,angry
315,102637,1236.590361,1239.0,709.2837561000001,86.1328125,86.1328125,102671.0,1237.0,0.405335803,0.276891255,0.5395342679999999,0.24703997600000002,0.26681926300000003,0.11018536400000001,15.94918507,57.43130317,5.829793046,25.50469855,0.005967607,2.049340951,3.757348299,0.071277097,2727.982707,633.6230069000001,2434.001241,287.4883835,21.28364939,9.208690912,0.024523637999999997,0.026018528,5535.050651,1079.7410539999998,4.477275305,4.748576954,0.006563571,0.059033084000000006,0.150528864,0.055724449,angry
316,52616,626.3809524000001,626.5,355.933645,172.265625,172.265625,52645.0,626.7261905,0.35012836299999994,0.301030692,0.464597383,0.269959417,0.251725646,0.141306519,5.8402927920000005,37.54999021,0.235921243,50.23095051,-0.0006480430000000001,2.864586221,1.267084718,0.047380480999999995,1746.628482,726.5305625,2226.9866030000003,553.6447713,19.93507128,6.150733019,0.008961009,0.014427781,3657.119553,1917.900276,1.611618733,1.9777232740000001,0.017440894,0.07661404200000001,0.06100794599999999,0.033735245,angry
317,109176,1254.896552,1255.0,721.1193252999999,89.10290948,89.10290948,106711.0,1240.825581,0.335509309,0.31875595100000004,0.455035898,0.29257284,0.245654204,0.151615783,17.45991017,125.5986185,-0.125763197,34.17984865,0.000210731,3.53733011,2.458063841,0.17016145600000002,2378.644103,867.3112050000001,2512.396401,449.468833,22.24647027,8.205120243,0.020320723,0.034640737000000005,5057.72775,1722.1688170000002,2.711116345,3.49978924,-0.016724943,0.081437353,0.090653458,0.064734469,angry
318,148277,1256.584746,1257.5,727.1457239,123.046875,123.046875,148294.0,1256.728814,0.61539174,0.228415874,0.645449345,0.21132768100000002,0.279220263,0.073276042,7.357016023,35.25795386,7.508243711,17.35654435,0.00118617,1.4610196009999998,2.606554031,0.06320031,3092.304675,390.5842128,2813.944399,181.7334895,18.92540838,9.74987871,0.068281852,0.033778813,6361.115702,831.1698757,2.94776506,3.056572366,-0.004621639,0.045135437,0.147930889,0.037203475,angry
319,26462,601.4090909,603.0,346.48660730000006,92.28515625,92.28515625,24441.0,596.1219512,0.424609319,0.276846881,0.540914514,0.25729711899999996,0.261437835,0.12240748300000001,14.05742134,60.19138808,5.8684659120000005,37.99024037,-0.0007500639999999999,3.879100453,2.527602911,0.03456293,1881.689928,736.2083056,2231.802288,672.6174382999999,22.09388523,10.12816769,0.011873825,0.016960498,4173.677335,2017.2178760000002,3.416808175,3.704174933,0.012658923,0.056837684000000006,0.091157111,0.037189123,angry
320,33635,590.0877193,585.0,342.4673262,123.046875,123.046875,33648.0,590.3157894999999,0.508989513,0.275593779,0.568901257,0.24404727899999998,0.27442431,0.089580307,7.521134336,30.37047863,4.93791124,31.01330375,0.0015880789999999998,2.061800291,2.922807693,0.063108444,2925.289589,562.518267,2506.969539,221.34795519999997,20.54811446,11.56340474,0.025327722999999996,0.017041361,5766.800452,952.1334433000001,3.243652418,3.622578817,0.006470615,0.052288804,0.172342085,0.055562149000000005,angry
321,28040,623.1111111,622.0,358.6053369,92.28515625,92.28515625,28053.0,623.4,0.401542346,0.27926998399999997,0.59948906,0.227367437,0.27551786300000003,0.086158229,18.18060498,75.70092512,6.1663281670000005,27.10817348,-0.001917104,1.640557695,3.758399725,0.056050483,2453.779136,443.27741669999995,2358.915241,219.1186609,18.84102487,7.055539453,0.036877837000000004,0.030561612999999998,4862.220599,833.448841,4.723115695,5.190049612,0.00832289,0.049289359000000005,0.129421742,0.037643809,angry
322,39521,598.8030302999999,597.0,345.1860377,143.5546875,143.5546875,44526.0,636.0857143,0.363098366,0.28472732100000003,0.508325228,0.25820155300000003,0.25593493,0.133531438,13.92828638,66.59497766,-0.322044485,36.17951395,0.000904972,2.15880127,2.634094954,0.025033262,2020.4019649999998,759.8026155,2177.6140379999997,472.5071948,20.39699566,6.803445124,0.016418958,0.023830099,4066.933741,1623.066243,3.310839553,3.817382119,-0.002667952,0.078506511,0.09286225,0.053253855999999995,angry
323,47823,629.25,629.0,365.4986545,151.99908090000002,151.99908090000002,47827.0,629.3026316,0.510255302,0.26772751899999997,0.558498617,0.25183312399999996,0.265549503,0.11321128300000001,20.94535765,105.2675743,8.613747896,23.36639152,0.0022638339999999997,1.823735981,3.8741061689999996,0.061033174,2799.402936,317.4865555,2650.70341,188.1334899,17.70027966,7.073715804,0.043797731,0.019791884,5954.0306630000005,538.4262262999999,4.655549121,4.999795664,0.000595616,0.057216155,0.128165514,0.032474782,angry
324,30136,627.8333332999999,627.5,352.5746572,103.359375,103.359375,30159.0,615.4897959,0.42040428700000004,0.304393418,0.553710365,0.261411419,0.270490375,0.10083794199999999,9.970205144,64.13994186,1.369073402,28.52271712,0.00597942,2.73221142,2.453476667,0.024445219,3153.296256,830.7233969,2873.155342,267.942679,18.96167524,6.969764731000001,0.060221843,0.061471313,6628.257729999999,1153.506027,2.487827016,3.148368749,0.005764391999999999,0.064108846,0.153310502,0.091181536,angry
325,192545,1283.633333,1283.5,736.0911757,151.99908090000002,151.99908090000002,192565.0,1275.264901,0.42090501799999996,0.295343207,0.52792104,0.285052531,0.25941216699999997,0.126643835,20.86236479,160.17936269999998,5.823767641,22.67499312,-0.001071938,2.8121546910000004,3.461035967,0.044494137,2869.103423,852.3376332,2717.170876,400.4787449,19.79258875,8.741907385,0.047703315,0.053249855,6090.663171,1481.934145,3.861987606,4.448646882,0.016047892,0.071080688,0.129533419,0.074220569,angry
326,34908,612.4210526,611.0,354.7663401,117.4538352,117.4538352,34927.0,612.7543860000001,0.341944695,0.306214101,0.464891271,0.278520427,0.25344813899999996,0.13819325,11.7261037,69.28388503,2.753715611,51.29526858,0.001482015,2.861042276,1.8651663059999999,0.122731075,1800.842931,886.8361897,2299.374031,681.7895177,22.77504092,9.331990184,0.00439672,0.007882463000000001,4038.535554,2212.710889,2.241688473,2.91647508,0.001081271,0.070346971,0.062370927,0.040164709,angry
327,109526,1303.880952,1310.0,725.3394674,86.1328125,86.1328125,109546.0,1304.119048,0.504873117,0.267009561,0.536350366,0.24999361899999997,0.26221548899999997,0.12073264,16.45411951,88.85608659,7.61023917,29.04446699,0.0007065999999999999,2.293512465,2.874387741,0.108067781,2245.370106,592.3069349,2420.362075,510.20594680000005,19.66122069,9.613133255,0.019737083,0.017901376,4963.386654,1458.456004,3.594606527,4.009941405,0.023957562999999998,0.059350579,0.084946009,0.034183384,angry
328,34259,590.6724138,591.0,335.63374889999994,129.1992188,129.1992188,37872.0,620.852459,0.36591858899999996,0.285688983,0.46023921799999995,0.265464062,0.24602634899999998,0.151011156,7.39531193,34.30843897,1.154393046,33.29271893,0.00881692,2.2368864459999998,2.1386256219999997,0.12106339599999999,2525.953121,777.5220521000001,2524.948725,332.1696267,20.49575634,6.519352222,0.033536986,0.038797583,5327.32943,1387.0903230000001,2.4452094669999997,3.004788941,-0.007742741,0.080169508,0.121519015,0.061270366,angry
329,175970,1275.144928,1275.5,734.0503137000001,135.9991776,135.9991776,176003.0,1275.384058,0.450518863,0.30355127,0.458545972,0.294970913,0.248808872,0.146381278,8.786271974,106.83108200000001,2.141295905,45.07260029,-0.0017818810000000001,3.633619093,1.275506973,0.31202504,2180.179042,1040.8581609999999,2521.991337,526.5035872,20.77699952,8.378915486,0.018879611,0.035600137000000004,4733.025547,2122.331694,1.566152253,2.010168813,0.010639286999999999,0.073638837,0.07577429599999999,0.06941513099999999,angry
330,21770,622.0,622.0,354.9681676000001,73.828125,73.828125,23032.0,639.7777778,0.42898535299999996,0.272671469,0.561576037,0.239257279,0.270743876,0.10015531300000001,18.30222566,91.47787277,7.979327934,27.120387599999997,0.0070209240000000004,1.606272395,3.862076998,0.09881120199999999,2698.99046,461.3163834,2571.299755,215.67567599999998,18.90937677,7.848785115,0.030980846,0.023488706,5749.240235,860.488493,4.614729232,5.053219027,0.0075771,0.05113923,0.140064913,0.040113445,angry
331,116619,1253.967742,1254.0,718.4887432999999,95.703125,95.703125,116647.0,1240.925532,0.517633218,0.257019334,0.6339202079999999,0.213267008,0.278915597,0.074427302,23.75263528,87.20598359,8.778792948,27.58350349,0.000502931,1.703371364,4.943609715,0.055481065,2686.476551,494.6942476,2438.035205,336.7811838,17.95138536,7.52143993,0.052441525999999995,0.038546804,5366.772301,1141.144801,5.989486345,6.361584245,0.004370359,0.044359820999999994,0.147896957,0.03951832,angry
332,37239,653.3157894999999,655.0,356.39757799999995,117.4538352,117.4538352,36020.0,621.0344828,0.556751691,0.250563156,0.64567233,0.21372048300000002,0.279599333,0.071816059,8.416480899,47.05611346,6.316493237,24.76252505,0.002000731,1.88731482,2.7130706310000003,0.090488255,2909.2666050000003,564.7998058,2615.84562,269.6904716,17.89960566,6.914703819,0.06104023,0.045961138,5897.77267,959.3771586000001,3.027743132,3.419157045,0.004029311,0.042125165,0.154435952,0.051661528,angry
333,39239,613.109375,613.0,355.42580610000005,135.9991776,135.9991776,39257.0,613.390625,0.350667324,0.298368655,0.510578987,0.261958902,0.264840536,0.11486001800000001,8.532671267000001,41.51768889,3.50386202,29.69370499,2.99e-05,2.475453861,2.1402683259999997,0.036765721,2420.4204449999997,590.216846,2560.08205,334.79285719999996,20.01206017,6.973929055,0.025841732000000003,0.025778752000000002,5311.409549,1325.855099,2.608820642,2.9436538710000004,0.01225455,0.064384386,0.102216691,0.039084747999999996,angry
334,31785,623.2352941,625.0,351.73121360000005,107.6660156,107.6660156,30578.0,611.56,0.40257954799999995,0.283896865,0.571338582,0.240578944,0.268179166,0.10683289900000001,11.36876255,56.95507209,4.577555374,29.3454015,0.0033032070000000003,2.609709494,2.6053483490000002,0.028963272,2506.409651,679.217028,2477.033731,454.8327274,21.14661023,7.460906204,0.028912984,0.028743623,5163.010447,1547.564252,3.142040184,3.604671897,-0.001052601,0.05092915,0.122422918,0.044782844,angry
335,47651,643.9324324,647.0,367.5616268,151.99908090000002,151.99908090000002,47675.0,644.2567568,0.4504545999999999,0.27458216,0.585114605,0.233489488,0.276907381,0.081582079,18.17370046,90.23839287,5.725517115,24.13218199,-0.001160957,1.755012935,3.713397741,0.104650386,2670.081467,517.6956178,2538.5850809999997,291.72918680000004,19.13909165,6.6514236570000005,0.045376092,0.035555705,5493.457031,1119.652975,4.418788346,4.872434858,-0.005119775,0.050136775,0.132129349,0.037833506,angry
336,28124,639.1818182,639.5,364.30146560000003,89.10290948,89.10290948,28132.0,639.3636364,0.3415342,0.294015204,0.566092151,0.237429853,0.268362667,0.106371108,13.41465809,69.10123107,6.813664695,31.43164074,-0.00288005,2.083671336,2.127069473,0.070874482,2011.24505,433.50418370000006,2460.0948780000003,284.53850839999996,23.91426463,8.517075781,0.010502063999999998,0.015853807,4131.503906,1031.1617210000002,2.95310672,3.1977755269999997,0.005760223,0.057006102999999995,0.090869141,0.038052896,angry
337,29189,634.5434783,634.5,361.5303046,95.703125,95.703125,29343.0,624.3191489,0.44200616200000004,0.316999339,0.569860215,0.27619810100000003,0.27320254899999996,0.093240016,11.37850692,83.69947694,-1.217737389,39.04008441,0.005363894,4.544950528999999,2.064217567,0.038108282,2519.013671,1035.627195,2529.474791,442.01934919999997,19.73729244,7.790125069,0.03537412,0.060656417000000004,5449.258715999999,1903.3411989999997,2.285022005,3.245989357,-0.0009413480000000001,0.060204327,0.117363236,0.082833554,angry
338,21630,600.8333332999999,594.5,342.0276548,80.74951172,80.74951172,20461.0,584.6,0.43105127200000004,0.285032397,0.481645882,0.270734938,0.250965779,0.142651713,10.77457985,52.05185626,4.452808252,32.09904371,0.00018098599999999998,2.676408288,2.749947548,0.06421592799999999,2910.566251,921.5196120999999,2714.555185,377.58635539999995,19.57032864,6.709237933,0.04815219,0.045233943,6049.109085,1541.984225,2.9861418539999995,3.5649277169999998,5.7700000000000007e-05,0.071814558,0.139007073,0.08125856599999999,angry
339,169810,1267.238806,1267.5,735.0711122,135.9991776,135.9991776,157381.0,1220.007752,0.35701406799999996,0.28124272100000003,0.541644762,0.243227768,0.26416416800000003,0.116407154,15.77947525,72.78197457,6.572969646000001,27.16292377,-0.0009236139999999999,1.846833126,2.542577028,0.21135211,2151.637816,517.2306708000001,2350.262331,373.33277830000003,22.31203387,8.456276055,0.013166272,0.014991563000000001,4678.955712,1130.794878,3.3947962869999997,3.627822913,-0.020132067,0.064182607,0.09131710400000001,0.032421629,angry
340,146838,1288.0526320000001,1288.0,739.271344,117.4538352,117.4538352,146867.0,1288.307018,0.508629941,0.270402027,0.576704259,0.238061363,0.273717398,0.091717606,3.994788025,28.80053498,3.602926385,37.95253065,0.001957898,2.442536876,1.41701448,0.28998214,2139.149766,614.4174791,2372.093719,464.46160660000004,18.73389409,9.077076079,0.022439498,0.021960944,4712.838169,1518.097058,1.758913814,2.11136459,0.018636421,0.045016935999999994,0.09435203699999999,0.039552527999999997,angry
341,41312,635.5692307999999,635.0,367.4338023,135.9991776,135.9991776,41335.0,635.9230769,0.345410455,0.29514886100000004,0.35206413200000003,0.28305762100000004,0.215743076,0.191802655,13.56749512,73.80289902,4.394140177,32.65506923,0.002201035,2.8587945269999997,2.252767563,0.028833723,2321.515377,948.6041412000001,2434.875743,455.0683568,22.19934515,6.34152918,0.016065244,0.024194529,5003.025079999999,1737.2324989999997,2.627410581,3.021785959,0.02074182,0.097231231,0.09084144400000001,0.058109247999999995,angry
342,108406,1260.534884,1260.5,720.7445713999999,89.10290948,89.10290948,108436.0,1246.390805,0.403973078,0.29551581899999996,0.45670414299999995,0.271422295,0.245017053,0.1526433,16.97128296,80.60963257,8.363394349,27.63193309,0.0016133039999999999,2.385960897,2.843882322,0.135131851,2447.016594,545.5513833,2599.5624789999997,285.71222789999996,20.89882988,9.570771424,0.01263554,0.011669101000000001,5568.326204999999,1129.0927199999999,3.5316411060000004,3.919361503,0.006681231,0.078712826,0.101109015,0.040478664,angry
343,127045,1283.2828279999999,1283.0,728.9083721,103.359375,103.359375,116044.0,1589.643836,0.40551128299999994,0.298763331,0.5424586920000001,0.249438087,0.26828277899999997,0.106572435,1.236148561,9.24973502,-6.96498668,51.03603295,0.001120159,3.179982859,1.097933292,0.332915992,2809.622663,630.693622,2284.7316170000004,335.0014492,21.81265535,9.086686215,0.020113312,0.02400413,5176.579529,1109.268275,1.1125799809999999,1.5786753359999999,0.011763797,0.057480973,0.16804742,0.061706502,angry
344,20816,520.4,520.5,306.9417534,95.703125,95.703125,30111.0,627.3125,0.34170191899999997,0.293037778,0.482252685,0.279738955,0.251620248,0.141494113,13.46071393,68.58785915,3.655288547,35.08363997,-0.005194158,2.3112482819999998,2.815821648,0.185760468,2332.939173,756.6934262,2411.182749,415.5168653,20.64748395,6.606841976,0.025285726,0.02986672,4809.933486,1505.543294,3.155838332,4.004354995,0.013078858,0.077919087,0.101719474,0.054798438,angry
345,105957,1276.590361,1276.0,741.7589651000001,83.35433468,83.35433468,105974.0,1276.795181,0.47970100299999996,0.278370359,0.524309909,0.245565067,0.26719604399999997,0.109268509,15.60615534,73.09517823,8.349894845,21.73634257,0.002505228,1.5301584990000001,3.3137557510000004,0.033395611,2567.801892,449.73458480000005,2468.123903,247.44491969999996,20.07137578,9.197704537,0.030506943999999998,0.02168528,5222.1353469999995,977.7940617,4.177663922,4.339586292,0.017222637,0.055781525,0.128108585,0.03703398,angry
346,30980,632.244898,632.0,357.0444168,103.359375,103.359375,30991.0,619.82,0.5391090129999999,0.260534645,0.586736433,0.246849294,0.277650955,0.079014432,2.969677784,21.9128028,2.353659602,39.53682614,0.0076788740000000005,2.867249761,1.285133958,0.045958709,2680.8764260000003,670.3589139999999,2406.062266,303.5820158,19.07674811,7.601393336,0.030938916,0.033543941,5239.948557,1088.5425599999999,1.4407392630000002,1.781216032,0.003366658,0.054530748,0.136689695,0.062880823,angry
347,32495,624.9038462,626.5,360.518604,107.6660156,107.6660156,30063.0,601.26,0.41860646700000004,0.289187026,0.565919744,0.24568287,0.270925026,0.099664255,14.39064481,82.99692892,2.967173828,29.421217,0.001028368,2.80824161,2.620711088,0.01788334,2362.648028,665.1232627999999,2474.7703899999997,406.54397289999997,19.54790859,6.53782881,0.025887752000000003,0.029077971,5067.427691,1471.938394,3.327262372,3.803992497,-0.006102916,0.058001527000000004,0.105164897,0.047514238,angry
348,158671,1269.368,1267.0,723.9573968999999,129.1992188,86.1328125,99134.0,1239.175,0.477092877,0.283387175,0.5819735229999999,0.237861021,0.274515515,0.08930042099999999,0.7159281679999999,3.2668733089999997,-0.536764076,39.62332843,0.003870121,2.274303026,0.78649658,0.066685863,2759.94965,473.2417595,2508.585816,271.0427317,21.15978826,10.06410577,0.017622365,0.013701847,5607.210233,993.2886675000001,0.9233712279999999,1.023718305,0.002390082,0.046966340999999995,0.14975691800000002,0.048848272000000005,angry
349,116592,1253.6774189999999,1251.0,733.5915503,95.703125,95.703125,109135.0,1212.611111,0.452676401,0.280895933,0.645403605,0.215993362,0.282263847,0.060501687,16.74692574,82.55686305,5.860006227,25.91419468,0.00067204,2.011603959,3.90004611,0.13855768699999998,2592.421412,445.21903669999995,2238.7540719999997,261.3717556,19.97613349,9.227215386000001,0.023182601,0.020000329,4935.077401,909.195437,4.87366302,5.23690374,0.0030488090000000004,0.040301805,0.162518608,0.043323649000000006,angry
350,42684,666.9375,666.5,330.99343250000004,143.5546875,143.5546875,43867.0,674.8769231000001,0.443257268,0.29815239,0.37084296899999997,0.30243867399999996,0.214410606,0.193291038,13.03707763,127.5997854,4.865433775,41.29035569,0.0032220120000000002,3.4314586769999997,1.8259167669999998,0.071239419,2122.760174,1160.7747650000001,2464.869823,636.2704296,20.75023825,6.135297327999999,0.013547728,0.029118337,4376.103912,2397.516348,2.200587217,2.7949083480000003,0.020334648,0.100951791,0.07013528599999999,0.068269256,angry
352,149034,1173.496063,1174.0,676.9131171,143.5546875,143.5546875,149089.0,1173.929134,0.37684946399999997,0.285677169,0.5540004620000001,0.248067635,0.266733327,0.110393231,8.13651383,38.01480744,2.603680154,24.20186427,0.002607247,1.6974618240000001,2.361341238,0.309201181,2555.392541,491.8230386,2373.61483,303.0076802,21.6678323,9.337170407999999,0.028133217000000002,0.022341935,5000.606890999999,1022.9421070000001,2.954668479,3.170920181,-0.006899174,0.056966624,0.131392664,0.043107390999999995,angry
353,37441,603.8870968,604.5,339.95232610000005,135.9991776,135.9991776,37481.0,594.9365079,0.37339360899999996,0.283127595,0.571706241,0.241789057,0.269508293,0.103434101,17.28995184,77.72088012,5.796106182000001,30.17562491,0.006632705,2.7278873,2.673312426,0.031285368,2179.552875,755.4056122000001,2464.12034,532.7880129,19.92940157,5.854423226000001,0.01902123,0.022699697,4738.02135,1876.159936,3.455274522,3.83125084,-0.0073398940000000005,0.052480332000000005,0.09138417900000001,0.044497445,angry
354,150454,1253.783333,1248.0,732.6940833,123.046875,123.046875,152497.0,1260.305785,0.44373587,0.287398235,0.554275325,0.248584002,0.273362781,0.092769194,0.7729404540000001,3.727783168,-3.534841493,58.83255208,0.004767446,2.105053971,0.7369406820000001,0.094789445,2081.3748739999996,822.2136295,2044.407348,452.62320520000003,20.7467783,8.755714575,0.009751488,0.011852836,4014.603855,1681.056184,0.882327786,1.093514541,0.011437001,0.061069208,0.10804102,0.059164983,angry
355,34637,541.203125,541.5,314.8885805,151.99908090000002,151.99908090000002,45092.0,617.6986301,0.39958687299999995,0.28628867,0.511940511,0.26092629,0.25951520699999997,0.126432553,15.54215934,70.97798181,5.102834683,26.22510492,-0.002613654,1.974829239,3.313035727,0.1026164,2625.552553,650.9132913,2540.872861,368.48884039999996,18.89970671,6.679039079,0.041209631000000004,0.035085596000000004,5484.725168,1327.637975,3.9900164030000003,4.329076445,0.0049541970000000005,0.065064997,0.124913077,0.046174357,angry
356,135997,1247.678899,1248.0,722.3984501,112.3471467,112.3471467,135858.0,1257.944444,0.43673627200000004,0.288473857,0.446746629,0.268580815,0.23732527899999997,0.16434733199999998,3.8811796239999996,25.67325937,3.321630046,33.18890868,-0.00034613300000000004,1.266209883,1.270300508,0.10457185699999999,2098.648246,435.2409049,2436.5715920000002,305.0928047,19.46789374,8.28540105,0.016990311,0.016005531,4600.705513,1064.202943,1.703498294,1.85009355,0.008094977,0.078901837,0.072922273,0.032881017,angry
357,161862,1284.619048,1295.5,740.19995,129.1992188,129.1992188,161905.0,1284.960317,0.425331733,0.285062809,0.49077971600000003,0.262601257,0.256694608,0.132065179,5.368558955,25.35227842,3.1747142139999998,34.427914200000004,0.0010789760000000002,2.039244826,1.630342126,0.17775641399999997,2068.5170000000003,470.5379507,2294.994811,334.5248606,22.73282472,9.835931272,0.006281521,0.005073452,4369.580627,1139.563466,2.129298225,2.4441768219999997,0.015737814,0.064141984,0.093148064,0.032114542999999995,angry
358,132195,1283.446602,1286.0,742.4542708,103.359375,103.359375,132215.0,1283.6407769999998,0.45500628299999996,0.27898297,0.5361320629999999,0.25247976899999997,0.265992371,0.11216680300000001,0.5881500679999999,3.1056122569999998,-2.58646348,49.89273715,0.00391966,2.714759467,0.598845959,0.146359563,2352.134892,706.7767748,2442.921643,384.5857785,21.93281564,9.185822083,0.012268497,0.014667622,5029.962768,1481.861738,0.709712892,0.84393123,0.004702574,0.059320745999999994,0.114275211,0.05524686,angry
359,21273,625.6764706,628.5,360.5378923,69.83741554,117.4538352,34876.0,622.7857142999999,0.5331702939999999,0.26220607100000004,0.546173129,0.24071583800000002,0.269754554,0.102790145,8.797344893,44.79674975,4.747711374,32.86513378,0.008272849,1.5767398069999998,2.809399366,0.07282549099999999,2679.61094,287.6952848,2324.787334,276.41063629999996,19.41449502,9.23986645,0.019382427,0.013511576,5232.185028,565.3539808999999,3.1338811069999997,3.799321035,0.003466113,0.052801163,0.147496463,0.029962949,angry
360,144653,1257.852174,1260.0,727.7418826,117.4538352,117.4538352,144653.0,1257.852174,0.61884927,0.223413621,0.609682243,0.21686675600000002,0.277343422,0.0800872,29.49344191,122.8165791,10.41064193,22.76670335,0.0029358690000000002,0.986598124,6.1454529760000005,0.15155474800000002,3239.7399570000002,260.50655950000004,2689.421293,168.1038667,16.52333537,5.701538159,0.091737598,0.028348707,6288.612684000001,635.0301997,6.767592102999999,6.903983656,0.008300541,0.04446514,0.172805609,0.026010055,angry
