song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std
147,133514,1059.634921,1060.5,598.1560900000002,161.49902340000003,78.30255682,65211,1035.095238,0.368165164,0.3001692,0.441422202,0.281635513,0.245290345,0.152203744,9.674706325,64.26239571,2.797310534,36.39339605,0.000537956,2.281987747,1.910173774,0.134789303,2220.547909,713.5719332,2477.322407,365.7035093,21.28311251,6.254395205,0.01544365,0.022908341,4843.073822,1484.918483,2.303339048,2.749947375,0.012148849,0.087213265,0.090850585,0.056979332
148,55560,782.5352113,784.0,411.7695524,129.1992188,129.1992188,55541,782.2676056,0.234924911,0.309845411,0.348591637,0.296461999,0.220836537,0.185915457,3.592606636,44.11201747,-11.83662603,66.16421984,0.012634993999999998,2.8482798810000003,0.991580665,0.120633028,2175.396702,1050.03401,2175.514267,456.27111389999993,24.63854345,6.784030842000001,0.0076338069999999985,0.032203487999999995,4050.118673,1920.662694,0.8811388529999999,1.37592239,0.014187989,0.106758583,0.093893669,0.084935787
149,157650,1324.789916,1324.0,763.8233866,117.4538352,117.4538352,157673,1324.983193,0.35388057100000003,0.294165565,0.354820776,0.294370099,0.213939189,0.193812685,8.559796342,46.07361649,3.887936671,39.04145244,0.009858873,2.134209862,1.677822709,0.142932817,1810.733193,612.9585461,2062.022864,437.95665830000013,22.80277436,6.452254909,0.008902583,0.030553704,3675.584055,1363.811966,2.184151808,2.532230739,-0.0052371990000000005,0.107265447,0.077615982,0.040163526
150,74259,928.2375,928.5,528.007037,112.3471467,112.3471467,74285,917.0987654,0.408471418,0.292272886,0.524764527,0.26732358100000003,0.264471627,0.115706922,7.955210367,42.03433737,4.88773059,27.75606909,0.015949539,1.974114174,2.00471282,0.06290950599999999,2370.30751,451.2125293,2529.518292,322.3814608,19.95210804,6.3277331,0.02397776,0.031485688,5200.796728,1085.425708,2.488626389,2.793852894,-0.013377456,0.063307536,0.10057883,0.035249907000000004
151,297241,1589.524064,1589.0,917.0101751,151.99908090000002,151.99908090000002,297296,1589.818182,0.38338488,0.301993514,0.434185383,0.292921211,0.238883672,0.162073824,5.76372484,36.43962879,1.4541214269999998,39.37143577,0.007990629,2.663280856,1.3907336,0.044693172,1968.644191,698.8475792,2325.21327,399.2333532,21.26846386,6.793407439,0.014373037,0.027682181,4270.131422,1549.39547,1.70073441,2.078163525,-0.003514261,0.090201657,0.070242724,0.043217550999999986
152,51636,770.6865672,771.0,446.2213228,112.3471467,112.3471467,51663,771.0895522000002,0.425054238,0.283058556,0.559723392,0.245924668,0.26925761800000003,0.10408491,20.48842725,87.00422243,7.1062197320000005,21.66196558,0.020985219,1.762379818,3.669529438,0.053706329,2673.081787,425.381145,2597.155407,228.00226,19.82467183,5.7416809010000005,0.034455922,0.040002048,5618.49301,833.1859302,4.499699369,4.799681049,0.002601811,0.057019781,0.125259438,0.033401568
153,73747,828.6179775,829.0,474.2779374,143.5546875,143.5546875,73768,828.8539326,0.405770728,0.279862163,0.514467054,0.252407719,0.260413719,0.124571378,15.43437559,65.82791445,4.702964727,24.57398749,0.016291235,1.911132555,3.083465576,0.045034982,2453.008436,550.1831937999998,2430.6706280000008,289.8920958,20.50914,6.352491767,0.028215094,0.037104081,4936.944765,1165.1990460000004,3.909343423,4.168919949,-0.005597613,0.068493453,0.118248009,0.041000357
156,116169,1350.802326,1354.5,777.2143732000002,83.35433468,83.35433468,116232,1351.534884,0.287077118,0.305507824,0.404566297,0.288201935,0.232086099,0.17166646800000002,15.80189563,95.35630628,1.1032579,43.56597947,0.005549799,2.58329873,2.1921021940000003,0.235453352,2045.7511600000007,800.860103,2337.096009,517.7260061000002,22.26832611,7.100623569,0.009787815,0.020034973,4258.589461,1879.504548,2.74860513,3.482189844,-0.03506868,0.091448058,0.08886161199999999,0.055251824000000005
157,56829,861.0454545,861.0,492.5322765,99.38401442,99.38401442,56846,861.3030302999998,0.392000513,0.310190597,0.523769549,0.272167894,0.262623339,0.119842877,16.46749497,133.0762412,6.4099051939999985,37.07845292,0.011971825,3.344922313,1.859957814,0.035262965,1983.075862,680.270755,2605.242422,486.3777737,21.56072534,7.179579041,0.007641757,0.010159968,4686.102433,1858.518657,2.41903501,2.896721615,0.019648072,0.056432268,0.062662392,0.034864146
158,11962,427.2142857,427.0,251.3788202,83.35433468,83.35433468,11968,427.4285714,0.359645621,0.292298222,0.556112724,0.240506061,0.277736932,0.078711689,2.591756438,15.89251114,-0.458921813,29.95118043,0.031783946,2.251509149,1.351650834,0.016700864,3454.771354,568.2147625,3257.727827,251.2920629,19.56232974,6.06514588,0.058285676,0.045848824,7864.2775379999985,846.3465479,1.336488629,1.529296435,-0.001949049,0.054950639,0.162762572,0.052174175
159,105725,1067.929293,1068.0,567.7967209,129.1992188,129.1992188,105955,1018.798077,0.369906766,0.292302255,0.514572965,0.271697525,0.26138838,0.122513052,23.51799347,140.0806006,6.8958220820000005,22.27877958,0.0059258390000000005,2.418386363,3.836663485,0.022098666,3126.25992,743.1577319,2871.6707850000007,334.1112049,21.04649466,6.87602835,0.045410171,0.045613468,6716.957474,1300.268739,4.087063453,4.497849663,-5.3799999999999986e-05,0.064464969,0.134883765,0.049394588
160,81354,1016.925,1022.0,579.5619634,103.359375,103.359375,70026,946.2972973,0.32182878600000003,0.286348947,0.483916294,0.267870736,0.258256495,0.12898417,16.42611361,87.80479484,5.510309397,24.46415361,0.015312481,2.179341583,3.213057995,0.07276821900000001,2734.691578,735.3777126,2657.5726050000007,380.7758003,20.95050451,6.968362224,0.039842263,0.050865162,5770.534174,1612.28495,3.668619552,4.066957466,0.011951461000000002,0.068598975,0.13453175,0.052690628
161,72139,869.1445783,868.0,501.2791621,123.046875,123.046875,71959,899.4875,0.303168577,0.291499441,0.51747308,0.270169822,0.259260337,0.126954366,13.84820656,74.37135937,2.654167064,34.64757408,0.001704105,2.450250024,3.127056122,0.142135113,2846.408575,871.3998383999998,2634.617848,618.0507721,21.06924468,6.304037632000001,0.043343242,0.049543295,5953.70475,1843.914421,3.259283979,3.905940654,0.017662985,0.069943398,0.145337682,0.063567472
162,81354,1016.925,1022.0,579.5619634,103.359375,103.359375,70026,946.2972973,0.32182878600000003,0.286348947,0.483916294,0.267870736,0.258256495,0.12898417,16.42611361,87.80479484,5.510309397,24.46415361,0.015312481,2.179341583,3.213057995,0.07276821900000001,2734.691578,735.3777126,2657.5726050000007,380.7758003,20.95050451,6.968362224,0.039842263,0.050865162,5770.534174,1612.28495,3.668619552,4.066957466,0.011951461000000002,0.068598975,0.13453175,0.052690628
165,57768,916.952381,914.0,525.3979423000002,89.10290948,89.10290948,57751,902.359375,0.277824118,0.290221598,0.436533759,0.280716894,0.241940388,0.157474384,14.97501636,79.22344798,-0.419455008,32.61183171,-0.001821995,1.787449712,3.30755496,0.452991366,2765.437066,734.4650723,2503.496034,454.0372002,20.79226538,6.119916947999999,0.034860622,0.038418155,5530.6723729999985,1533.8992970000004,3.379942485,4.163817954,0.018897409,0.081284868,0.134186237,0.056149800000000014
166,52950,756.4285714,756.5,435.041823,123.046875,123.046875,53052,747.2112676,0.325626173,0.287984165,0.435923075,0.26360929,0.240876538,0.15909691,27.63042779,115.3161242,6.934327787000001,28.49529882,0.016299765,1.32896409,3.241622448,0.028725171,1841.823647,342.4416786000001,2139.412917,283.9985755,20.77689262,6.551344721,0.010111358,0.026675355,3667.443453,986.3789481,4.743293529,4.892960657,-0.018154434,0.083499292,0.081569185,0.017914956
167,115576,1133.098039,1133.0,661.2484258,117.4538352,117.4538352,115590,1133.2352939999996,0.396464982,0.286752794,0.466174513,0.26782346,0.251940743,0.14092265699999998,24.69650939,117.773336,8.36461234,20.51979913,0.0146306,1.69251079,4.074631214,0.098078892,3129.329324,575.6299141,2998.411296,223.0171403,19.39429097,6.393164335,0.048923682,0.035671439,6988.287511,875.3440191999998,4.446012142,4.752749883,-0.001290432,0.068590033,0.131857751,0.045662791
168,163395,1228.533835,1229.0,707.6757418999998,143.5546875,143.5546875,163479,1219.992537,0.34162067,0.283600415,0.468242556,0.26623578,0.247675625,0.148290654,17.16596029,68.17461389,4.116541072,35.56267947,0.004269785999999999,1.875303864,3.149506569,0.440497786,2192.304388,814.4636489,2336.557759,668.2033195,21.42754996,6.7717826410000015,0.024299067,0.031428202999999995,4844.112178,1882.588407,3.730511214,4.272331274,-0.005534321,0.074469521,0.099116525,0.042149010999999986
169,50051,695.1527778,694.5,394.6660212,135.9991776,135.9991776,50082,686.0547945000002,0.392038027,0.275379489,0.488907621,0.27335296,0.248597951,0.14673919800000002,19.99220338,84.96151277,7.495527047,29.23079724,0.02179426,1.946202346,3.356625319,0.206105381,2303.44907,774.1271202,2465.785344000001,514.4306989,20.53137365,6.611898598,0.025321744,0.037598215,4985.381231,1659.241664,4.02002604,4.467324542,0.010600221000000002,0.077878938,0.102380194,0.05025797
170,51997,881.3050847000002,885.0,512.3963063,86.1328125,86.1328125,51932,880.2033898,0.312375667,0.294369971,0.396093176,0.282739537,0.228027512,0.177021996,8.35312017,53.08534348,1.989883999,51.15320384,0.015209905,2.242365794,1.312057257,0.15532513,1398.5674210000002,854.0814874,1866.490057,639.9900493,23.4166562,6.721990979,0.00434943,0.025873473,2721.411632,1824.641046,1.812542304,2.14347674,-0.011835568,0.104643144,0.05454568,0.043929799000000005
171,46614,695.7313432999998,692.0,404.0226306,123.046875,123.046875,46636,696.0597015,0.391656541,0.282876303,0.5311765970000001,0.258484945,0.264881541,0.114765423,17.41323339,120.3824562,3.173195904,21.99578237,0.020197345,2.328334206,4.158295155,0.068996757,3225.475321,599.9984551,2725.936,240.3918945,19.92204352,6.589249927999999,0.072334766,0.06875617099999999,6466.553969,1030.867711,4.306888609,4.77244252,-0.001281188,0.059900054,0.177663739,0.066273261
172,42013,608.884058,609.0,352.4646364,143.5546875,143.5546875,39628,591.4626866,0.367776558,0.326366173,0.464299423,0.307029958,0.251631616,0.141473895,23.30169865,258.6105766,-4.471637834,34.06308662,0.032808509,4.041837516,2.08646059,0.011643454,2840.638925,1147.831609,2797.276692000001,435.0568423,21.22351437,6.746835212000001,0.0307971,0.056285352,6127.0648409999985,2169.543317,2.33542822,3.054034901,0.005050088,0.078277919,0.106206632,0.078185701
174,25001,543.5,542.0,312.45484889999994,112.3471467,112.3471467,25024,544.0,0.35800524799999994,0.303693039,0.355509012,0.303455949,0.214850046,0.192802467,17.87094933,150.62187250000005,3.466725106,27.71922997,0.027138287,2.8633979330000003,2.476007462,0.027521955,2850.8428670000008,1039.294716,2871.193588,390.9913486,20.88865866,6.0304545360000015,0.030472349,0.044640161,6367.110994,1703.585325,2.680580474,3.0518069860000003,0.010071386,0.094625286,0.10972228,0.087665618
175,39566,648.6229507999999,649.0,376.031136,123.046875,123.046875,32162,584.7636364,0.584969636,0.283680831,0.355390629,0.32032904,0.201733625,0.206486992,25.56827699,240.079541,5.612336448,42.52469575,0.013633654,5.173989659,2.149965525,0.070842266,2411.113344000001,1351.451023,2589.765223,718.2953303999999,20.64599238,8.07932234,0.022431159,0.051414877000000005,5125.031189,2695.892709,2.165100873,2.82303009,-0.031994902,0.099080591,0.066622087,0.074558022
176,16960,446.3157895,446.5,253.0130125,112.3471467,112.3471467,16976,446.7368421,0.432500815,0.298787109,0.488146241,0.283796059,0.255763942,0.133858654,24.39883247,177.53672230000004,6.061935807,28.80617714,0.016291512,3.025979762,2.876356125,0.09886241,2499.265011,852.9823422000002,2664.07785,419.2096894,19.42198284,6.198649649,0.02876832,0.03728535,5468.268994,1637.053324,3.434484258,4.166728441,0.015299176,0.068245817,0.094785307,0.061696835
177,31657,633.14,633.5,360.1431943,103.359375,103.359375,31673,633.46,0.5736530089999999,0.293897415,0.524601096,0.297987949,0.259464749,0.126536071,24.65462903,257.4931877,2.867692213,47.72628381,0.020356434,3.990589102,1.825106978,0.080019541,1851.399679,1061.449765,2228.363503,684.0006198,19.89148338,8.084984777999999,0.01119243,0.029840535,3977.760053,2312.251914,2.13618614,3.0574223,0.001153881,0.060846076,0.063095069,0.079449667
179,53719,716.2533333,717.0,400.3190758,143.5546875,143.5546875,53757,707.3289474,0.476824751,0.284361761,0.370572096,0.326114433,0.203770473,0.204477206,32.9483653,278.25500330000006,7.681397305,29.70924695,0.009788458,3.657915601,3.463381529,0.088488303,2838.405787,1013.481192,2791.2721850000007,553.615909,21.10415713,6.730381782,0.028087428,0.042938877,6181.783406000001,2051.731968,3.54937937,4.063490758,0.021617285,0.132489928,0.101275155,0.060512649
180,7741,351.8636364,352.0,202.19709,80.74951172,80.74951172,7746,352.0909091,0.32205932,0.30349152100000004,0.377927654,0.299979844,0.23205052,0.17171455800000002,23.21873657,164.8007478,2.658463915,34.10772603,0.01776179,3.284729264,2.3612055780000003,0.012137175,2141.034238,894.7539854,2449.586828,520.9996137,22.54177495,7.467708214,0.015458463,0.038368069,4622.207226,2073.6841440000007,2.903529675,3.427329084,0.022774468,0.094555209,0.0696033,0.052947734
181,18776,391.1666667,391.5,218.4636062,161.49902340000003,161.49902340000003,18028,375.5833333,0.520342716,0.27691000600000004,0.306470052,0.314847949,0.18781681,0.219221758,28.95962296,222.3525703,7.539356057999999,30.59309141,0.038507279,2.9698468030000003,2.28436327,0.021679044,2557.59524,856.0008045,2918.067068,420.2120166,21.55301476,6.362321035,0.012439066,0.040227517,6131.150586,1731.4441149999998,2.594513461,2.909063729,0.003021433,0.126412679,0.045059949,0.0310139
184,29809,709.7380952000002,714.0,367.1809635,86.1328125,83.35433468,28854,687.0,0.388858928,0.306640576,0.438822459,0.294690259,0.2456977,0.151545285,18.47465042,141.64595490000005,2.744929097,27.82308995,0.009246534,2.4736525030000003,3.38043189,0.250831038,3061.112869,725.1081479,2775.398566,373.83515530000005,20.30426565,7.332693432,0.043116372,0.058111016,6509.152409,1261.102858,3.333280975,4.016922621,-0.009996779,0.081737169,0.137358245,0.061672229
185,53719,716.2533333,717.0,400.3190758,143.5546875,143.5546875,53757,707.3289474,0.476824751,0.284361761,0.370572096,0.326114433,0.203770473,0.204477206,32.9483653,278.25500330000006,7.681397305,29.70924695,0.009788458,3.657915601,3.463381529,0.088488303,2838.405787,1013.481192,2791.2721850000007,553.615909,21.10415713,6.730381782,0.028087428,0.042938877,6181.783406000001,2051.731968,3.54937937,4.063490758,0.021617285,0.132489928,0.101275155,0.060512649
186,29945,587.1568627,587.0,339.7006394,112.3471467,112.3471467,29955,587.3529412,0.4187171670000001,0.302426034,0.500534412,0.282792598,0.258338102,0.128820645,20.48449678,160.61961680000005,3.659699248,31.13760219,0.007357493,3.093736937,2.733562231,0.148084551,2526.71932,864.5134213,2596.161198,459.5877759,19.73472978,6.68266967,0.030107077000000006,0.039222233,5413.760288,1667.092493,3.044580624,3.914003618,0.011183302,0.06694180200000001,0.104157957,0.067383206
187,45416,605.5466667000002,606.0,341.0022207,161.49902340000003,161.49902340000003,45443,597.9342105000002,0.426905398,0.290572969,0.443621566,0.294050963,0.24255075,0.156532639,6.78334831,54.92402207,1.24227059,30.00079299,0.032431896,3.558913062,2.0713069440000003,0.010631767,3278.322954,1101.198899,2763.02632,448.5350189,20.57119933,6.320464369,0.052450821,0.06134172900000001,6486.788314,1708.4189,1.990427015,2.539215235,-0.013314573,0.085182124,0.157615409,0.106236121
188,36771,645.1052632,646.0,372.3691662,112.3471467,112.3471467,36785,645.3508772000001,0.469505462,0.293254804,0.40839544,0.291272309,0.229573907,0.17501187,10.10432907,71.89821228,6.66406809,34.24479035,0.02306699,3.638133358,1.724562287,0.021522105,2545.296977,878.2023756000001,2752.647023,440.8844653,20.97117752,6.72615352,0.016073236,0.020766487,5673.18569,1832.239614,2.0179757080000003,2.308779213,-0.004201033,0.09619763,0.06514080900000001,0.037154458
189,9993,384.3461538,385.5,222.5573292,86.1328125,86.1328125,9205,368.2,0.295891712,0.305809097,0.42925242,0.285069998,0.241503815,0.158143103,7.884881035,87.18840002,-9.831449336,45.16191601,-0.005000885,3.060416643,1.531590939,0.022142649,2480.992917,1064.3557039999996,2101.226668,708.8867695,22.84303119,9.602741918,0.021641623,0.034699999,4801.666624,1955.29632,1.635049981,2.236747331,-0.005239448,0.080546323,0.127977653,0.079080405
191,13907,421.4242424,422.0,245.3234143,99.38401442,99.38401442,13916,421.6969697,0.376033225,0.294971017,0.355629055,0.290247321,0.212741309,0.195126802,13.88871475,93.96890423,6.05835058,32.02065845,0.033852268,2.50346748,2.181152821,0.016102672,2146.704134,654.3519166,2637.182144000001,471.8741655,21.49013385,6.538977689,0.01405064,0.036588039,5067.932048,1916.411585,2.767570235,3.061931084,0.033667207000000005,0.100129685,0.079665835,0.03307688
192,17216,555.3548387,556.0,231.1954275,99.38401442,99.38401442,17796,468.3157895,0.578850571,0.271497948,0.387409079,0.31123642100000004,0.213285159,0.194532193,24.95731963,191.0651302,5.770918797999999,37.12903018,0.033592264,4.097332027,3.12027812,0.018270016,2919.257188,1220.964303,2759.774203,503.2213641,18.39503426,6.9794372000000005,0.053535715,0.076854363,6143.4575479999985,2189.709007,3.05159884,3.779390281,0.03095196,0.097927582,0.114385661,0.103869925
196,10773,359.1,361.0,183.3374575,123.046875,123.046875,10726,369.862069,0.5400498779999999,0.283214516,0.308003578,0.327322648,0.191515049,0.215998424,19.6756653,172.96815869999998,4.498668928,57.19415792,0.042565461,4.780761382,1.3089692590000002,0.025701523,1189.29718,790.194441,1780.611642,699.5032802999998,21.93881812,7.23365034,0.004400723,0.041000202,2538.409397,2024.80454,1.716954804,2.28980757,0.000311488,0.126028224,0.021405232000000003,0.025774868
197,21532,652.4848485,653.0,378.0897057,64.59960938,64.59960938,17803,593.4333333,0.320644897,0.299932768,0.406143643,0.28913061,0.234781704,0.16796096300000002,9.89833889,55.14623061,2.25964628,41.00126194,0.009266666,2.204062742,1.73371613,0.06035456400000001,1809.185946,579.4560042999999,2168.149208,390.0846025,23.523233,6.701470377000001,0.006579226,0.009341639,3872.530973,1357.292045,2.219734586,2.68451647,0.012719436,0.091575022,0.070533217,0.029525869
198,56888,888.875,889.0,454.8363545,103.359375,103.359375,55780,858.1538462000002,0.35846954200000003,0.2970821,0.572687873,0.246063986,0.27412827,0.09048218,10.7089233,54.28364275,4.908839361,31.40286144,0.018437884,2.27484436,2.681578636,0.084703505,2873.727814,719.5293675,2873.817075,371.5008894,19.28684916,6.1184265060000005,0.045386624,0.041763641,6408.237559,1612.561747,2.96349698,3.343626582,0.011302393,0.050905013,0.127823539,0.047051248
199,26908,448.4666667,448.5,254.2756029,172.265625,172.265625,26923,448.7166667,0.401759116,0.313702363,0.4777597220000001,0.297485492,0.259650996,0.126153453,20.48760468,144.77652880000005,2.986742705,33.30026911,0.028671807,4.340250503,2.7425589560000003,0.003160596,2170.6914,495.6596701,2290.218879,367.4227764,20.84358352,7.150540695,0.014651115,0.019419238,4376.965074000002,1295.864622,3.293641641,4.131550898,0.00597121,0.067294466,0.082182209,0.038627801
200,32397,549.1016949,549.0,318.6291982,135.9991776,135.9991776,31347,540.4655172,0.450308351,0.293893769,0.405074283,0.316188921,0.222536556,0.183877172,16.36573983,166.6227595,3.342603947,39.30607787,0.018075609,5.273272494,2.540840387,0.020448795,2393.43096,1093.548129,2427.403727,633.4384296000002,21.13263087,7.163218711,0.029243136,0.05683449700000001,5066.3385560000015,2129.270926,2.423879088,3.441690083,-0.006451999999999999,0.08601005800000001,0.083391649,0.066052962
201,54916,686.45,686.5,392.4189056,151.99908090000002,151.99908090000002,54945,686.8125,0.345510658,0.284521902,0.469703768,0.264377784,0.248233793,0.147354394,18.62725812,73.79540472,5.6045125,29.61910861,0.018436781,1.753144084,2.953853369,0.193061486,2142.715717,581.7051542,2495.510556,335.5405858,21.06132846,6.588003121,0.016818425,0.016219961,4796.723845,1381.879374,3.717516141,4.16145706,-0.015126556,0.075747774,0.08486682,0.033868941
202,34190,645.0943396,642.0,369.7983267,107.6660156,107.6660156,32757,629.9423077,0.373827605,0.277533092,0.526455268,0.246048464,0.267264702,0.10910047,20.10157394,84.1535385,6.763113013,26.10959498,0.01964457,1.776815302,3.504103899,0.04071511,2374.026349,543.7078924,2520.09533,293.9806807,19.75102304,6.781883281,0.028480453,0.036901668,5083.466737,1212.9508449999996,4.45226896,4.813415453999999,0.003862579,0.06297180599999999,0.110709661,0.037276744
203,74927,814.423913,815.0,418.5060706,161.49902340000003,80.74951172,36423,758.8125,0.363700825,0.281046473,0.5024815979999999,0.26025587,0.258652005,0.128189211,19.2867507,71.54273898,5.862544441,30.573160700000006,0.019682881,1.634215683,3.551117897,0.059784319,2446.840286,540.6142427999998,2556.397379,342.5271484,20.59591878,6.349951742999999,0.028340712,0.033208951,5352.061691,1261.258126,4.396860943,4.8424057110000005,-0.009767626,0.073574045,0.118590405,0.03848186
204,30126,614.8163265,619.0,347.2507577,103.359375,103.359375,30264,605.28,0.326791417,0.29256503,0.450221109,0.267132883,0.244030505,0.154215582,6.2183739189999985,31.26687818,0.902159292,33.38136478,0.009903072,1.804406828,1.743035674,0.06248213,2159.975559,637.8804597999998,2168.212112,374.447204,22.46556646,7.252572932,0.016905623,0.040651288,4137.821601,1340.511643,2.242059636,2.51370424,0.007181458000000002,0.08271249900000001,0.113978795,0.049234529000000006
207,43049,662.2923077,662.0,384.629161,123.046875,123.046875,41744,652.25,0.409952779,0.27186055,0.617641453,0.214424704,0.275367969,0.086636108,7.734830907999999,32.86356409,2.133171247,18.62627864,0.027493823,1.285563538,3.5541985030000003,0.147786826,3818.997871,403.6781684,3076.826808,146.5997334,19.34822175,6.289598082,0.111624666,0.045517202,7880.216118,725.6979278,3.295742125,3.495600662,0.003790633,0.052149032000000005,0.246240942,0.045584749
209,45220,595.0,595.5,345.7657406,161.49902340000003,161.49902340000003,45231,595.1447368,0.402568335,0.270262335,0.524643787,0.24744816,0.26331372,0.118318291,16.8982135,54.76795495,6.553008815,26.763304700000006,0.026687522,2.02218236,3.5893955230000003,0.053258453,2468.776567000001,669.3203832,2436.21863,372.3200151,19.09360446,6.146296269,0.037944078,0.044639409000000005,5029.580486,1377.16087,4.542844063,4.907707442,0.009942445,0.066840695,0.131431327,0.052867396
210,18479,499.4324324,500.0,290.4633336,95.703125,95.703125,18486,499.6216216,0.406612147,0.28878977100000003,0.5625818429999999,0.261522102,0.267521064,0.108470336,17.19425766,93.73908397,6.8831738310000015,25.805274,0.027763962000000003,2.814054311,3.151346207,0.01364571,2624.091287,624.1280512999998,2805.458161,309.0416119,18.86113943,6.357869631,0.037839733,0.043284241,5993.557162,1296.624868,3.580924649,4.1893061010000014,-0.004569920999999999,0.054585277,0.105885392,0.048560737
211,82351,935.8068182,936.5,536.2766386,123.046875,123.046875,82371,936.0340909,0.35839553,0.296776922,0.40522833,0.287374762,0.230023132,0.17442102,20.57609104,115.3111118,7.28462192,28.96512736,0.014341622,2.9082697160000004,3.330980539,0.026801612,2284.390552,859.5603484,2519.912964,467.1894609,19.55956951,6.837622421,0.029868769,0.048265819,4912.952966,1869.282033,3.991132671,4.552225289,-0.007447191999999998,0.0784686,0.09891878,0.055574179
212,128407,980.2061069,980.0,561.5586503999998,172.265625,172.265625,128437,973.0075758,0.446807778,0.282917814,0.400420511,0.294229154,0.228734118,0.176108025,30.06538987,203.5476351,9.903725493,23.1586687,0.013777917,2.175814634,3.352648735,0.089559935,2490.018326000001,643.1779589,2668.470861,394.9255319,19.42045167,6.337492786,0.023225974,0.022405345,5498.6549,1564.178393,4.169936297,4.493596319,-0.005167775,0.092933998,0.08083357,0.03508179
213,226696,1425.761006,1424.0,816.3917349,143.5546875,143.5546875,226718,1425.8993710000002,0.502522106,0.290295713,0.446040779,0.300179552,0.244422906,0.15359289199999998,15.65059229,230.4565798,4.487463017,40.68752051,0.009785686,3.8426903,1.964719772,0.242856249,2396.4707,1083.747239,2293.982549,494.1793376,20.03979422,7.926661648,0.026833067,0.047342073,4690.537144,1874.941129,2.151953394,2.8881759330000003,0.026383098,0.077007109,0.103206523,0.08015297
215,97360,1014.166667,1015.0,582.2608534,123.046875,123.046875,97405,1014.635417,0.3936517000000001,0.284365322,0.423208963,0.289368614,0.233054753,0.17034909899999998,31.39387644,166.0770199,7.387677799999999,26.24384552,0.006098705,2.172078926,3.501242399,0.045292988,2238.847846,775.0901097,2575.186572,400.2771792,20.60847602,6.467078704,0.020464294,0.038606167,4850.564757,1729.032541,4.459166903,4.82402992,-0.013388848,0.092828847,0.080029273,0.051035797
216,27915,664.6428571,664.0,340.4889916,92.28515625,92.28515625,28027,622.8222222,0.374889358,0.281539786,0.531004979,0.251779572,0.263787377,0.117258489,17.73590915,82.93796829,5.808937216,33.0815223,0.025523934,2.168865935,2.592331886,0.040189229,1879.839509,588.1620885,2373.297308,413.5677428,19.94736291,6.18506036,0.013360606,0.031831205,4166.025813,1468.628595,3.41960574,3.940918036,0.005093301,0.070658496,0.06744545099999999,0.029614731
217,30169,591.5490196000002,592.0,317.1843847,117.4538352,117.4538352,30180,591.7647059,0.376603552,0.290168457,0.5590646229999999,0.248442412,0.266072097,0.111977554,20.63735849,98.49191483,6.77915315,29.1250575,0.025369142,1.7843680709999998,2.948997498,0.028558807,2135.637308,510.5107966,2498.908828,258.0448443,20.04913209,7.007682041,0.018236689,0.032444574,4846.671179,1066.064837,3.900904489,4.247055892,-0.003805023,0.061911314,0.079451113,0.028453027
219,53843,828.3538462,829.0,470.9288181,103.359375,103.359375,53881,816.3787879,0.438938697,0.277586243,0.506343225,0.26899721,0.26031460300000003,0.124778367,17.04777499,113.8938809,7.423753268,24.07188852,0.01496798,1.84795328,2.910098553,0.062814303,2522.348334,583.8515219999998,2585.837121,261.8508077,20.0570457,6.931075527999999,0.028996291,0.027002741,5400.228876,1101.223756,3.642181478,3.954032258,-0.011724951,0.064597548,0.10842458,0.043061711
220,42381,614.2173912999998,614.0,357.2825728,143.5546875,143.5546875,42398,614.4637681,0.411287906,0.281340543,0.47230345,0.280374629,0.25108747600000003,0.142437399,16.88754768,96.04939009,7.325670631,22.70691328,0.019657892,1.986643574,2.965475798,0.007201338000000002,2548.773237,610.30924,2586.305661,261.7223446,19.69884906,6.798511624,0.031714369,0.030563414,5420.5797090000015,1173.286217,3.62597125,3.859155385,0.013236539,0.064428769,0.104829928,0.049855696
221,44844,700.6875,700.5,391.2478385,123.046875,123.046875,44861,700.953125,0.484040611,0.275130488,0.496159883,0.278213526,0.256581418,0.132284954,19.0100808,134.6891825,6.122177069,21.08936828,0.019970622,2.570801124,3.775292158,0.017628359,3355.749578,822.6998007999998,2942.490491,230.0044826,19.0076266,6.924412474,0.07744570099999999,0.069648407,7077.596412000001,1017.485227,3.807082589,4.385726289,0.010261468,0.053702417,0.161973589,0.091109458
222,73713,744.5757576000002,744.0,429.87694010000007,172.265625,172.265625,73740,744.8484847999998,0.36879439,0.283310913,0.469880365,0.248586145,0.250670503,0.143169941,9.770966791000001,36.66713534,3.307936278,25.88920712,0.018984043,1.736262259,2.499520779,0.039851163,2472.545993,554.9729725,2548.469404,321.0003287,21.40127447,7.3646891289999985,0.025560006,0.031162204,5445.972522,1398.132397,3.1706956010000003,3.31350019,-0.008179413,0.080142638,0.122230362,0.039817679
