song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,quadrant
p606,19023,422.7333333,425,243.7124353,135.9991776,135.9991776,18969,421.5333333,0.412800413,0.281917518,0.515892762,0.264768953,0.265876549,0.112441069,18.30615004,99.90007713,6.163248452,25.0290952,0.009783588,2.618340918,3.91626668,0.03336525,3240.312914,693.8355305,2977.895377,412.2059064,19.73866465,5.94688971,0.060235813,0.054170247,6932.752597,1499.800316,3.964838716,4.518589582,0.004245641,0.066348252,0.154988337,0.053128451,0.8,0.875,happy
p607,61026,938.8615385,939,544.860035,89.10290948,89.10290948,59178,924.65625,0.397052508,0.280918183,0.487283922,0.269447755,0.255215602,0.134901186,17.74977576,80.90501882,7.400440089,24.66376054,0.013652135,2.037087504,3.602190495,0.035148632,2723.066002,717.1619786,2660.763514,326.4464088,19.72207514,6.96804108,0.0416894,0.03934316,5841.854712,1374.909144,4.212317887,4.512463011,-0.01508392,0.066981723,0.129122978,0.055575468,0.6375,0.7125,happy
p608,42868,649.5151515,649.5,364.7457081,135.9991776,135.9991776,42892,649.8787879,0.356193879,0.312647911,0.499821272,0.293593875,0.255307025,0.134728082,12.69116654,79.67298143,2.374520705,33.62626344,0.019241376,3.653073823,2.258658171,0.033806078,2590.632596,1003.329059,2643.077214,369.3961147,20.88855825,6.584177508,0.032241456,0.057753351,5635.101139,1717.065723,2.58813652,3.14737046,-0.00106168,0.074984047,0.10612759,0.07780723,0.5625,0.6375,happy
p609,35306,678.9615385,678.5,387.7608284,99.38401442,99.38401442,31378,640.3673469,0.34986516,0.293530912,0.53434315,0.265834017,0.262735113,0.119597633,15.65016618,125.4763287,3.418854133,34.800966,0.019227774,2.338189779,2.121616602,0.12351457,1769.480939,570.1412838,2223.027026,407.7170556,21.50403015,7.413348047,0.009228706,0.027310671,3611.640802,1558.441555,2.988498909,3.432730363,-0.014319256,0.070639071,0.073393813,0.02808499,0.5125,0.4375,relax
p611,10682,356.0666667,356,203.3138679,107.6660156,107.6660156,10694,356.4666667,0.372767203,0.315645489,0.518647397,0.272642065,0.270528622,0.100735286,13.81615259,155.6311301,-4.194668234,32.53551386,0.046593719,3.247325733,2.331469297,0.15857172,3148.856049,859.8717708,3100.295724,202.6198427,19.49502626,7.39971684,0.042399425,0.058316499,7347.325463,867.3976619,2.166313022,3.062020493,0.016994507,0.069063937,0.129099168,0.086843185,0.475,0.675,angry
p612,21523,512.452381,513,293.5965974,107.6660156,107.6660156,21527,512.547619,0.368104237,0.314815651,0.413647998,0.285039878,0.249757013,0.144757617,9.014787969,103.0014658,-9.24545057,38.87625814,0.00810155,4.247270417,2.015899658,0.002896485,3125.336927,1299.221566,2710.097793,477.3557316,21.34663595,7.075441107,0.049749382,0.075230554,6308.480258,2071.228684,1.786433659,2.615114692,0.040479427,0.101718231,0.149012032,0.096804687,0.375,0.4625,sad
p613,13230,367.5,365,212.4713706,123.046875,123.046875,14215,384.1891892,0.378814112,0.286773571,0.616996381,0.221536254,0.278535385,0.075837805,7.123799546,28.91355707,0.750276559,28.74942759,0.037106755,2.529994309,2.630513668,0.078012347,2865.59388,776.5247181,2590.014677,310.3255195,20.44226578,6.628941756,0.047579195,0.040992308,5945.115336,1267.41534,2.804815074,3.337803739,0.004720406,0.053378399,0.159090567,0.07207591,0.6875,0.5875,happy
p614,48411,605.1375,605.5,343.0285973,172.265625,172.265625,48438,598,0.345338005,0.288158731,0.469781248,0.268943903,0.247365887,0.148806758,12.33979683,55.50353029,4.288052095,37.0949082,0.026831258,2.206603188,1.953456044,0.019723179,1580.167121,365.5875902,2018.101203,342.0107998,20.3015961,5.840299961,0.007452629,0.04101155,3238.358453,905.1370905,2.843645698,3.24598474,-0.03017266,0.072691651,0.063017384,0.019635207,0.4875,0.2875,sad
p615,46633,685.7794118,686,393.0074032,129.1992188,129.1992188,46637,685.8382353,0.428318527,0.291511622,0.495217983,0.267372891,0.255829011,0.133734253,19.05381344,118.9846392,6.677155688,25.00620732,0.018654127,2.264738392,2.889692545,0.051815432,2450.800334,591.2946546,2583.648941,326.5408113,18.97762625,6.13767124,0.026560659,0.036417101,5226.1162,1174.965265,3.645707848,4.082193286,-0.003010736,0.061032767,0.102809386,0.055642697,0.675,0.7375,happy
p616,46707,639.8219178,641,369.6871814,143.5546875,143.5546875,46719,639.9863014,0.384162083,0.290673795,0.471479238,0.273381016,0.250455514,0.143545703,12.17512196,66.86507071,5.4778554,20.54113293,0.011826104,2.098781994,3.432489395,0.038511604,3504.142075,716.515952,2955.768233,260.0972928,20.53702966,7.1938225,0.062716156,0.044704016,7171.821342,1042.580677,3.248312342,3.581019084,-0.007282287,0.071082481,0.182630394,0.071991486,0.7875,0.8625,happy
p617,16699,491.1470588,491.5,284.9041255,89.10290948,89.10290948,15739,476.9393939,0.368117678,0.303159953,0.514793631,0.282018675,0.263407813,0.118108669,20.2048742,153.9911549,4.472233766,23.23050705,0.007218617,2.76765199,3.218660593,0.006503226,3192.773448,806.1307166,2943.896963,323.504104,20.39347792,6.390242938,0.047064587,0.052421898,6864.612641,1251.761038,3.306488897,3.74313454,-0.001876976,0.068551591,0.133529369,0.072296152,0.8125,0.8875,happy
p621,19354,460.8095238,461,261.3508168,123.046875,117.4538352,19366,461.0952381,0.252525911,0.305560165,0.400366436,0.286499525,0.241034712,0.158857171,3.359028543,31.65973552,-10.10489565,48.35758816,0.014177295,3.109968089,1.044308901,0.001208484,2348.452717,1236.604869,2453.578536,428.1108521,22.17150574,6.553263425,0.016884184,0.043242294,4785.403063,2095.914475,0.998512065,1.321886614,0.001883008,0.093690161,0.103096731,0.106406568,0.55,0.3625,relax
p622,16775,508.3333333,508,293.0120141,83.35433468,83.35433468,16784,508.6060606,0.400191963,0.299095734,0.480117577,0.286743715,0.25242236,0.140058151,15.20512854,85.87867981,6.469686472,24.64571528,0.019187319,2.581677604,3.10399127,0.02796462,2803.893534,758.511326,2762.2295,365.8805769,20.58203326,6.938082507,0.035525445,0.037538938,6109.502569,1517.763553,3.376046745,3.811638042,-0.006862626,0.077031484,0.127737362,0.059517606,0.675,0.8125,happy
p623,50968,784.1230769,784,457.2083688,107.6660156,107.6660156,50979,784.2923077,0.423067093,0.27736061,0.534280824,0.258251331,0.267978932,0.107334177,16.11129009,67.69223303,7.06864314,20.65230507,0.018020188,1.698137442,3.761623144,0.081420794,3011.429635,468.9028516,2795.255234,191.4676222,19.29699468,6.291165151,0.059115332,0.048508149,6470.241828,738.4827819,4.275385884,4.547243709,0.009760237,0.05984375,0.15795256,0.04472606,0.775,0.85,happy
p624,43724,624.6285714,627,361.0281418,143.5546875,143.5546875,37727,580.4153846,0.382361156,0.279742052,0.523085714,0.25419555,0.262507649,0.120096077,18.09983486,79.61240942,4.958631679,26.52560579,0.018025511,2.434378288,3.287047625,0.086238272,2542.88392,858.35164,2604.644678,392.0639486,19.95071102,6.709939087,0.033000857,0.049406167,5517.986495,1542.211655,3.865742997,4.2587178,-0.000151591,0.064799789,0.117829832,0.064116063,0.55,0.575,happy
p625,36952,559.8787879,559.5,319.7464201,151.9990809,151.9990809,35867,551.8,0.386086434,0.278736944,0.500200049,0.255936767,0.260221884,0.124971615,18.65783775,71.5138809,6.751638678,23.34897026,0.027442747,1.734116532,3.599402666,0.032386858,2713.418248,455.1496746,2756.608553,259.4564204,18.97650287,6.357103177,0.03943909,0.039173979,6041.589225,924.0511991,4.341052142,4.683186161,0.018109256,0.064445522,0.123757973,0.037550814,0.65,0.75,happy
p626,41716,719.2413793,719.5,416.1722252,103.359375,103.359375,41727,719.4310345,0.414519646,0.278141086,0.588294335,0.236894134,0.274406956,0.089633453,27.79519221,107.0862396,8.4648861,23.55325551,0.020969134,1.555633303,4.998766422,0.037069999,2934.474143,470.9247392,2776.701511,220.8084912,18.07486975,6.283763724,0.060988393,0.046082035,6345.949531,778.888442,5.819474123,6.063535656,-0.003900393,0.048191042,0.148778231,0.044324893,0.775,0.9375,happy
p627,48020,648.9189189,648.5,363.1081574,151.9990809,151.9990809,48061,649.472973,0.366254005,0.283384815,0.537879049,0.249652871,0.266915467,0.109952112,14.68856239,59.02518103,5.634918853,24.66584983,0.019691639,1.552829386,3.12492156,0.044110201,2433.429941,388.6708697,2429.895362,250.905141,19.98148481,6.07699819,0.029136039,0.032512702,4973.895349,866.8093353,4.039628791,4.295250034,-0.001574931,0.061281039,0.121891075,0.023863997,0.675,0.6125,happy
p628,42713,619.0289855,619,357.3735905,143.5546875,143.5546875,41501,610.3088235,0.398309887,0.280601161,0.495431873,0.262370096,0.260429032,0.124539361,15.12173847,85.27363494,4.698666026,24.46322821,0.026113351,1.958642326,2.923699141,0.060109142,2535.913373,474.7617741,2500.311301,297.3633938,20.4048272,6.368815091,0.028687788,0.044563167,5229.756316,1053.046872,3.657778623,3.950421517,-0.008198436,0.067304359,0.118138712,0.037900078,0.625,0.6125,happy
p629,42818,603.0704225,604,350.8054846,151.9990809,151.9990809,42841,603.3943662,0.474271546,0.28569707,0.367580694,0.289939896,0.220661452,0.18612323,22.56513278,172.3403878,6.827815626,32.85823536,0.022218739,3.458533011,2.287005663,0.041787226,2148.802123,800.0932856,2476.328153,501.8144353,20.79985257,6.854891383,0.01232993,0.03400657,4830.325717,1814.477571,2.860295743,3.324808983,0.017606915,0.096271509,0.074852112,0.042765512,0.5625,0.7125,happy
p630,12551,418.3666667,419,242.2628715,92.28515625,92.28515625,12563,418.7666667,0.394175671,0.298221334,0.573795524,0.257035342,0.270851575,0.099863696,3.784679804,22.18493004,0.546656504,37.04396873,0.027985374,3.218310615,1.405648708,0.009600043,2456.168719,814.9920866,2536.313065,401.8832541,20.49869819,6.068119969,0.028393764,0.04674089,5146.946545,1584.134362,1.617103126,1.976282126,0.006598825,0.057095492,0.112195821,0.062345501,0.775,0.65,happy
p631,40890,629.0769231,629,351.5496817,135.9991776,135.9991776,40255,609.9242424,0.421316569,0.285833548,0.467609591,0.279585604,0.248500221,0.146904641,26.67966807,152.6626651,8.662711141,29.26729574,0.020652857,2.98321203,3.015748262,0.029961377,2150.900237,852.8412221,2574.536444,486.2228481,19.61734155,6.724653889,0.019674005,0.040296335,4768.813336,1865.435351,3.929424571,4.340763253,0.000201751,0.080025245,0.078754072,0.052205487,0.5625,0.55,happy
p632,37321,592.3968254,592,276.4849971,172.265625,172.265625,36704,531.942029,0.432988205,0.28511805,0.39440283,0.290370077,0.227290343,0.177967506,20.39132932,136.2072385,8.844573298,21.63740437,0.02273338,2.120930298,3.193121195,0.024330536,2756.96316,599.2194602,2751.216976,293.6291029,19.4969572,6.529086305,0.03455339,0.042806089,5939.242585,1191.348855,3.736084623,4.046212834,0.001931971,0.098149065,0.111434922,0.044836714,0.6875,0.8625,happy
p634,99172,962.8349515,964,548.8644252,143.5546875,143.5546875,99213,963.2330097,0.431009947,0.317977658,0.432465957,0.315755267,0.235714462,0.16664941,3.296518704,32.42584697,-2.832510971,53.15137996,0.013241743,3.911819856,0.890555084,0.028798215,2495.583464,1065.611584,2559.319629,479.5955349,20.78529485,6.702636131,0.019624423,0.033121068,5126.234294,1921.62053,0.925704174,1.258303187,0.03492676,0.127407502,0.079465257,0.06358826,0.2375,0.225,sad
p635,18625,503.3783784,503,293.6235272,92.28515625,95.703125,18635,503.6486486,0.314602632,0.294611084,0.46495908,0.267085489,0.253060545,0.138901742,9.399424642,59.18750143,-6.716051719,29.60944372,0.030390972,2.745919279,2.220083952,0.025043884,2838.15554,712.701414,2787.67989,462.2686018,21.82683191,6.108366261,0.029468909,0.050189216,5993.245388,1649.284906,2.433378947,3.001015616,-0.007909266,0.07800149,0.132033889,0.053111517,0.825,0.6375,happy
p636,13625,358.5526316,358.5,208.2723037,135.9991776,135.9991776,13634,358.7894737,0.428673565,0.287725125,0.502808991,0.280435431,0.257257073,0.130966148,16.20886549,90.33693307,5.594178623,28.62277152,0.040874101,2.408739048,3.163152695,0.074154615,2488.495007,686.7014281,2454.591022,426.0104465,19.89256914,6.792864862,0.033768408,0.037341326,5143.237837,1470.74957,3.79605817,4.281543828,-0.000767639,0.059225965,0.116168363,0.054258501,0.75,0.7625,happy
p637,44809,689.3692308,690,399.9532884,123.046875,123.046875,44576,730.7540984,0.409103579,0.286971176,0.515968778,0.282726112,0.259020496,0.127442991,13.83748801,73.3283581,4.536831127,25.49049238,0.007716436,2.08539909,3.119261503,0.129762173,2898.153122,665.8491324,2836.823598,366.4769743,20.03250795,6.562615418,0.048847966,0.047133774,6439.569322,1350.808761,3.401739406,3.941529964,-0.012766699,0.063696321,0.128360372,0.050530746,0.65,0.775,happy
p638,12817,388.3939394,388,227.6063773,107.6660156,107.6660156,12823,388.5757576,0.382355447,0.277382788,0.495442048,0.259354065,0.263470634,0.117968464,10.36491838,38.8825463,-2.679859875,21.10633627,0.013734884,2.273816421,3.662781239,0.003828168,3664.339048,633.3208239,3027.257561,265.5372476,20.11986692,6.185107036,0.097095236,0.062303744,7585.746172,1040.822569,3.359507137,3.761518557,0.009796198,0.073156026,0.205650265,0.061121109,0.775,0.775,happy
p639,15474,386.85,385.5,221.2832517,143.5546875,143.5546875,15479,386.975,0.418296516,0.284129748,0.446722183,0.290455823,0.248645606,0.146658433,25.67298576,147.9432327,7.875421043,27.6229794,0.031052177,2.975813795,3.365634918,0.019016623,2421.163818,622.7236683,2702.35873,369.7825345,19.67439287,6.832143008,0.026488047,0.03085326,5718.601539,1508.818326,4.006567886,4.555194262,0.013236633,0.078137083,0.081937736,0.040719047,0.6875,0.775,happy
p643,38427,526.3972603,527,289.375508,184.5703125,184.5703125,38451,526.7260274,0.432757352,0.289826623,0.386787575,0.301039708,0.223303158,0.182945438,21.98305849,158.4495543,3.080398913,36.57791451,0.019986276,2.73636255,2.210361004,0.007362481,1994.152882,799.8139654,2331.189753,466.8306449,21.65497969,6.668886975,0.012080219,0.022533102,4113.579662,1894.794921,2.917305073,3.383940246,0.012305482,0.101377502,0.070224364,0.055820578,0.5875,0.55,happy
p644,31116,527.3898305,528,258.8680062,172.265625,172.265625,31320,497.1428571,0.442631155,0.291095935,0.496765274,0.285132657,0.255444624,0.134467012,9.754089426,93.80778533,1.42768234,31.28665339,0.03121964,3.350078801,2.134925127,0.006401172,2971.984176,1100.013051,2718.804327,473.2764541,19.74763067,6.555217167,0.051108077,0.077337101,6053.719185,1949.273042,2.205908509,2.674450805,-0.00590567,0.072616152,0.14260876,0.093363875,0.7625,0.7375,happy
p645,31116,527.3898305,528,258.8680062,172.265625,172.265625,31320,497.1428571,0.442631155,0.291095935,0.496765274,0.285132657,0.255444624,0.134467012,9.754089426,93.80778533,1.42768234,31.28665339,0.03121964,3.350078801,2.134925127,0.006401172,2971.984176,1100.013051,2718.804327,473.2764541,19.74763067,6.555217167,0.051108077,0.077337101,6053.719185,1949.273042,2.205908509,2.674450805,-0.00590567,0.072616152,0.14260876,0.093363875,0.6125,0.6,happy
p646,22149,567.9230769,569,320.516521,92.28515625,92.28515625,21080,540.5128205,0.346224266,0.292870432,0.562072052,0.248501204,0.271246961,0.098784714,15.90235756,75.38199142,6.089649497,26.0648005,0.023057447,1.883025758,3.068769455,0.022193938,2456.229902,515.3569574,2518.25722,378.1308503,19.98727385,6.54887793,0.028529158,0.038909014,5132.693112,1310.664349,3.891335466,4.163935176,-0.000586238,0.058735245,0.116580606,0.034231058,0.7875,0.8625,happy
p647,22024,564.7179487,565,316.5622998,92.28515625,92.28515625,22032,564.9230769,0.322860463,0.296224063,0.491590106,0.261931312,0.260499969,0.124390914,13.17822942,72.89270881,3.773228489,32.5791578,0.027601182,2.49069353,2.104320288,0.026572589,2169.72849,727.1371578,2456.871798,438.9564588,21.39855149,6.246383532,0.013534454,0.035073597,4725.722434,1469.11736,2.745143168,3.182079829,-0.011916806,0.069653517,0.090339429,0.045221498,0.6125,0.5625,happy
p648,77087,802.9895833,803,465.0522931,151.9990809,151.9990809,77105,803.1770833,0.36026952,0.28976101,0.514599281,0.256346806,0.261564177,0.122137279,15.3498138,64.42802343,6.090472461,28.23081112,0.021499936,1.926483263,2.942763329,0.023390613,2137.691553,469.9040684,2148.081793,373.1854619,20.06038956,5.935291377,0.018425066,0.032112014,4278.7749,1106.953004,4.02408092,4.228098347,-0.00613398,0.069810817,0.112663674,0.033415823,0.7,0.6875,happy
p649,114437,1121.931373,1123,644.8189936,117.4538352,117.4538352,112298,1100.960784,0.348202063,0.293417661,0.382286303,0.281163361,0.223685859,0.182477313,16.51041884,74.89965616,7.409880197,25.4417529,0.008228383,1.363934362,2.78325963,0.030746564,2263.100935,308.633035,2338.840871,287.6314924,20.25955688,6.062400934,0.016291259,0.016139597,4641.395197,754.029056,3.726965409,3.914228717,-0.002668387,0.094492681,0.104295293,0.027650027,0.3125,0.4375,sad
p650,57592,872.6060606,872,482.602003,103.359375,103.359375,57641,847.6617647,0.418013425,0.312168516,0.4319128,0.305644157,0.237934841,0.163463588,18.36949629,121.8921122,4.720957386,28.48150421,0.015173226,2.874244946,2.743712425,0.109132238,2989.59989,879.8776987,3069.106156,441.2242562,20.60309523,6.444618002,0.027610958,0.043948416,6919.111243,1759.912082,2.799780012,3.300701437,0.033392319,0.093075316,0.101422668,0.060472531,0.5375,0.6375,happy
p651,240265,1447.379518,1447,824.5846895,151.9990809,151.9990809,240325,1439.071856,0.329290727,0.297537241,0.489503931,0.264222843,0.255397678,0.134556156,4.876067906,24.84469818,1.004026502,34.68896437,0.003424502,1.867595029,1.83795929,0.319471389,2913.020872,467.8109208,2846.790784,226.2829294,19.90070074,5.970159971,0.042287584,0.034060393,6583.730239,800.9482182,1.910305071,2.37714105,0.00906263,0.066946077,0.143118668,0.039370044,0.775,0.825,happy
p652,279470,1510.648649,1510,811.8111289,172.265625,172.265625,279513,1510.881081,0.384396123,0.326140473,0.368171727,0.323697472,0.21678233,0.190627267,9.739981301,115.0924505,-0.176986229,57.78897209,-6.52E-06,4.792676978,1.605375409,0.130958006,2348.795722,1631.2011,2552.320873,855.6619037,21.83066076,6.639438918,0.019666407,0.056218199,4679.514053,3224.455951,1.314395477,2.04515073,0.022735439,0.104585483,0.061174018,0.054228874,0.675,0.55,happy
p653,56869,874.9076923,875,508.1287457,95.703125,95.703125,58651,888.6515152,0.452624553,0.282283679,0.449937236,0.281247155,0.250256371,0.143892605,10.20592524,84.66567954,3.654306004,40.65116549,-0.002636528,2.819336966,2.342152596,0.320267618,2767.215555,605.3696324,2890.808932,384.6269357,19.13607718,6.33948266,0.040641982,0.07418409,6423.324979,1308.899085,2.335831854,3.143611943,-0.002408137,0.071134607,0.107602053,0.043611427,0.6625,0.575,happy
p654,32094,594.3333333,599.5,345.5921381,117.4538352,117.4538352,32106,594.5555556,0.477664966,0.286348845,0.601246015,0.24399496,0.278622092,0.075518627,8.846851626,73.38433986,5.146280384,24.2141037,0.021649008,2.778999372,2.624037981,0.041142307,3016.760615,582.4030535,2699.250551,233.6832593,18.80510041,7.143239134,0.060528371,0.049987782,6135.019911,978.2032333,2.798604033,3.327020455,-0.000786615,0.047624072,0.157868038,0.052524838,0.875,0.8875,happy
p656,78155,858.8461538,865,491.800123,135.9991776,135.9991776,78072,857.9340659,0.409674458,0.304665692,0.419828097,0.287772292,0.237821685,0.163628175,13.36316596,85.82704648,4.247721073,36.58633605,0.010941359,3.227786789,1.909552097,0.17748706,2022.596142,907.3440844,2295.349765,534.0813058,21.05127508,7.518603517,0.015733941,0.044549406,4309.530443,1922.256628,2.460217174,2.835720912,0.007131291,0.086597708,0.072180423,0.053305209,0.4125,0.4875,sad
p657,27951,436.734375,437.5,238.6245902,198.7680288,198.7680288,27976,423.8787879,0.345511951,0.300296969,0.472681235,0.270389242,0.25973964,0.125970841,8.028861185,46.45324056,-7.198190644,32.00398195,0.016884727,3.354282582,2.006311417,0.007308722,2713.152387,880.287976,2692.711578,357.3136364,21.75721267,7.526540414,0.027971957,0.037283234,5860.898743,1647.288475,2.245210659,2.603527556,0.004030371,0.074088235,0.108654743,0.062274853,0.5125,0.6,happy
p659,36240,683.7735849,687,382.6257663,103.359375,103.359375,36229,670.9074074,0.313590312,0.297231142,0.465925791,0.29158421,0.246948507,0.149498388,13.17039545,85.35409023,3.253371759,34.83403391,0.006250601,2.940741535,2.052509546,0.159352258,2183.989111,739.7915774,2568.769119,402.4812713,22.23735899,6.578124055,0.017404422,0.038363941,4883.258674,1756.071535,2.451933647,2.88402078,0.004319443,0.083969532,0.079630305,0.045520291,0.375,0.3875,sad
p660,72298,812.3370787,812,467.3999789,143.5546875,143.5546875,72324,812.6292135,0.364082482,0.287498575,0.355780946,0.299353963,0.214852755,0.192799447,24.13697927,166.3586088,4.635124819,34.22620784,0.009291037,1.77065274,2.89279604,0.502359629,2410.215494,1198.355549,2336.51613,830.6003361,21.38393538,7.062163777,0.040609486,0.056432672,5118.416224,2634.463842,3.44349662,3.663661301,-0.008703238,0.104898467,0.095230212,0.071304746,0.825,0.8375,happy
p661,14525,382.2368421,381.5,219.3098546,129.1992188,129.1992188,14961,383.6153846,0.256905808,0.291062375,0.421371833,0.266699225,0.242872555,0.156032866,11.74922909,78.99269947,0.002900034,32.52378958,0.040754225,1.91517471,1.784004331,0.105576515,2365.218973,587.426773,2686.108704,309.7219334,22.32344328,5.981069679,0.01241657,0.037848558,5331.640468,1577.049357,2.209502729,2.613748363,0.017875287,0.090611449,0.095538691,0.03715997,0.55,0.6375,happy
p662,89239,929.5729167,929.5,518.7095917,135.9991776,135.9991776,87118,898.1237113,0.322829706,0.296279881,0.464543046,0.276818028,0.248002115,0.147743983,7.778827117,64.08551192,-0.527177846,31.27597114,0.000885604,2.469903618,1.688346028,0.193704382,2897.252876,890.6984207,2981.831065,442.3639045,22.77545402,7.455365398,0.021307893,0.033045582,6747.24637,1965.798697,1.907920488,2.283060797,0.002922083,0.084448998,0.126026575,0.063249909,0.525,0.675,happy
p665,53288,772.2898551,775,444.8980375,117.4538352,117.4538352,53297,772.4202899,0.349272517,0.298853817,0.468705337,0.264494532,0.251912214,0.14097365,11.73531566,58.82208388,3.211919566,25.01850221,0.011388268,2.493445116,3.094551563,0.16431585,2966.612012,781.8131559,2748.533834,383.2278544,20.13699287,6.660006565,0.046562139,0.055725377,6274.467575,1494.018038,3.37433866,3.859869474,-0.00696161,0.073105228,0.16209051,0.072019908,0.75,0.75,happy
p666,57379,786.0136986,786,446.2396154,123.046875,123.046875,57401,786.3150685,0.3798575,0.3052094,0.512603662,0.265426303,0.26596504,0.112231594,21.76867509,174.1886048,-0.590810167,25.92398034,0.013500192,2.688862301,3.247201204,0.152265087,2870.420536,764.7041557,2824.559514,356.8917508,19.90320486,6.095456448,0.044376977,0.050208081,6263.011732,1546.123168,3.520856146,3.975024815,0.008228763,0.066035237,0.119706309,0.06104119,0.7,0.675,happy
p668,16940,457.8378378,458,267.9147216,103.359375,103.359375,16953,458.1891892,0.340323562,0.296517322,0.456344597,0.271183309,0.244376755,0.15366631,4.308660626,22.11255181,-1.153548289,25.82550441,0.03294051,2.434871509,1.991133451,0.00633496,3306.088713,1072.422805,2793.458582,390.2445347,21.40845288,6.467464193,0.056570761,0.063579306,6653.651341,1653.757504,1.924825405,2.166434513,0.010849903,0.076525239,0.179460816,0.099486174,0.65,0.725,happy
p670,53848,841.375,844.5,479.2693169,99.38401442,73.828125,26623,682.6410256,0.278733281,0.299554258,0.417305664,0.280808647,0.237565643,0.16399969,6.503202626,40.21286513,-3.45638558,41.57746312,0.009779299,2.720333355,1.393630505,0.100177117,2215.072989,1169.817704,2523.312327,468.638139,22.1426735,6.318919725,0.016415004,0.034991812,4865.178096,2116.27335,1.592168465,1.885200609,-0.022618673,0.092430725,0.088818679,0.090753521,0.425,0.35,sad
p671,41320,645.625,645,366.9101772,129.1992188,129.1992188,41353,636.2,0.432283852,0.311828243,0.480462556,0.274132483,0.255828826,0.133734608,23.57062714,195.0303263,6.239502027,28.88609597,0.025735255,2.438763654,2.534794092,0.068187252,2666.508142,937.8217432,2873.41822,455.4277938,20.46055908,7.064020807,0.017531265,0.035725709,6182.933118,1747.518312,2.877036551,3.476252666,-0.014009543,0.076128696,0.099814272,0.072437411,0.4125,0.675,angry
p672,17181,490.8857143,490,283.7374814,92.28515625,92.28515625,17196,491.3142857,0.422976093,0.312167706,0.363852052,0.306621276,0.207731916,0.200451452,17.38110145,118.7688992,6.715567085,36.14723157,0.025673779,2.853537464,1.622883558,0.005708277,2029.881474,749.8875451,2605.97599,494.79253,21.04157693,7.410913877,0.006883394,0.03475501,4797.75162,1904.216154,2.230958179,2.475040247,-0.006016359,0.096508659,0.045170195,0.033974961,0.4625,0.55,angry
p673,193708,1326.767123,1334.5,755.9793525,143.5546875,143.5546875,193826,1327.575342,0.336214172,0.308621666,0.478744674,0.278072243,0.253670483,0.137784685,8.489705588,96.83942362,-4.354952208,44.60942412,0.01024495,3.034098163,1.858553529,0.586138546,2740.588031,1118.857981,2626.751119,484.2134884,21.286736,6.746085093,0.034121834,0.052015755,5713.837755,2046.492069,1.743714834,2.726550568,-0.01887018,0.075746138,0.132983799,0.096708436,0.2,0.5125,angry
p674,59400,958.0645161,959.5,510.3484537,89.10290948,89.10290948,61201,971.4444444,0.503778776,0.300138642,0.39906362,0.306021812,0.23209483,0.171654662,20.01144629,181.962177,5.065425337,28.34207143,0.013894412,2.975543347,2.28866601,0.053399611,2859.627793,986.052752,2921.979345,487.9594524,20.07017269,7.168339912,0.027213037,0.047060993,6362.596125,1909.195611,2.522956032,2.929962998,-0.005133445,0.094627741,0.091184271,0.080373231,0.25,0.3875,sad
p675,99778,1018.142857,1017,589.6555549,123.046875,123.046875,99796,1018.326531,0.463848812,0.304336226,0.442710849,0.302812837,0.241322058,0.15842032,13.17390058,120.7309068,3.439057805,47.2579822,0.00489049,5.029111843,1.807355881,0.108123235,1987.102454,1224.215615,2311.567286,661.7192854,20.44378714,7.01807979,0.01511512,0.041094191,4063.70259,2506.176964,2.072123426,2.745275521,0.010380857,0.102086093,0.059136783,0.067917735,0.3,0.3125,sad
p676,22104,526.2857143,522,307.4598917,99.38401442,99.38401442,22638,526.4651163,0.526384341,0.289635404,0.419178232,0.297464832,0.232434735,0.171194121,26.89964121,189.9390886,8.391303004,28.9104638,0.032708135,3.471146142,3.146725416,0.03617429,2570.164729,852.9152053,2836.069523,467.3291926,19.34195791,7.046689175,0.023565892,0.050136115,6048.565001,1803.66576,3.274526983,4.065522298,-0.012632172,0.082956172,0.05432819,0.053806164,0.475,0.55,angry
p677,46667,648.1527778,648.5,357.892778,151.9990809,151.9990809,42981,614.0142857,0.582902504,0.284652956,0.290556258,0.30082844,0.186070236,0.220706141,27.87304437,227.6865593,8.536614806,29.86029352,0.019956733,3.090230334,2.30920434,0.028516741,2334.162959,724.0659742,2619.837228,397.5055689,20.02526005,6.737529312,0.010593384,0.01505729,5228.85746,1623.431253,2.858076506,3.260810956,-0.044485898,0.119665263,0.042276704,0.028544564,0.3625,0.5625,angry
