song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,quadrant
p35,137860,1111.774194,1111,642.4033609,143.5546875,143.5546875,137912,1112.193548,0.300109336,0.292919576,0.3459176,0.284992388,0.214771984,0.19288942,13.58129342,59.72089395,4.03102289,36.26642531,0.012039255,1.960522487,1.837125063,0.198783889,1779.968308,702.3128593,2246.663713,369.0248709,24.01299861,5.596563348,0.006590636,0.025767598,3794.958126,1393.780882,2.523574013,2.780680669,0.013578379,0.1162989,0.071774077,0.049517961,0.625,0.3375,relax
d1441,78244,954.195122,951.5,553.2947972,112.3471467,112.3471467,78095,964.1358025,0.332985904,0.28831844,0.509953314,0.255836502,0.256628715,0.132193176,1.840439797,7.115224419,-2.36424081,52.33827827,-0.003489505,2.086041837,0.784027755,0.037977353,1495.867142,422.2328493,1845.207467,439.4265403,21.40999288,6.572947206,0.005304988,0.006227307,3000.815188,1104.479436,1.136515973,1.270593122,-0.003715459,0.079494108,0.06940346,0.019582144,0.5,0.375,relax
d1554,122535,964.8425197,965,557.2181951,172.265625,86.1328125,60785,964.8412698,0.391811806,0.332912806,0.416836654,0.322012961,0.224561055,0.181399189,4.153840914,49.11306888,-0.84724176,76.04017156,0.003160815,5.410537108,0.603767276,0.006122216,1460.338243,1124.128128,2164.937431,959.0418894,20.34558154,6.755091195,0.005708853,0.018312678,3324.035456,2952.046201,0.686623187,1.10900239,0.001148171,0.101089793,0.030976381,0.037370211,0.6,0.4375,relax
d1537,64166,972.2121212,971.5,553.508192,89.10290948,89.10290948,56714,914.7419355,0.414658541,0.311995379,0.513117417,0.27825347,0.263297817,0.118353678,3.078706346,38.146252,-5.972631915,79.02958719,0.003381662,3.588113708,0.572747111,0.139324114,2055.77905,1378.328598,2379.992674,836.8823264,20.33887601,6.806688331,0.032128531,0.10863243,4510.622725,2861.000361,0.643770722,1.07762568,0.009251385,0.065940401,0.076691398,0.08844528,0.6125,0.3,relax
p582,108067,1286.511905,1286.5,746.6216052,83.35433468,83.35433468,102967,1255.695122,0.305554965,0.291953904,0.384247138,0.278829918,0.224411763,0.181583849,15.35405335,72.48858967,5.703958326,28.35815707,0.01091466,2.278732597,2.315945625,0.060743727,2473.465469,924.8179514,2708.791166,442.659104,22.90909494,6.060775576,0.016166778,0.028482346,5468.736505,1885.19913,2.84311982,3.070306062,0.01284323,0.096775875,0.096436278,0.055914949,0.5,0.4125,relax
p354,46732,865.4074074,865.5,482.1466474,83.35433468,83.35433468,46691,880.9622642,0.595432152,0.284686709,0.465146712,0.289941313,0.249821856,0.144645682,18.47636844,187.6317361,5.461103129,53.5982284,0.017213901,4.584704,1.478488803,0.021001283,1764.211422,1244.492574,2226.94263,897.2290917,20.73145737,7.167980147,0.010432166,0.0372205,3873.860691,2868.089487,1.824724974,2.481491249,0.047293946,0.107218722,0.043079144,0.050380629,0.5125,0.35,relax
d851,102864,970.4150943,970,549.2024899,143.5546875,143.5546875,102905,961.728972,0.327571335,0.297900063,0.526147501,0.262459833,0.260498343,0.124394319,14.0222439,128.4542741,2.067951915,39.71516829,0.01141377,2.605756496,1.537117362,0.240149796,1572.905039,578.0458352,2063.47643,512.6956795,21.56646407,6.968806192,0.006744562,0.024414109,3360.261897,1635.47681,2.338095745,2.643124132,0.016526252,0.056942397,0.058653653,0.026819826,0.5,0.425,relax
d1310,106454,976.6422018,979,551.7640854,151.9990809,151.9990809,106468,976.7706422,0.33423504,0.298749991,0.495954837,0.262472472,0.255789853,0.133809134,1.658132083,13.94587423,-4.646131754,51.98792805,0.00161139,2.097852559,0.65790391,0.023381753,1910.432414,630.492519,2223.333103,474.6831774,20.93296297,7.414372129,0.010759745,0.013624606,4154.230435,1669.701195,0.8678537,1.040392133,0.003319436,0.065989533,0.076054718,0.032087398,0.5125,0.425,relax
d1285,95536,955.36,953.5,555.0714642,135.9991776,135.9991776,95585,955.85,0.413022738,0.284331838,0.480648836,0.25570824,0.259198291,0.127080996,3.005896073,15.09579399,1.207304415,39.18521893,-0.000100275,2.077781213,0.999341369,0.034538101,1876.934668,555.8488022,2228.422897,440.1210469,20.45354534,6.818003266,0.010477815,0.011332158,4116.630663,1466.915434,1.440431572,1.503329874,0.014113342,0.069359254,0.071592916,0.026644729,0.5125,0.4875,relax
p351,81955,1154.295775,1154,662.0755966,80.74951172,80.74951172,81972,1154.535211,0.344782323,0.293152639,0.519973225,0.260199252,0.259832924,0.125778316,14.55169237,84.3556159,2.812543801,37.04661152,0.012464826,2.63113622,2.106848955,0.241625115,1774.989065,661.0023348,2187.712058,479.3865132,21.18270717,6.173742004,0.011315218,0.027830634,3644.758244,1665.510914,2.862203425,3.360557528,0.012060453,0.062548016,0.071929827,0.036814169,0.55,0.275,relax
p230,19147,547.0571429,547,322.2030365,80.74951172,80.74951172,19153,547.2285714,0.383109292,0.29262296,0.527707321,0.267625483,0.263839252,0.117141718,2.419988046,15.32836399,-0.890254446,38.94701453,0.013417332,1.946602473,0.956288517,0.040331226,2478.35795,516.5815496,2586.308701,304.4802533,20.2223878,7.460378865,0.026036181,0.037409052,5582.598776,1039.081406,1.156551432,1.409652292,-0.008127142,0.060194485,0.115432436,0.047559816,0.7375,0.3625,relax
d1268,74120,975.2631579,985,550.4541754,103.359375,103.359375,74066,987.5466667,0.271439655,0.287829543,0.430298258,0.274216473,0.237798207,0.163662292,2.276595631,15.08938397,-4.243498859,61.67547244,-0.000386261,2.134249573,0.550747216,0.013157084,1025.096709,290.2650046,1640.212885,385.6874686,24.46743719,7.180606073,0.000748674,0.001131272,1801.772438,851.1252537,0.902215699,0.981442369,-0.006001671,0.089375266,0.040410942,0.012388994,0.5375,0.3375,relax
p299,57386,726.4050633,726,420.8939107,135.9991776,69.83741554,28332,726.4615385,0.336817311,0.295763016,0.413914655,0.281586191,0.235122899,0.167483001,19.39995966,99.74785435,5.23166807,30.01319866,0.021967692,2.277635131,2.511867762,0.02474021,2198.332009,981.181479,2581.861511,467.1898861,21.53095269,6.086354127,0.014923161,0.03416425,4967.060733,1969.283216,3.06121972,3.364917376,-0.013839201,0.090778516,0.076629181,0.057736319,0.65,0.25,relax
p809,101996,1062.458333,1061,577.2309243,123.046875,61.5234375,48516,1032.255319,0.227219517,0.298936474,0.375429003,0.286736092,0.233373661,0.169911941,2.480208151,19.40196834,-13.86309219,65.97636866,0.006421564,3.077355607,0.645004749,0.049988609,1633.700885,949.5293756,2075.361237,786.190865,24.18869152,6.214133052,0.005071144,0.034005791,3227.293916,2078.783184,0.78522325,1.039618006,0.003403674,0.112912223,0.056133848,0.043006593,0.65,0.1875,relax
p918,51129,639.1125,639,359.5384539,161.4990234,161.4990234,51164,631.654321,0.357815798,0.291386269,0.42388399,0.286273245,0.237338257,0.164328588,9.205443675,64.53563887,3.984390337,36.05542585,0.017192464,2.825021792,1.701448441,0.049188338,2017.158385,675.6836381,2522.771531,454.9825651,20.67207939,6.109523904,0.012390963,0.014867943,4551.003471,1715.021811,2.1745798,2.525641449,-0.011641821,0.089957015,0.071693133,0.032285252,0.6375,0.4,relax
d1233,65528,862.2105263,862.5,495.3177161,112.3471467,112.3471467,65539,873.8533333,0.33952082,0.286242485,0.489581291,0.268980479,0.250017265,0.14430766,1.837529693,8.18082723,-0.337004836,40.70519101,-0.002404498,1.744491038,0.939596951,0.055754993,2074.57912,490.6696291,2291.174887,299.3887584,21.50721152,6.632914749,0.014286715,0.017018637,4518.739342,1036.540204,1.193033862,1.359361423,0.010665537,0.080155495,0.096841692,0.036297194,0.5625,0.475,relax
d1524,125336,964.1230769,964.5,557.2336344,172.265625,172.265625,125370,964.3846154,0.385645932,0.303628857,0.392123049,0.295297358,0.222167906,0.184322421,6.528774052,46.05947962,3.238292487,50.25496002,-0.001458712,3.289531609,0.987097085,0.027078472,1583.387316,797.8360332,2145.852998,748.9347915,20.92795832,6.722094105,0.005750214,0.007971452,3906.631933,2184.159112,1.390029119,1.508424462,0.004636064,0.096246615,0.039380462,0.029581645,0.575,0.425,relax
d374,66176,906.5205479,906,521.4871545,103.359375,103.359375,66017,904.3424658,0.533297848,0.254289996,0.627728311,0.218373841,0.279897294,0.070645865,15.5391855,56.44832993,6.457543617,25.42903906,0.01283445,1.665732069,3.730117083,0.012212271,2505.044535,352.1749178,2268.618056,234.9967885,19.1916887,7.515085324,0.030024152,0.03687923,4634.838829,782.9653352,4.846635158,4.962655967,0.006585499,0.044491556,0.154225143,0.03056005,0.75,0.4875,relax
d902,100933,961.2666667,961,559.6070776,135.9991776,143.5546875,99037,952.2788462,0.512891701,0.270852525,0.468059083,0.273544031,0.248731278,0.146513086,33.82528139,231.0209029,9.366211547,26.08779848,0.007469327,2.682238643,3.177556992,0.064295009,2227.193291,812.1218218,2640.30952,444.1442426,17.56597859,6.771871261,0.023816662,0.04308676,5127.487216,1920.438626,4.120227119,4.387759278,0.008864934,0.063943155,0.065019139,0.047621603,0.75,0.2875,relax
p461,7144,396.8888889,396.5,218.6623193,61.5234375,61.5234375,7149,397.1666667,0.36390215,0.285934006,0.437312881,0.274773985,0.243118652,0.155649138,7.878118215,47.93015865,1.997702848,40.67494673,0.029736267,2.752254141,1.636776447,0.028084874,1771.146903,846.5330993,2228.604356,463.8527772,21.28935851,6.283816916,0.012163407,0.026459217,3722.062816,1720.32668,2.050209298,2.515633656,0.03238423,0.089443299,0.068413126,0.056890464,0.6375,0.375,relax
d1133,74406,941.8481013,940,549.3135668,107.6660156,198.7680288,133246,931.7902098,0.261072576,0.291643582,0.414866269,0.280206493,0.22854562,0.176352581,1.268744407,7.896889337,-9.659934905,95.64452097,0.002885696,1.564062967,0.346169293,0.015623618,516.2829624,65.84769425,546.7314216,106.0124525,24.00482383,5.115171592,7.51E-06,5.66E-05,797.8118424,115.726303,0.590239673,0.701469822,0.035477968,0.095042859,0.041043088,0.010892732,0.5,0.175,relax
p148,55560,782.5352113,784,411.7695524,129.1992188,129.1992188,55541,782.2676056,0.234924911,0.309845411,0.348591637,0.296461999,0.220836537,0.185915457,3.592606636,44.11201747,-11.83662603,66.16421984,0.012634994,2.848279881,0.991580665,0.120633028,2175.396702,1050.03401,2175.514267,456.2711139,24.63854345,6.784030842,0.007633807,0.032203488,4050.118673,1920.662694,0.881138853,1.37592239,0.014187989,0.106758583,0.093893669,0.084935787,0.5,0.4,relax
p953,51355,870.4237288,875,455.702743,95.703125,95.703125,51677,833.5,0.479836644,0.288764716,0.38155829,0.305510446,0.225341446,0.180428839,8.118024221,113.9120567,0.862059777,58.07058122,0.004779176,4.360276713,1.140616894,0.091182947,2092.530652,1306.917254,2364.296544,847.9756295,21.02238267,7.124935258,0.016695948,0.037956089,4558.340385,2761.582394,1.211560945,1.818278137,0.024912795,0.101304701,0.076332334,0.079297795,0.55,0.3375,relax
p905,341714,1717.155779,1718,989.287242,151.9990809,151.9990809,341780,1717.487437,0.423408409,0.295723784,0.385838113,0.287529327,0.225285446,0.180498757,15.14874216,133.6546538,3.876854092,31.89814787,0.009617361,2.119883819,2.14784193,0.276894569,2448.503851,784.5223584,2639.995174,469.6534365,21.37844702,7.383184986,0.018021816,0.031301454,5483.908349,1812.896374,2.478053226,2.976969685,0.012006089,0.096374738,0.08786796,0.057276314,0.575,0.475,relax
d437,71074,899.6708861,899,523.604516,112.3471467,112.3471467,4,4,0.381195909,0.266475415,0.342432209,0.25827811,0.211134653,0.196864145,6.264913726,22.04997432,6.830756746,33.04993578,0.014788834,1.141142314,1.63952446,0.008976082,1714.959416,147.4525498,1946.854723,138.3883933,21.55000475,8.369050521,0.006172434,0.031969208,3523.674056,309.8550819,2.499783208,2.514291371,0.019203495,0.102077268,0.084833396,0.015151187,0.525,0.4125,relax
d1854,81666,972.2142857,973,544.6924006,112.3471467,112.3471467,81685,972.4404762,0.368647492,0.27780676,0.412310743,0.26643359,0.230272161,0.174092117,1.807722727,7.684146687,0.752853536,40.91965919,-0.005135164,1.202128489,0.93995738,0.138749123,1877.277609,282.0708488,2170.640477,275.8180446,19.56189294,6.044801464,0.011281562,0.007979194,3843.093428,875.5701984,1.27240347,1.434455015,-0.001871318,0.089865746,0.083169313,0.020266423,0.525,0.4375,relax
d987,110556,961.3565217,960,558.8214491,151.9990809,151.9990809,108555,952.2368421,0.597684261,0.242105343,0.609004188,0.232818829,0.276919605,0.081540578,8.668878738,52.97086803,6.910267635,33.45330668,0.014707553,1.79816655,2.268353224,0.189776585,2146.141875,252.5021174,1850.478353,175.7199142,19.52413088,8.798895769,0.009135379,0.032252252,3963.546031,402.2782153,3.207856402,3.390115727,0.001772283,0.04469955,0.125039244,0.044831736,0.6625,0.325,relax
p411,95632,885.4814815,886.5,494.5722896,161.4990234,161.4990234,93956,878.0934579,0.256079439,0.305478185,0.374717359,0.296412525,0.21997111,0.186938611,11.26528415,88.29448085,-1.606240861,45.52612978,0.01353326,1.853791027,1.178475857,0.11227008,1733.795532,773.0207271,2249.895675,474.0712172,23.70689422,6.639724162,0.008046584,0.032110583,3608.565282,1599.086607,1.659704059,1.939140002,0.017464533,0.099214894,0.059740966,0.06106774,0.6375,0.175,relax
d1798,109138,957.3508772,957.5,552.8846677,151.9990809,151.9990809,109175,957.6754386,0.368027438,0.300513197,0.496986966,0.274293279,0.252582301,0.139769504,3.224439057,25.13266219,1.800825522,54.96719607,0.001536503,3.711698666,0.853674829,0.028785618,1649.328353,898.448929,2258.40655,591.9455876,20.08377214,6.062319722,0.011462529,0.023734389,3489.517788,2284.335089,1.056957394,1.254342104,0.000215713,0.06961275,0.051805179,0.036696098,0.5875,0.375,relax
d243,105641,951.7207207,950,552.5301862,151.9990809,151.9990809,107573,960.4732143,0.413487323,0.286413407,0.546911145,0.242826831,0.267122476,0.109448235,3.755204938,21.68019419,-2.198231165,59.61891135,0.013180464,2.081343187,1.03975153,0.144839659,1044.802868,396.3824191,1288.221684,380.2070272,20.03392384,7.440033169,0.003357312,0.03331292,1928.647977,965.0364222,1.560203244,1.918231298,-0.004880677,0.053101107,0.049469183,0.021041563,0.775,0.3875,relax
d631,64676,951.1176471,953,562.6395652,89.10290948,89.10290948,63092,941.6716418,0.44820538,0.28554896,0.599534665,0.231871111,0.279900372,0.07063367,17.22667358,97.37439166,5.411389972,24.80331053,0.008861472,1.962397863,2.368125439,0.089170851,2188.444613,444.7790258,2597.347429,305.2624463,19.67401546,6.133832595,0.017606584,0.027886711,4932.21845,1171.82406,3.302318774,3.446705139,0.003625903,0.050361565,0.085308847,0.036878131,0.825,0.2625,relax
d1688,125324,971.503876,972,548.5143872,172.265625,172.265625,125352,979.3125,0.362959567,0.293321282,0.468755786,0.272365839,0.252925503,0.139147488,1.375516002,8.235798127,-2.324816616,48.03284204,-0.008408602,2.465231336,0.835557103,0.100705042,2587.533511,903.3589261,2577.382997,529.15029,21.86986,8.361029268,0.023638757,0.032112941,5478.12243,1796.655013,0.874605978,1.059395458,-0.019434469,0.077333813,0.120864978,0.075318438,0.525,0.4625,relax
d300,110428,943.8290598,942,552.7682826,161.4990234,161.4990234,110445,943.974359,0.370460369,0.289734374,0.54375572,0.24433684,0.2689645,0.104840025,4.476824521,28.40572381,-1.789933054,29.2474908,0.008690975,1.684842114,1.513331056,0.018096872,2365.618751,493.7805242,2364.162882,290.0867236,20.66629994,8.382449481,0.023515008,0.035759453,4931.303205,1015.641819,1.972595997,2.156069541,0.003309548,0.059181834,0.113015601,0.03917467,0.725,0.4375,relax
d1073,53903,913.6101695,914,517.7234723,86.1328125,83.35433468,53912,913.7627119,0.413532884,0.312460283,0.473434891,0.305947104,0.24896517,0.146115289,3.442030091,33.00875901,-1.279768278,67.89761366,-0.001900506,4.311102013,0.700877309,0.026867092,1391.696975,976.0152164,1913.083321,711.620396,20.60285496,6.368960741,0.009789662,0.031475872,2883.004789,2265.634566,0.878319918,1.174361682,0.023381916,0.081207308,0.045248908,0.049673444,0.525,0.35,relax
d462,100912,952,953.5,554.7344427,143.5546875,143.5546875,100925,952.1226415,0.463699607,0.284748898,0.352505343,0.274947069,0.217417315,0.189902723,13.26627554,75.29759268,6.641773004,43.6749532,0.015275947,2.113097436,1.608691931,0.082247317,1318.10134,458.706683,1683.525659,406.9421111,20.87106088,8.370349059,0.003736002,0.032503966,2845.644411,976.4751313,2.552295006,2.755434985,0.005529287,0.10321522,0.045994786,0.028152757,0.6,0.45,relax
d1360,61193,956.140625,956,555.0163248,86.1328125,86.1328125,61208,956.375,0.358695808,0.276921203,0.58441699,0.233680543,0.270481413,0.100861977,2.647191452,18.08543737,0.020971736,55.48378616,-0.000622861,2.986777872,0.778016925,0.012476561,1331.098853,558.4704182,1945.165822,490.8882272,20.15264897,6.998076461,0.005349967,0.008986561,2813.060768,1594.764178,1.115293973,1.32738397,-0.012775787,0.048368896,0.044458033,0.020117675,0.5625,0.2375,relax
d1279,103266,965.1028037,963,549.0185114,143.5546875,143.5546875,103291,965.3364486,0.339488548,0.307945392,0.450967776,0.284809371,0.244242415,0.153879745,2.996299148,27.7826676,0.328123743,58.41708414,0.001301477,3.197955728,0.622967958,0.029167075,1650.763622,817.6881046,2404.716355,474.9479023,21.78097155,6.069896281,0.006090956,0.012906416,3511.184324,2076.520109,0.847637476,1.043471045,-0.02592888,0.083357149,0.049052361,0.042283864,0.575,0.4,relax
p715,160274,1205.067669,1204,692.0777934,143.5546875,143.5546875,160309,1205.330827,0.315714834,0.29360224,0.530320804,0.254612319,0.262932398,0.11916328,9.760907109,46.45614591,1.728146591,31.36401723,0.011046603,1.997774546,1.839310408,0.028469309,2266.603455,607.7728387,2782.635488,378.9553264,20.59756388,5.950699347,0.016497523,0.026053442,5555.878611,1666.426119,2.406512879,2.542118775,0.004128417,0.070224124,0.079863314,0.031871123,0.525,0.325,relax
d1394,81685,961,960,553.954171,112.3471467,112.3471467,81664,960.7529412,0.412573348,0.288916136,0.630933079,0.218590382,0.27618288,0.084002085,1.374379652,11.2172573,-2.053780778,50.91664352,0.002260262,3.28640762,0.729950845,0.009730943,1990.024844,846.4091827,2268.525761,640.6942734,18.96511076,6.498323524,0.021136755,0.028837802,4251.602069,2115.306539,0.895894203,1.218926964,0.004739096,0.046426077,0.092765375,0.047117943,0.625,0.3875,relax
p931,139614,1382.316832,1378,787.7584181,95.703125,129.1992188,194089,1396.323741,0.387600633,0.308741331,0.433849368,0.297283538,0.240743456,0.159298216,16.14572255,170.4366337,0.540574072,46.85576053,-0.002116411,2.761379947,1.431561589,0.277768314,2074.159796,1052.237404,2411.353235,595.6060543,21.32091958,6.553542641,0.026898351,0.107266545,4448.58271,2303.826016,1.878351955,2.584810171,0.000379019,0.073650009,0.08155413,0.090634006,0.5,0.4375,relax
d1826,103195,955.5092593,955.5,537.0157853,151.9990809,151.9990809,107051,973.1909091,0.304181883,0.295083093,0.405454185,0.279455681,0.229940908,0.174529403,1.525847781,11.32911212,0.298232174,43.0403867,-0.000149776,2.366997831,0.719942868,0.062703758,2342.868219,633.9697952,2708.052199,311.0014643,21.55017977,7.729837106,0.016748708,0.022306645,5437.672675,1312.546027,0.846955116,0.993676336,0.022167352,0.093693682,0.08399017,0.046912634,0.5125,0.3375,relax
d1934,97175,981.5656566,982,547.0171855,135.9991776,135.9991776,97197,981.7878788,0.337165992,0.298528021,0.621161472,0.235107336,0.272391834,0.095582542,0.447974258,4.479593092,-6.116411518,51.87151521,0.00087842,1.79445702,0.415060312,0.074361414,2478.476599,561.4537238,2282.890932,277.7117841,21.18342018,8.628175905,0.017063413,0.02304432,4874.459414,981.5074008,0.529755142,0.607108469,-0.009770382,0.047538904,0.17442021,0.054380462,0.6,0.35,relax
d1003,61288,942.8923077,943,547.4754121,89.10290948,89.10290948,61291,942.9384615,0.264282791,0.317427685,0.38556766,0.306775614,0.231723396,0.172155746,1.760197731,24.86077856,-10.38573321,73.97629136,0.001110885,5.398693501,0.602712631,0.033569675,1887.312339,1087.121751,1987.968113,509.5873042,21.35411073,7.078485311,0.019523809,0.045648079,3518.117615,2106.820853,0.541635004,0.975939858,-0.005490889,0.089473818,0.069829006,0.052374958,0.5375,0.2875,relax
d1139,56218,936.9666667,941.5,539.1957581,83.35433468,80.74951172,50754,890.4210526,0.181036728,0.289826228,0.368021319,0.288357778,0.217460858,0.189852861,0.747734119,7.870053681,-12.51447929,95.38275672,-0.000515498,1.89534867,0.230304256,0.018258158,667.2172249,100.9881868,750.0738458,163.0000657,23.81128004,6.240045736,2.04E-05,3.12E-05,959.8089181,231.8686385,0.346638399,0.458743257,-0.001340344,0.099713591,0.046755304,0.013089138,0.5125,0.1875,relax
d1329,86251,947.8131868,948,547.4785743,123.046875,123.046875,86280,948.1318681,0.379149771,0.287888164,0.590737584,0.240383592,0.267363429,0.108858302,3.292592777,15.65481526,-1.414203626,41.26934685,-0.001286515,2.510946169,0.991847396,0.030889794,1913.973295,544.8332575,2389.791166,353.3054142,19.92502079,7.082381619,0.01006577,0.011994575,4485.711764,1296.936878,1.374457498,1.509142883,0.001413606,0.059345697,0.06157408,0.022578129,0.5375,0.4,relax
d1603,77536,881.0909091,881,512.9014755,129.1992188,129.1992188,77560,881.3636364,0.403258543,0.296258749,0.439294707,0.280424016,0.240433239,0.159766051,4.350799139,26.87848945,2.840838007,49.06998245,-0.001853381,1.807025121,0.811472356,0.01513289,1702.329731,606.4530702,2593.397037,461.9140285,19.84432458,5.602285175,0.004569162,0.005008777,4233.141069,1964.858746,1.21496914,1.299995276,0.020500008,0.076280634,0.040870249,0.019733631,0.55,0.3625,relax
d1953,53695,942.0175439,942,551.8389509,75.99954044,75.99954044,51828,925.5,0.355095477,0.287864282,0.533217111,0.258024044,0.257125168,0.131224926,1.922061054,9.075172567,-2.518497405,48.25092058,-0.001481216,3.04542298,0.864552319,0.002296618,1761.5753,538.1220818,1887.350184,469.8575273,21.33851524,6.286197533,0.009207187,0.016154185,3542.834133,1264.853799,1.203435973,1.339598945,0.023595333,0.060879316,0.092357718,0.036333884,0.5125,0.425,relax
d1927,86386,959.8444444,955,553.0049208,123.046875,123.046875,84514,949.5955056,0.329587602,0.295247699,0.441135564,0.266264833,0.236666306,0.165294866,1.931193139,10.25043701,-3.738285332,53.70067287,0.005484358,1.939672309,0.693330765,0.057196505,1459.177306,405.0739654,1765.796367,378.2902056,22.25548015,6.719131459,0.003826808,0.005844838,2818.666289,981.0173556,1.061936472,1.174954136,-0.01755654,0.08005402,0.063416346,0.022700551,0.575,0.45,relax
p979,28071,623.8,624,344.7425835,95.703125,143.5546875,42699,637.2985075,0.332851221,0.288479831,0.365638057,0.283323528,0.215177257,0.192437215,5.691605642,27.87086431,0.347298033,55.47696596,0.013827822,2.283148667,1.266002178,0.116906695,1263.298355,513.6455518,1799.338537,458.452302,24.65227682,7.423120843,0.002982586,0.006862859,2485.40424,1249.107327,1.611610122,2.196172224,0.011104154,0.106801837,0.051634421,0.027274975,0.5125,0.3625,relax
d1470,95022,959.8181818,963,547.7495993,135.9991776,135.9991776,95090,960.5050505,0.291338151,0.310657416,0.405417221,0.286569413,0.22852735,0.176376256,2.115929492,12.06894394,-4.953114909,68.15550586,-9.49E-05,3.066094082,0.59729147,0.005576403,1277.508895,1061.410054,1809.71982,714.8048698,22.22798793,6.513061024,0.004917298,0.017510612,2343.702495,2182.742787,0.822550949,0.920550764,0.013931629,0.095326965,0.047380414,0.062467982,0.5125,0.275,relax
d1506,68608,980.1142857,980,557.801361,95.703125,95.703125,68634,980.4857143,0.398516649,0.298520215,0.588636885,0.247568385,0.271395498,0.098375898,0.794255516,5.704631775,-3.623732465,44.14247363,0.001556602,3.323848885,0.920676231,0.016487276,2721.934567,889.7624132,2376.763008,501.6642251,20.22260339,7.837597253,0.055483427,0.070799284,5432.317441,1782.063399,0.883907186,1.087145806,0.006060122,0.05087554,0.161621094,0.071317799,0.5,0.475,relax
d536,80259,944.2235294,935,545.7365099,112.3471467,107.6660156,66474,898.2972973,0.291554254,0.290623338,0.511206264,0.24591618,0.262354639,0.120429967,3.487617319,28.78251608,-7.600552091,46.43803794,0.007423434,2.82320453,1.117418766,0.12086948,2312.550016,235.2081355,1819.649113,145.4846218,26.11188996,8.074551637,0.003428529,0.032142028,4156.013649,433.1067323,1.203847215,1.658208561,0.003654016,0.074723964,0.156605892,0.022760379,0.5125,0.4375,relax
d1591,81848,962.9176471,963,552.4975637,112.3471467,112.3471467,81871,963.1882353,0.351204365,0.276217037,0.490137464,0.254667009,0.251265281,0.14212351,2.292106048,11.60349679,-0.013321963,37.16841382,0.001847698,1.249366473,0.893898606,0.007467794,1961.157044,258.0319942,2314.077079,123.2898599,19.25008592,5.923018037,0.012325608,0.007157277,4569.200148,579.0024508,1.28223711,1.307918468,-0.003647509,0.065406364,0.065425656,0.016874618,0.6125,0.4625,relax
d1530,65001,942.0434783,942,547.3495144,92.28515625,184.5703125,134780,969.6402878,0.49554072,0.293097391,0.529239216,0.29389258,0.259153521,0.127172268,2.315608769,29.30202957,-2.763559113,63.53219101,-0.003647712,6.70654025,0.82350558,0.019733585,2333.906176,1233.026822,2270.908186,618.476945,19.98588705,6.724260852,0.037804335,0.05718771,4721.877003,2197.978885,0.819354365,1.242192124,-0.022311864,0.064188054,0.113418311,0.107908179,0.65,0.4,relax
d962,85528,939.8681319,943,544.4135913,123.046875,92.28515625,46209,796.7068966,0.430311899,0.279430032,0.546833975,0.240414709,0.26909063,0.104515864,1.857165075,9.556291063,-1.761748303,32.17334243,0.01100697,1.475167707,1.221027732,0.020867161,2392.257667,323.0600691,2169.614803,280.3001682,19.49354926,7.113216941,0.026664989,0.035002552,4547.843563,772.5549795,1.581994075,1.67521604,-0.011536743,0.055011477,0.140889391,0.033012821,0.8,0.3,relax
d1037,78132,964.5925926,971,545.4839233,112.3471467,112.3471467,78272,966.3209877,0.446516231,0.284418084,0.59157488,0.238200001,0.275707337,0.085549971,2.068764586,11.23626697,2.114687192,45.38376383,0.001303033,3.898556653,0.946419775,0.020896753,2178.932413,844.2240205,2537.397669,465.0563763,19.26779586,5.977887768,0.019305121,0.027918171,4796.432108,1836.111936,1.150925072,1.373877316,-0.001420836,0.049693532,0.081196536,0.055076407,0.5,0.425,relax
p869,18951,526.4166667,532.5,292.1758769,89.10290948,89.10290948,18965,526.8055556,0.413426824,0.289132811,0.482851418,0.27870792,0.250315503,0.143789716,19.9907845,170.0485684,7.380253917,26.80872429,0.00054281,2.172927867,2.419606924,0.022645671,2497.050544,809.0464214,2846.075923,359.0292634,19.26029422,5.538839751,0.022819841,0.03894167,5824.601727,1474.665655,2.912591026,3.260055866,0.007206808,0.069698846,0.078968518,0.051840794,0.5125,0.45,relax
p151,297241,1589.524064,1589,917.0101751,151.9990809,151.9990809,297296,1589.818182,0.38338488,0.301993514,0.434185383,0.292921211,0.238883672,0.162073824,5.76372484,36.43962879,1.454121427,39.37143577,0.007990629,2.663280856,1.3907336,0.044693172,1968.644191,698.8475792,2325.21327,399.2333532,21.26846386,6.793407439,0.014373037,0.027682181,4270.131422,1549.39547,1.70073441,2.078163525,-0.003514261,0.090201657,0.070242724,0.043217551,0.6125,0.325,relax
