song_id,beats_total_perc,beats_avg_perc,beats_median_perc,beats_std_perc,tempo_perc,tempo,beats_total,beats_avg,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,label
365,78856,950.0722892000001,945.0,549.5059946,112.3471467,112.3471467,78874,950.2891566,0.254243769,0.293189858,0.504656412,0.256851922,0.257369513,0.130745046,4.253207315,31.74951936,-2.133086331,43.09475746,0.008996564,2.5070212730000003,1.031881332,0.020849817,1583.666868,271.7672673,1874.0083719999998,205.7507814,22.63444876,8.044751084,0.004317477,0.032252174,3240.4917800000003,697.182262,1.5144079069999998,1.708534177,-0.00352758,0.066129218,0.073989207,0.020463333,0.625,0.7625,happy
366,56565,870.2307691999999,866.0,510.8948641,95.703125,99.38401442,69233,948.3972603,0.431004266,0.280462566,0.5567632889999999,0.239864797,0.267530712,0.108446537,9.824448111,38.84523519,5.004774708999999,27.15610201,0.005117057,1.68551505,2.454338312,0.07847085599999999,2111.977398,394.9478887,2189.221853,318.6357783,19.57784603,7.291694582000001,0.019397141,0.034988262,4209.768946,924.3498020999999,3.369090527,3.563064287,0.014028888,0.054872038,0.109177273,0.027421112,0.7375,0.6375,happy
367,70142,960.8493151,970.0,560.8511308999999,99.38401442,99.38401442,60243,885.9264706,0.29396715,0.29041003,0.487092805,0.254502296,0.254575073,0.136106081,1.765137886,24.39908837,-6.379048642000001,74.30545023,0.008581513,2.49007478,0.5311538579999999,0.06795161200000001,980.8766332,582.3054502,1323.440527,588.4382151000001,23.48985381,6.67538345,0.002634478,0.033021525,1770.121376,1331.1217800000002,0.667106228,1.093213794,0.023881335,0.074859188,0.047794961,0.025499282,0.2625,0.2125,sad
368,137731,969.9366197,972.0,560.0355397999999,184.5703125,184.5703125,132062,950.0863309,0.358854426,0.2960949,0.494244184,0.259862735,0.26305184,0.11889938,1.047019641,7.5831211220000005,-4.33497969,64.67574470000001,0.011443352,3.8672034969999998,0.575514674,0.023734821,1394.304201,363.6955141,1431.9204539999998,192.9324568,22.1940838,6.675067137,0.002405537,0.032079894,2519.8953469999997,567.6102204,0.8076556890000001,1.000947909,0.00030344,0.068865736,0.08103279,0.033603022,0.475,0.6375,angry
369,46678,933.56,938.0,538.0566201,69.83741554,69.83741554,46691,933.82,0.247792307,0.316878031,0.34602774399999997,0.305022393,0.215616752,0.191944652,3.573028385,25.80923579,-6.732470397999999,66.41601053,0.010967062,3.8115215630000003,0.6615029570000001,0.015146732,1689.806445,1068.2690699999998,2307.0856870000002,553.3390555999999,23.52830934,7.36166328,0.005652931999999999,0.035055771,3462.940661,2376.261468,0.841110721,1.093635879,0.000961888,0.104224875,0.054638194,0.068008132,0.2375,0.3,sad
370,45270,943.125,945.0,549.8495864,64.59960938,198.76802880000002,139077,952.5821917999999,0.314442625,0.32174514600000004,0.453180057,0.288533778,0.24939174600000003,0.145386005,3.74620419,30.76879747,-8.361043536,81.74794261,0.008618269,3.0728054489999996,0.707082689,0.069370508,815.0678572,251.48802790000002,778.0339730000001,127.0907485,25.26291956,8.148252129,0.001035987,0.032091375,1628.770374,518.2002824,1.029211335,1.466180216,-0.001479633,0.098842414,0.050539626,0.027979465,0.35,0.3,sad
371,96331,963.31,967.5,558.6869731,135.9991776,135.9991776,96375,963.75,0.327019836,0.293840787,0.537987208,0.23954793100000002,0.269627581,0.103122746,3.72577686,31.73181259,-0.635037538,46.04378979,0.010213861999999999,2.3837838380000003,1.199392319,0.081669509,1660.372797,294.8248407,1733.395123,179.96484099999998,21.34828961,6.670677011,0.0043633840000000005,0.031973552,3138.2785329999997,340.8107203,1.570454721,1.954123684,0.013941963,0.067259294,0.09956661,0.04039337,0.525,0.7,happy
372,69253,975.3943662,982.0,553.1964345,95.703125,95.703125,69285,975.8450703999999,0.297542749,0.29574850199999997,0.518925698,0.26725082,0.256396849,0.132642335,0.24651435600000002,1.082253154,-10.36134563,63.35769441,0.013243627,2.5046008509999997,0.293532252,0.053634532,1973.2619260000001,437.8497124,2191.470804,355.7303885,23.7937905,7.949701459,0.009796532,0.034771211,4154.177559000001,1115.0544519999999,0.402677524,0.468040735,-0.00507099,0.065688989,0.095887771,0.027858996,0.325,0.475,sad
374,66176,906.5205479,906.0,521.4871545,103.359375,103.359375,66017,904.3424658,0.533297848,0.254289996,0.627728311,0.218373841,0.27989729399999996,0.070645865,15.5391855,56.44832993,6.457543617000001,25.42903906,0.01283445,1.6657320690000001,3.730117083,0.012212271,2505.044535,352.1749178,2268.618056,234.99678849999998,19.1916887,7.515085324,0.030024152000000002,0.03687923,4634.838829,782.9653352000001,4.846635158,4.962655967,0.006585499,0.044491555999999995,0.154225143,0.03056005,0.75,0.4875,relax
375,78712,937.0476189999999,937.0,538.9482902999999,112.3471467,112.3471467,78746,937.4523810000001,0.279912805,0.328633613,0.376468026,0.299824374,0.236072941,0.166141205,3.519591296,30.14456306,-5.813972607999999,70.83843015,0.009766371,3.674015185,0.560222387,0.0058050440000000005,1546.2511880000002,930.8976648,2317.263093,612.4078742,22.63419434,7.105434256000001,0.005167926,0.036213744,3441.0801880000004,2425.838213,0.713248256,0.991693023,-0.01560407,0.099082165,0.041729054,0.060096030999999994,0.1125,0.225,sad
376,92406,962.5625,963.0,555.0810904,129.1992188,129.1992188,92416,962.6666667000002,0.416849666,0.313293843,0.565395095,0.25709935,0.267776232,0.107838874,15.18471441,144.2625758,3.7764300289999997,53.70131802,0.008334302,5.383391662999999,2.009608746,0.179553121,1451.961024,929.7881126,1923.7436489999998,792.6112797000001,19.56382504,7.959797237,0.012567887,0.037752159,3186.6921850000003,2343.102868,2.231795837,3.33954143,0.001933732,0.041449464,0.047171591,0.036994556,0.5,0.6125,angry
378,82330,946.3218391,944.0,548.2217962000001,117.4538352,117.4538352,84278,957.7045455,0.39078505799999996,0.30536363,0.489901543,0.268656417,0.26272535,0.11961907699999999,7.093584535,59.94229955,-1.564829615,52.22159593,0.003657193,2.209246161,1.37174654,0.30920890000000006,1698.2737670000001,725.4472762999999,2046.7750399999998,927.3471073,21.41230393,8.464835648,0.007494425999999999,0.033358119,4016.3140270000004,2202.499076,1.464878666,2.036779609,0.008493261,0.068883717,0.056773198,0.022778606,0.5625,0.6125,happy
379,81695,859.9473684000001,860.0,498.7335829,143.5546875,24.84600361,5,5.0,0.28315996,0.292816443,0.41367651299999997,0.28429571600000003,0.220786305,0.185975108,2.52650354,15.131060399999999,-5.667463767,83.71581477,0.012641363999999999,0.9329765729999999,0.526235461,0.06491243099999999,647.6697747999999,91.26400442,650.2012549,44.15294094,24.43023432,8.398017317,0.001031582,0.032083239,1332.129812,196.9231279,0.94268937,1.042171805,-0.026306685,0.087300197,0.036962211,0.011628863,0.1125,0.2375,sad
380,108403,959.3185841,959.0,558.4708463,151.99908090000002,151.99908090000002,108418,959.4513274,0.37118071799999997,0.295497784,0.523456217,0.254272139,0.258938595,0.127609315,25.00712257,130.4233618,4.37954032,31.99509876,0.014044125,2.4151433769999997,2.632337809,0.043783478,1677.957113,470.1237688,2124.894237,418.3567178,20.96614446,6.212473005,0.007239446,0.032064006,3635.7537020000004,1342.449357,3.86725422,4.077567844,-0.017574212,0.069689828,0.063530173,0.021914628,0.575,0.475,relax
381,52204,949.1636364,949.0,543.5120727000001,75.99954044,75.99954044,52218,949.4181818,0.48627064700000006,0.300107876,0.546360897,0.285574232,0.260870276,0.12361242900000001,20.58718541,244.57478109999997,0.042958335,44.23121086,0.015785329,4.274890135,1.728906989,0.020752495,2120.23055,1192.343507,2117.709968,773.3557026000001,19.4362198,8.422725444,0.032988589,0.063109897,4312.98959,2422.939719,2.102977345,2.7577057430000003,0.003676284,0.064273795,0.111554396,0.094717971,0.625,0.7125,happy
383,72818,958.1315788999999,959.5,562.785117,103.359375,103.359375,74003,961.0779221000001,0.322148285,0.317360042,0.293073658,0.297020616,0.18792329800000002,0.21913048,14.19096321,100.7232566,3.959454963,69.37307547,0.011416912,1.739283984,1.0738608840000001,0.080966942,788.4370767999999,363.0592497,939.1796800000001,216.82825530000002,25.55201711,6.179912904,0.001083296,0.032081675,1400.956186,636.0773625,1.7419005269999999,1.965394884,0.038495584,0.11474467599999999,0.039799827,0.024861014,0.4,0.325,sad
384,119134,953.072,953.0,550.3372228,172.265625,172.265625,117272,945.7419355000001,0.596675541,0.285064514,0.401991327,0.30883079199999997,0.224865001,0.18102227699999998,24.69368784,222.8842955,8.327295563,45.47865777,0.012978706000000001,2.163993536,1.206922889,0.07149319400000001,1794.9847149999998,976.6321651000001,2620.896113,754.5929647999999,20.41801938,6.497977655,0.002564395,0.026381013999999998,4740.838085,2539.776218,1.68226237,1.9046353740000002,0.00021591400000000002,0.091128131,0.023750443,0.020200816,0.325,0.3875,sad
386,115838,957.338843,957.0,550.381664,161.49902340000003,161.49902340000003,115891,957.7768595000001,0.36410572799999996,0.300626529,0.5041567060000001,0.269361374,0.254838477,0.135612255,13.69198473,116.63861709999999,3.014063477,41.594114700000006,0.013682438,3.236066169,1.758863091,0.101619981,1581.4241240000001,771.4893346,2009.085981,574.0234508,20.44267414,7.278644756,0.010782303,0.029690417,3382.4712689999997,1748.029718,2.349945307,2.831540359,0.008649821,0.059974327,0.055893738,0.041391811,0.5,0.5625,angry
387,91028,1096.722892,1097.0,475.9566983,129.1992188,129.1992188,91046,1096.939759,0.42264792,0.300636872,0.47478122,0.283029285,0.254069495,0.137047529,7.000559368999999,59.79073755,-2.460324637,64.17706649,0.015620382,4.261721924,1.239962339,0.358445078,1557.779739,1111.094026,1896.422242,1113.967294,19.69514243,7.98518537,0.01156715,0.039087072,3508.858192,2785.176496,1.344970129,1.96023717,-0.00024520099999999996,0.0816375,0.041912946,0.026315837,0.65,0.65,happy
390,56830,848.2089552000001,845.0,503.3035206999999,99.38401442,99.38401442,55766,844.9393938999999,0.490031271,0.274549412,0.46295788299999996,0.28447989100000004,0.247357804,0.14882019400000002,12.89948931,76.12578295,5.334457167,29.81397383,0.0015948260000000001,2.06638629,2.5389466290000002,0.284334928,2377.280257,647.3504572,2295.797854,312.6960314,19.34377171,7.707103677999999,0.029045347000000003,0.049315773,4788.201854,1123.933216,3.194956232,3.691882316,0.0007750239999999999,0.07379140299999999,0.11372473,0.072527503,0.5875,0.65,happy
391,92084,959.2083332999998,965.0,553.4533991000001,129.1992188,129.1992188,94347,962.7244898,0.353258116,0.302919991,0.497890815,0.278836072,0.263245866,0.118469183,12.75058066,88.79882053,-0.47799218200000004,30.43742334,0.012068656,3.4074877389999996,2.2728824619999997,0.157172874,2606.4821620000002,918.2318108,2774.927168,421.84636950000004,19.65891684,5.881845447999999,0.03194714,0.053842742,5618.091461999999,2066.208551,2.5898666880000003,3.1944304910000003,0.008940578000000001,0.062906403,0.10061008699999999,0.062959324,0.5625,0.6375,happy
392,56114,919.9016392999999,921.0,535.9854936,86.1328125,86.1328125,56137,920.2786884999999,0.396547515,0.29639008,0.46698320600000004,0.279306827,0.242904046,0.155983839,1.773173851,17.0098582,-1.650675039,63.26609311,0.011288988,3.1915969210000004,0.609659016,0.03776744,1422.763686,796.6695707,1944.5501420000003,544.7663911000001,20.57466608,7.864343717000001,0.011131809,0.042356223,3056.8162399999997,1878.814714,0.7660208620000001,1.030796569,-0.0069319609999999995,0.084839914,0.053282779,0.04350871,0.3,0.475,sad
393,85784,912.5957447000001,912.5,530.2523751,135.9991776,135.9991776,85423,918.5268817,0.382431219,0.320428717,0.436060703,0.298413838,0.248214497,0.147386895,10.55514552,72.92209499,2.3384270519999997,49.47953657,0.002174345,4.751922167,1.541024685,0.07360485900000001,2029.127062,1154.2832050000002,2403.835941,660.5033667,21.24261731,7.816464599,0.00940184,0.019446922,4580.428643,2232.767561,1.8147677180000001,2.360375136,0.011819231999999999,0.082679673,0.071634383,0.081980932,0.625,0.675,happy
395,119571,941.503937,937.0,546.7109224,172.265625,172.265625,119718,942.6614173,0.497340358,0.288051391,0.5259486320000001,0.266171485,0.26460656899999996,0.115397994,10.17130355,124.3162997,-2.854761472,41.03287093,0.011288576000000002,3.024847914,2.262834549,0.324600607,3441.28112,1413.230215,2601.5854449999997,625.7580259,19.83907179,7.385955067,0.057199220999999995,0.061035112,6445.514822,2132.267791,1.6910002,2.43451993,0.008044363,0.061952892,0.195517377,0.158502864,0.7125,0.65,happy
397,115894,965.7833332999999,963.0,557.9723587,161.49902340000003,161.49902340000003,115941,966.175,0.395969997,0.29309241,0.575691737,0.241100363,0.273509015,0.092337166,10.77620047,58.06274789,4.5226144889999995,36.63708669,0.012166813,3.030833336,1.9824764730000002,0.092943795,1994.458238,677.0714395,2431.614121,461.4386445,19.91091848,6.847637964,0.015327733,0.033141922000000004,4606.928911999999,1646.982792,2.532423942,2.92651335,-0.001007931,0.053855911,0.070670909,0.031928807000000003,0.75,0.75,happy
399,88900,966.3043478,963.5,554.0862187000001,123.046875,123.046875,89032,957.3333332999998,0.352734249,0.298377081,0.398320766,0.28529512100000004,0.22038957,0.186445088,17.968982699999998,182.87505190000002,6.143731375,31.76924333,0.014715868,1.928921822,1.8109853269999998,0.349856228,1976.0037899999998,635.2633122000001,2433.098821,290.1860704,21.59091383,6.826620129,0.010235061,0.036261335,4491.031851,1268.70099,2.432477971,2.970574057,-0.005899237,0.080322021,0.065678482,0.046647401,0.7125,0.75,happy
400,84290,957.8409091,953.0,558.5860982999999,117.4538352,117.4538352,82389,947.0,0.39259484899999997,0.313602963,0.584383674,0.248486975,0.276130964,0.084172585,4.4295297289999995,82.03229479,-6.692671674,58.50309448,0.014975028,2.907976933,0.9703515770000001,0.24683980600000002,2562.069764,1137.235621,2273.8152670000004,882.1446757000001,19.16788203,6.663548744,0.05722804,0.084124848,5088.6288859999995,2574.575487,1.027892574,1.707209446,0.005351147,0.059193348,0.156242449,0.080021402,0.5125,0.575,happy
401,82525,948.5632184,950.0,551.4480562000001,117.4538352,89.10290948,61247,942.2615385,0.46691721399999997,0.305327716,0.603837988,0.2494071,0.277369345,0.07999737400000001,10.09938731,99.40129455,0.306652514,47.17925144,0.001187356,4.1594770510000005,1.702019572,0.265814155,1927.25017,812.3674533,2152.803101,531.1270152,20.92250424,7.8879323889999995,0.015409573000000001,0.027158877,4101.5199299999995,1660.386702,1.902293267,2.968439894,-0.008756156,0.051284094,0.097980596,0.064534504,0.5625,0.675,happy
402,89666,974.6304347999999,975.0,548.8939019,123.046875,123.046875,87787,954.2065217,0.37932638700000004,0.291082436,0.473548643,0.271125207,0.252767901,0.139433573,11.46748598,87.17398206,4.043353283,36.64345031,0.012387631999999999,3.337649121,2.1926770209999997,0.070037864,2139.1008469999997,787.1804492000001,2220.203827,590.3436347999999,19.59115292,6.84260036,0.020368011999999998,0.04272709400000001,4364.556177,1852.6310210000001,2.6728454619999997,3.368659202,-0.00033083,0.074078386,0.098833056,0.04645406,0.7625,0.7625,happy
403,93143,960.2371134,961.0,556.1695724,129.1992188,129.1992188,93162,960.4329897,0.358994284,0.276869456,0.519755779,0.253280236,0.258356288,0.128784167,3.7483024080000003,18.78855604,2.080755355,44.71709515,0.013733812,2.124953278,1.187489629,0.169559568,1553.61025,402.769093,1817.7787489999998,351.4583105,21.43879697,7.722916475,0.006631741,0.033167037999999996,3269.4136320000002,1065.645342,1.7158327580000001,2.015031688,-0.007723594,0.060752218,0.07662695,0.02342943,0.5125,0.525,happy
404,88853,955.4086022,955.0,550.5973928,123.046875,123.046875,56288,760.6486486,0.615565166,0.25807667100000004,0.598475775,0.260620232,0.274581948,0.08909594300000001,11.41527994,111.6587128,2.872449445,50.22715863,0.010482825,7.637770217000001,2.039182663,0.143234268,2744.208772,1494.636849,2678.2534370000003,583.3799312000001,17.56971624,7.270262807000001,0.052061385999999994,0.071992762,5692.309457,2544.186456,1.9229553990000001,3.056129791,0.002654376,0.047108895,0.107323263,0.11756404300000001,0.7375,0.725,happy
405,93649,975.5104167000002,976.0,550.8025205,129.1992188,129.1992188,93691,965.8865979000001,0.474858044,0.307891867,0.414841165,0.282259125,0.23520032300000002,0.167374256,10.64650288,74.95895208,7.393830557,31.39994408,0.014698013000000001,2.660393607,1.4859523769999998,0.014669566,2250.547121,613.3733354,2748.002969,384.78360330000004,19.59647313,6.938168944,0.011366168999999999,0.032804593,5585.847126,1466.208092,1.924073619,2.0543533959999998,-0.011023173,0.08146403299999999,0.048799699,0.026987892000000003,0.6375,0.8,happy
406,106414,958.6846847,960.0,551.9225201,151.99908090000002,112.3471467,73581,919.7625,0.603629498,0.251425328,0.604459857,0.22520682399999997,0.278363712,0.076465529,4.988033134,40.32653787,4.889147327,42.78901936,0.016752597,2.255897221,1.0476760859999998,0.101430744,2365.102494,654.5141212,2379.459443,226.72487510000002,19.95139666,9.927965272,0.011238157,0.027321372000000003,5139.2522659999995,930.4650077,1.390908725,1.5611132890000001,0.011530078000000001,0.04458573,0.09889292699999999,0.06559073,0.5375,0.4125,relax
407,64751,981.0757576,981.0,547.3113155,89.10290948,184.5703125,130502,966.6814814999999,0.48670091299999996,0.31692172,0.48857303700000004,0.290118537,0.258315239,0.128866483,14.12331028,145.1002354,2.7018481339999996,52.12827697,0.007614809,4.562721851,1.3698669669999999,0.010644891,1972.074111,1305.452045,2238.8297620000003,656.4041634,20.06290875,7.625197182999999,0.025662728,0.059520986,4026.010071,2507.4980379999997,1.5677680219999999,1.986737837,0.005419645,0.062731435,0.073029869,0.075663523,0.4125,0.4375,sad
408,79289,921.9651162999999,922.0,534.5489176,117.4538352,117.4538352,79315,922.2674419,0.45771053899999997,0.26766244100000003,0.572862989,0.233185013,0.271788125,0.09728591,31.73165955,124.15852190000001,8.235676526,25.23742081,0.009841783,1.672639974,4.301250458,0.20078982399999998,2431.812346,429.8917385,2663.9900399999997,257.27072680000003,19.14042323,7.064506615,0.031017639,0.034158692000000004,5794.561664,879.4182890000001,5.688280152999999,5.857057056,0.0035310000000000003,0.05314404599999999,0.10220046,0.030550246,0.7,0.6375,happy
410,57437,957.2833332999999,956.0,558.5050609,80.74951172,80.74951172,55545,941.4406779999999,0.44350794299999996,0.28985888600000004,0.420828497,0.289614592,0.22964431,0.174919479,0.918175438,9.443912597999999,-1.711022824,67.53811941,0.011316058,2.508896128,0.361174703,0.019144863,1366.09257,485.4233324,1857.0900969999998,398.1585079,21.14584839,7.028822829,0.0042348509999999995,0.032620784,2930.762134,1174.43229,0.509544143,0.635759463,0.036635873,0.064694561,0.04393047,0.027425805,0.35,0.5125,angry
415,100609,958.1809524,958.0,559.0944512,143.5546875,143.5546875,100640,958.4761904999999,0.5474296120000001,0.276978014,0.49849395799999996,0.267921077,0.253692888,0.137743428,19.14749628,132.80336259999999,7.603082293,29.85793967,0.015538922,3.2733917480000003,2.379649401,0.013367156000000002,2493.6176579999997,893.6661931,2634.591766,589.4114227000001,20.38942034,7.964324327999999,0.016813984,0.038067143,5508.576295,2060.116028,2.855011405,3.252588335,0.018093394,0.056201682,0.095358811,0.054734005999999995,0.625,0.525,happy
416,118300,954.0322581,943.0,551.1118371,172.265625,172.265625,118500,948.0,0.523880665,0.284308109,0.409256075,0.300988805,0.224694337,0.18123407100000002,21.13752335,158.6987007,5.8431551310000005,38.97052443,0.009236844000000001,3.986623235,1.9062216280000002,0.20811565199999998,1950.6413850000001,866.2364471000001,2647.5677769999998,536.0412272,18.28057202,5.5281902999999994,0.014922323999999999,0.02778871,4572.433127,2319.422,2.570105303,3.055867982,0.01231815,0.100082465,0.054389651,0.053165841,0.5625,0.525,happy
419,52555,922.0175439,919.0,533.9330562,78.30255682,78.30255682,46984,870.0740741000001,0.270502552,0.307462116,0.446910204,0.293089889,0.229096192,0.175636751,1.4284370380000002,8.7552366,-8.712362641,73.21777147,0.008452622,1.6192373709999999,0.573248565,0.135748908,1111.860672,401.1569412,1130.056423,591.3161715,23.54161559,9.377736441,0.002137533,0.032157398999999996,1851.3895260000002,1028.709236,0.8779546970000001,1.1258648740000001,-0.005804395,0.0705438,0.075458698,0.015051105,0.2875,0.375,sad
420,121603,935.4076923,935.0,538.6737516,184.5703125,184.5703125,121632,935.6307692,0.371484506,0.305400545,0.583060097,0.25741475,0.272099506,0.096411577,4.495103909,19.22793222,0.081101964,52.1497861,0.014004973,6.22273546,1.568404675,0.03439280000000001,2277.1374760000003,1425.199343,2272.310872,941.5488919,21.07248461,6.866712581,0.035539702,0.06649699099999999,4706.718886,2919.615071,1.5788775369999999,2.029736728,-0.014710623999999999,0.060944173,0.09890424800000001,0.056108371,0.4375,0.55,angry
422,60133,954.4920635,958.0,559.2051296,83.35433468,83.35433468,58625,945.5645161,0.296159993,0.30049522300000003,0.407264267,0.27961148,0.224721594,0.181200272,0.766867775,8.969922842,-13.47468277,88.03026683,0.010095994,1.770931001,0.327761173,0.060800754000000005,1094.516343,474.3750365,1365.279014,441.09510980000005,24.23030188,4.846629958,0.001807692,0.032096243999999996,1984.737853,1018.954299,0.40331481,0.751399079,0.028406737,0.08643722300000001,0.057310031,0.033693983999999996,0.225,0.3375,sad
423,81848,951.7209302000001,952.0,553.0648991,117.4538352,117.4538352,81866,951.9302326,0.49047397600000003,0.287925458,0.512592618,0.267811323,0.260935398,0.123474902,65.86802432,429.34928859999997,11.3880114,33.96872047,0.014187676000000001,2.6937375539999997,3.3822970389999996,0.004278259,1442.121195,654.0655542000001,2005.78737,509.49649500000004,18.88224322,7.455563711,0.005468791999999999,0.027737601,3273.529458,1604.516814,5.094584621,5.294389005,0.015778173,0.062097822999999996,0.035020407,0.024254493,0.525,0.4375,relax
425,83865,963.9655172,963.0,542.275971,117.4538352,117.4538352,84740,952.1348314999999,0.405374845,0.313515879,0.564446121,0.24794382399999998,0.272484485,0.095318091,8.261539467999999,57.80122239,4.1005445510000005,28.408490500000003,0.0073145680000000005,3.8570967510000003,2.377003193,0.055787414,2935.420545,766.9570304,2711.0538109999998,390.64218250000005,19.59904706,7.143455124,0.039240628,0.048289772,6118.430579999999,1414.891171,2.392080221,3.4223670160000004,0.014725548,0.047313047999999996,0.11473452199999999,0.053914378,0.7625,0.725,happy
426,84700,951.6853933,952.0,553.1397734,117.4538352,117.4538352,84727,951.9887640000001,0.367697272,0.28699043,0.439743279,0.281319052,0.239612197,0.16099480900000002,16.18592891,87.23922252,7.59940886,33.40315286,0.007922816,3.2448367210000004,2.374256611,0.078738093,2178.278096,932.249751,2586.1225059999997,644.3769342999999,20.47933309,6.470717506000001,0.017058741000000002,0.030485652000000002,4938.469846,2491.803789,2.8582497439999996,3.167034543,0.002207672,0.071804642,0.075998549,0.03340157,0.5375,0.5375,happy
427,76845,960.5625,969.0,554.8580413999999,107.6660156,161.49902340000003,113913,957.2521008,0.520201172,0.26126419100000003,0.47714055,0.270594391,0.251378975,0.141922317,10.42844882,83.47527554,7.259098978,25.2943247,0.011619636000000001,1.879458958,1.800574064,0.030100527999999998,2590.363313,657.6677065,2930.302264,224.2656313,19.611393399999997,6.064847539,0.023277322000000003,0.045091327,6225.687457,1141.414065,2.075873701,2.252749628,0.018567451999999998,0.08778096699999999,0.082518273,0.051334758,0.525,0.6,happy
428,84726,962.7954545,963.0,555.8799977000001,117.4538352,117.4538352,84728,962.8181818,0.488817361,0.289882016,0.5840313770000001,0.249083124,0.28061553699999997,0.067736648,7.982360312999999,74.92516794,2.818641293,46.64934032,0.015162037,4.42698495,1.448533773,0.117690995,2131.638195,1106.52238,2436.672594,514.9716659,18.8535921,7.653526007999999,0.016109508,0.04276362400000001,4792.0141109999995,2026.0905539999999,1.8005506869999999,2.342214685,0.003425235,0.04812209,0.097117656,0.115614266,0.7,0.7,happy
429,124929,968.4418605000001,968.0,553.0385257,172.265625,172.265625,124996,968.9612402999999,0.32378642399999996,0.29585898,0.333055873,0.282063868,0.205932836,0.202299284,0.929797152,6.575332355,-5.405164107,104.7454059,0.009565681999999999,2.191493179,0.25932371600000004,0.012254801999999999,350.91778930000004,127.79939089999999,404.32817739999996,146.47167919999998,24.24939965,7.021037767,0.001032137,0.032083221,628.1460557,276.3230182,0.475048853,0.521253793,0.0017842589999999998,0.114890066,0.019810483,0.005185508,0.2875,0.4125,sad
430,92063,958.9895832999998,959.0,550.987721,129.1992188,129.1992188,92110,959.4791667000002,0.33044434100000003,0.284880978,0.293480305,0.288982311,0.184532167,0.221993722,14.00454633,86.01783745,4.723833549,57.04490201,0.008651236999999999,2.31636539,1.187051892,0.005580138,899.8711325999999,379.814945,1662.7524859999999,456.4362374,21.39473767,7.120272465,0.001631259,0.026283587999999997,1500.237131,1243.2797,1.9703027290000001,2.277222212,-0.042200094,0.107362951,0.030614731000000003,0.017280434,0.375,0.2375,sad
431,100750,950.4716981,952.5,548.9922536,143.5546875,143.5546875,100755,950.5188678999999,0.421983084,0.297472128,0.61376873,0.23286028399999997,0.278343236,0.07654003200000001,12.82908905,98.82996551,3.1336866389999996,33.60608376,0.016061383000000002,3.4848588030000003,2.56126976,0.11513905199999999,2261.588951,750.4877058,2172.127786,628.6732024,20.20567208,8.055738547999999,0.020021344,0.042791758,4468.666879,1740.341845,3.088082313,3.6921641110000003,0.013440375,0.044510822,0.108447769,0.049120620999999996,0.6375,0.5625,happy
432,76002,962.0506329,962.0,555.9360882,107.6660156,107.6660156,76024,962.3291139,0.4379581,0.29585656,0.41275843700000003,0.29297334399999997,0.232282465,0.17140067,16.99677029,121.0889432,7.3932004760000005,44.95366086,0.0075755580000000005,4.080764574,1.5806500909999999,0.09269793300000001,1581.0258019999999,794.5676779,2306.244841,713.1857286000001,18.9072825,6.97790055,0.005853395,0.010384825,3710.981168,2283.655797,2.2044149109999998,2.6976924369999997,0.004442923,0.07470643,0.041091132,0.033224289,0.5375,0.5375,happy
435,51353,855.8833332999999,856.0,486.4915927,92.28515625,92.28515625,51374,842.1967212999999,0.379566346,0.32363455,0.502800213,0.286266389,0.257321328,0.12918532800000002,13.23377933,121.7180156,-0.962362917,58.59662906,-0.008057939,4.5859241630000005,1.910294294,0.18200501800000002,2585.153488,1785.931162,2301.72934,656.2745258,19.07442507,6.451503435,0.058169987,0.16225552599999998,4916.957413,2633.397393,1.804194918,2.85565754,0.013098543,0.062604547,0.134149034,0.176813804,0.4375,0.6125,angry
436,62862,952.4545455,952.5,547.0888017999999,89.10290948,89.10290948,62882,952.7575757999999,0.43245993899999996,0.30134167100000003,0.47379826700000005,0.284335399,0.25072105899999997,0.143081389,10.15121586,82.62330731,5.450773428,33.74693467,0.008735637,3.4209231239999998,1.973593235,0.122936986,2957.610751,959.4341486,2931.872213,267.981321,20.56702998,7.78774702,0.03233828,0.051200707000000005,6595.84976,1029.1257050000002,1.9355481959999998,2.465295854,0.007510052,0.07055413599999999,0.11161993699999999,0.068261776,0.4125,0.525,angry
437,71074,899.6708861,899.0,523.604516,112.3471467,112.3471467,4,4.0,0.381195909,0.266475415,0.342432209,0.25827811,0.211134653,0.196864145,6.2649137260000005,22.04997432,6.8307567460000005,33.04993578,0.014788833999999999,1.141142314,1.63952446,0.008976082,1714.959416,147.4525498,1946.8547230000001,138.38839330000002,21.55000475,8.369050521,0.006172434,0.031969208,3523.6740560000003,309.85508189999996,2.499783208,2.514291371,0.019203495,0.10207726800000001,0.08483339599999999,0.015151187,0.525,0.4125,relax
