song_id,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_cq_mean,chroma_cq_std,chroma_cens_mean,chroma_cens_std,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,rms_mean,rms_std,centroid_mean,centroid_std,spec_bw_mean,spec_bw_std,contrast_mean,contrast_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,poly_mean,poly_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,valence,arousal,label
db625,129.1992188,92213,960.5520832999997,0.34588077799999994,0.314266775,0.35398114299999994,0.294192473,0.214449494,0.193247893,0.554354717,5.96775435,-5.566973332000001,93.35537826,0.010834208,2.674770572,0.22772643,0.004990972,939.340148,767.3675614,1541.00287,523.8010113,23.58957883,7.2989512360000015,0.001409469,0.00644056,1662.594034,1708.6540929999999,0.307375271,0.42412921600000003,0.028068947,0.09186141699999999,0.031051517999999997,0.039852373999999996,0.2625,0.425,sad
db1778,107.6660156,67182,895.76,0.23898373399999998,0.28853835899999997,0.417170827,0.274849471,0.247829534,0.14803329199999998,0.514204405,6.076908212,-17.86501439,90.33221404,-0.00073119,2.514574805,0.254252315,0.041123938,818.0981722,158.6820655,874.7158788999999,274.5893339,23.39107772,5.978925857,0.000114275,0.00034277,1309.647636,301.5051786,0.349569808,0.505509946,-0.024114927,0.093532294,0.054895612,0.017146855,0.425,0.275,sad
db869,112.3471467,81292,956.3764706000001,0.281869823,0.30279085899999997,0.47474044299999996,0.279143701,0.250251212,0.143901579,2.868371512,43.18869563,-9.718471645,80.95161555,0.004404334,2.869969611,0.510085404,0.00677246,755.1806824,315.8118478,862.9663201,362.0591665,25.21427723,7.199837142000001,0.001201047,0.027311876000000002,1291.5537539999998,710.4172373,0.6739968540000001,1.1166546990000001,-0.00239631,0.083250903,0.044235009000000006,0.016356953,0.2,0.3875,sad
db851,143.5546875,102905,961.7289720000001,0.327571335,0.297900063,0.526147501,0.26245983300000003,0.260498343,0.124394319,14.022243900000001,128.4542741,2.067951915,39.71516829,0.01141377,2.605756496,1.5371173619999998,0.24014979600000005,1572.905039,578.0458352,2063.47643,512.6956795,21.56646407,6.968806192000001,0.006744562,0.024414109,3360.261897,1635.47681,2.338095745,2.643124132,0.016526251999999998,0.056942397,0.058653653,0.026819826,0.5,0.425,sad
db207,117.4538352,68481,856.0125,0.301132684,0.292912424,0.524338609,0.264903392,0.255478561,0.134402523,1.639091885,13.58025463,-3.527169556,62.6704916,0.004373432,2.668916364,0.539066136,0.012539231999999999,1342.180018,606.2649605,1735.9083289999999,673.659933,22.10589718,6.984076817999999,0.005829567,0.033192921,2761.314352,1662.614954,0.771367125,0.9287048000000001,0.001202018,0.061669123,0.050085682,0.020324316000000002,0.475,0.475,sad
db733,135.9991776,93702,956.1428571,0.240909823,0.296614399,0.384672205,0.287136796,0.223193298,0.18307945,4.566622496,30.31588829,-8.188759762,51.91066324,0.009687529,2.215298072,0.7993907929999999,0.037417885,1332.546034,410.31034730000016,1873.845518,352.4230248,24.02752293,6.523467907000001,0.0027713629999999998,0.032354672,2778.654521,1174.375216,1.187947801,1.322072182,0.036989672,0.09116811,0.050240365,0.024471327,0.4125,0.5,sad
db171,112.3471467,74782,923.2345679,0.240240116,0.29440325300000003,0.425861631,0.280756429,0.22865284600000002,0.17621353399999998,0.502954053,4.3592615,-10.38348099,109.68853429999999,0.005753938,1.821825926,0.195876524,0.020459825,393.36911499999997,101.9778025,406.687148,115.2664717,25.06743653,6.73125384,0.001031353,0.032083247,597.9152579,183.0469044,0.316534482,0.43074133200000003,-0.002140917,0.102386919,0.034453387,0.012353274,0.1375,0.325,sad
db454,99.38401442,72009,960.12,0.602454701,0.237950513,0.557722113,0.27738675100000004,0.25844142600000003,0.12861323,8.061870281000001,85.28725831,3.9394026610000004,41.30948546,0.000319197,2.714985267,1.2365970609999999,0.015753148,2044.7346940000002,641.0800276000001,2654.842959,350.5210454,18.17002456,7.524250737000001,0.015401268000000001,0.020992544,5105.361517,1496.790542,1.3942515930000001,2.033509488,0.0033364609999999998,0.03605956,0.054721227000000004,0.036710012,0.5,0.475,sad
db1475,135.9991776,97138,1011.854167,0.331971505,0.296304336,0.42657006,0.276066425,0.236676731,0.16527993900000001,2.1031493759999997,14.16314313,-5.337280739,66.22013886,-0.000264854,3.19476276,0.563780487,0.036803626,1399.616104,775.2890881,2079.389661,653.1869487,23.51498961,6.286735577999999,0.003109575,0.007356195,3177.903006,2137.153561,0.7811320740000001,0.9598548929999999,0.029832407999999998,0.10294030900000001,0.039832966000000004,0.028014405,0.4125,0.275,sad
db564,129.1992188,93110,959.8969072000001,0.43653107,0.291352688,0.493751909,0.264129543,0.262326948,0.120490272,14.83144472,81.5432391,6.794097828,38.99539878,0.0029684620000000003,3.729651545,2.045903683,0.011108541000000001,1656.996916,656.9071802,2197.716281,511.7932472,20.54558816,6.786136504,0.008076715,0.014820471000000003,3583.3202520000004,1752.100187,2.783057112,3.277078297,-0.016692035,0.064652955,0.052940655999999996,0.030297565,0.4625,0.4875,sad
db1809,89.10290948,59369,973.2622951,0.35287021700000004,0.29592531899999996,0.485684526,0.254575359,0.253906571,0.13734914199999998,1.654927351,11.40800972,-2.136571689,50.89781099,-0.0004990390000000001,1.531767066,0.712217987,0.006253034,1696.270968,185.8407293,1791.1316329999993,118.1610716,21.96559289,7.204786891,0.002867728,0.002388743,3369.5574030000002,330.0114423,1.059488955,1.1382134179999999,0.011836224,0.066420132,0.08924461,0.020699206,0.375,0.3875,sad
db600,103.359375,72354,952.0263158,0.289284604,0.30483858,0.46660787,0.274683273,0.244853878,0.152904911,1.9343996490000002,26.69496041,-7.469695132000001,60.63996972,0.009330165999999999,2.837303054,0.558896661,0.012522391,1639.645129,708.2666005,1772.9498829999998,580.8863723,23.79539419,6.810116535,0.0045439109999999994,0.034030259,3307.844087,1630.058917,0.752628838,0.934598907,-0.009545030999999999,0.079551812,0.086488452,0.040113165,0.3125,0.375,sad
db64,117.4538352,85519,960.8876403999999,0.40557503899999997,0.28165377,0.492236548,0.260159805,0.251891254,0.141011098,3.3862034039999998,16.08918184,1.557743741,36.5320687,0.013234433,1.888543708,1.09826231,0.024886217000000002,1853.009875,349.9855787,2328.0653350000002,284.4677256,19.95434565,6.279713825,0.011854906,0.032536823,4111.532045,975.9424008,1.5988658219999998,1.691603991,0.010964405,0.065694127,0.07352232,0.019639093,0.325,0.4875,sad
db554,41.015625,5,5.0,0.234508467,0.286942682,0.466868475,0.257379445,0.244290132,0.153803982,0.7452051959999999,4.167553555,-17.88980686,94.62385464,0.007341251,0.9271666270000001,0.300526738,0.008871822,771.4172189,51.48611738,468.6716166,57.09434574,24.82835101,5.203571053,0.001031757,0.032083232,1149.1253199999999,122.9652378,0.50814703,0.550537504,0.015696381000000002,0.087112455,0.06458544599999999,0.006780653,0.225,0.5,sad
db1225,78.30255682,54777,961.0,0.553304008,0.252019596,0.529745631,0.25375487,0.259345999,0.126779282,2.652621403,12.94476674,3.830401443,41.02984365,-0.0028449129999999997,2.270060621,1.037256837,0.017786315,1813.294143,677.948588,2089.184832,407.4500875,18.747290600000003,7.970560843999999,0.011897871,0.018959232,3879.9932049999998,1418.509753,1.4844051790000001,1.5638126959999998,-0.014688491000000001,0.051473517,0.074170375,0.044092358,0.3,0.45,sad
db1217,95.703125,65140,944.0579710000001,0.27752705,0.296223556,0.430104041,0.275514742,0.241471799,0.158191983,1.556147519,11.62424098,-8.416467201,80.87994307,-0.003593143,2.069926461,0.37751078600000004,0.041301485,762.3750484,332.0129827,1360.7528710000001,320.7316813,23.06478278,5.408602183999999,0.000521369,0.002701866,1099.726683,915.252915,0.6294918,0.7459590220000001,0.026924074,0.104484306,0.030173665,0.011317151000000001,0.3625,0.2,sad
db190,172.265625,119267,946.5634921,0.250631208,0.286147608,0.406293609,0.27600141,0.22477170800000001,0.181138104,1.258179233,18.21873131,-16.75328521,61.85172983,0.008453152,1.155956223,0.439372063,0.015637724,1433.906953,275.59852989999996,1400.981909,198.6239627,25.8481005,7.495636757000001,0.001467319,0.032079715,2765.962141,490.68171540000003,0.644043979,0.780503748,-0.033059244,0.091288135,0.08191673,0.035429192000000005,0.225,0.2625,sad
db1487,89.10290948,63529,962.5606061000001,0.315552165,0.30707707,0.37280739799999996,0.29176604300000003,0.218624811,0.18851134,2.621750192,20.56386455,-8.330759837,80.069069,0.0005912119999999999,3.891032652,0.4378999770000001,0.0053615519999999995,731.0798255,543.3631827,1191.701932,578.4157238,24.91254545,5.909504784,0.0008674860000000001,0.003865107,1359.0140039999999,1484.432752,0.707345201,0.795872832,0.002698124,0.08612458099999999,0.024790477,0.015087452,0.4125,0.175,sad
db1488,129.1992188,90428,962.0,0.350706791,0.294492474,0.524262669,0.258830245,0.260805157,0.123749761,1.347332094,7.89665045,-6.75625541,55.02933232,0.000592863,2.960456082,0.6351203320000001,0.071648903,1667.432249,609.5148114,1990.9587589999999,427.66743439999993,22.10138549,6.947636768,0.00619397,0.011410109,3425.1570659999998,1375.8933949999994,0.8883172540000001,1.106134598,0.022827538999999997,0.069703314,0.069658939,0.034104567,0.4875,0.3625,sad
db468,80.74951172,54610,925.5932203,0.451413888,0.296135275,0.534482209,0.259976709,0.256902745,0.131659839,1.061384845,21.20714481,-4.5181215660000005,83.99035367,0.01108575,1.778768938,0.240181416,0.063526355,623.73885,297.3091665,871.9772274000003,381.2816723,25.30436541,7.634677895,0.001272486,0.032121002999999995,1200.020991,787.5887352999997,0.404632375,0.541431361,0.010596574,0.048059933,0.030570937000000006,0.019064956,0.325,0.3,sad
db235,99.38401442,70717,955.6351351,0.20737583,0.28869042,0.421032595,0.273663737,0.237830675,0.16361510699999998,1.720479249,11.72923799,-14.23260407,60.86464951,0.009085685999999999,1.8169253730000001,0.515118718,0.050379649000000006,2009.8410600000002,170.2121536,1489.789401,145.1103899,27.19235046,10.02075888,0.001363625,0.032076292,3287.008511,500.4220517,0.711338371,0.823878655,-0.00037789800000000016,0.09910351099999999,0.149386894,0.02796893,0.25,0.3375,sad
db1951,151.99908090000002,108854,963.3097345000001,0.37429922200000004,0.288708413,0.45527596600000003,0.264533416,0.244126381,0.15406376300000002,2.627218365,12.051065199999998,1.328881881,34.57492784,0.00029016700000000003,2.15762817,1.078835487,0.013744228999999998,2203.540775,631.8179402000002,2437.076285,403.803197,20.29377947,5.999941099999999,0.02041092,0.027060525,4767.07673,1397.200979,1.411944226,1.4674102740000001,-0.010392661,0.07624926900000001,0.090912275,0.043084622999999996,0.45,0.375,sad
db135,117.4538352,81196,933.2873562999999,0.19471661,0.30377604,0.342155473,0.29736510899999996,0.215566481,0.192001108,0.566921121,8.536943567,-17.89190887,90.69739153,0.005799869,2.6206811759999997,0.24814045399999998,0.021745842,1682.394962,1159.013964,1706.656468,623.2884203,26.23424177,7.545150157,0.0076169509999999985,0.031088786,2980.701193,2141.7781219999997,0.264287535,0.44927835,-0.026248927000000002,0.110995337,0.08944653400000001,0.080079817,0.3375,0.3125,sad
db1419,143.5546875,99670,940.2830188999999,0.4269421470000001,0.311929262,0.47600135,0.272146161,0.244906545,0.15282054,2.2841624830000002,39.03076074,-0.428552318,59.47404711,0.00022035200000000002,1.908102964,0.48361367,0.008603767,1258.203888,372.0409741,1907.2467589999999,272.6833646,18.60055042,5.907227862999999,0.002906755,0.005105882,2679.544908,901.0829005,0.748777275,0.8691658170000001,0.012605976999999999,0.057804485,0.034439197000000005,0.018952998999999998,0.3375,0.1875,sad
db1829,92.28515625,64311,974.4090909,0.318508644,0.291014134,0.48370960399999996,0.259903389,0.253554871,0.137997322,1.867604548,7.582827246,-5.95890674,56.33503845,-0.0009497069999999999,2.546853572,0.690557778,0.013017859,1340.151811,524.6457772,1668.983879,432.96858399999996,21.96696926,6.711553061,0.003143584,0.008053326,2607.978674,1287.53935,1.068004553,1.150342022,0.010249283,0.083044802,0.061496983,0.02788541,0.475,0.325,sad
db1174,99.38401442,68570,939.3150685,0.249304482,0.30179727100000003,0.406846444,0.28484405100000004,0.233488398,0.169754238,1.168886464,10.65978637,-17.97863543,87.94394495,0.009837494,2.437865198,0.287657261,0.048393708,675.2788797999998,285.4063308000001,900.2978728,346.5081969,24.86231193,6.458899214,0.0006333430000000001,0.009486461,979.7829872000001,657.4477403,0.47830148899999997,0.605181518,0.017255718,0.078972355,0.037989088,0.013123401000000002,0.325,0.2875,sad
db795,86.1328125,57033,934.9672131000001,0.297029337,0.302058025,0.463944873,0.277565615,0.25004747899999996,0.14425529999999998,1.098726695,11.68243842,-6.844935231,87.93626209,0.00645354,4.140041899,0.351192355,0.025627202999999998,692.1830418999997,240.88663390000002,1100.291414,324.6874132,21.4088196,6.303487047999999,0.00040975,0.0024272,1044.243866,598.7267443,0.486736241,0.772569507,-0.033609253,0.081743824,0.033863223,0.010876034,0.15,0.3125,sad
db1573,89.10290948,63898,968.1515152000001,0.37525119,0.294555719,0.561677068,0.245372321,0.268877319,0.10506341300000001,2.114905531,12.8534651,-0.40221449600000003,49.57072243,0.001367492,2.8736569939999996,0.877229631,0.03103468,2276.494268,1071.480598,2625.021928,453.85291060000014,19.05085889,7.000199737999999,0.016990801,0.022435311,5074.847091,1982.872191,0.975872392,1.151674534,0.010985668999999998,0.047497684000000005,0.079968022,0.08631628699999999,0.4875,0.325,sad
db1464,112.3471467,75631,933.7160493999999,0.32296931,0.303500977,0.480637401,0.270038483,0.249201788,0.145711365,1.9066050540000001,12.12453642,-5.161165369,50.47026815,0.001738199,3.248015477,0.7541834709999999,0.014630491,2100.025019,842.4854932,2485.953905,503.6224411,21.74560551,6.585252672,0.011229486,0.015018038000000001,4798.665428,1902.8376420000002,0.926400503,1.097798881,-0.008719694,0.06674759,0.071353058,0.045227613,0.475,0.425,sad
db279,112.3471467,78870,950.2409639,0.358344305,0.289405649,0.508667424,0.256822363,0.257116562,0.131241788,1.6653479169999998,7.218835831,-7.449159247000001,47.33942345,0.007425078000000002,3.0623470580000003,0.96586585,0.021659166,1932.30336,521.4973954,1778.7388850000002,394.7361038,22.40643915,6.132924662000001,0.011557033000000001,0.035076107999999995,3285.954594000001,1097.760375,1.269478551,1.447911999,0.024796508,0.075051253,0.11006151199999999,0.036105794,0.325,0.4625,sad
db1691,89.10290948,52076,867.9333332999997,0.233158897,0.291651048,0.45339555,0.263958942,0.24658096,0.15010384300000001,1.674180475,12.50991028,-4.959031288,60.28884901,0.0007279389999999999,1.9272379519999998,0.54713583,0.07979127,1355.491485,559.9042439,1601.8027240000001,429.70025810000004,23.66954875,7.755357188,0.0038788159999999998,0.019870657,2629.80632,1154.680849,0.842196908,0.931247003,0.023925698,0.074447867,0.069217772,0.042020677,0.3375,0.325,sad
db76,198.76802880000002,139087,965.8819444000001,0.468463909,0.29767898600000003,0.434235287,0.28034079,0.24259565800000002,0.156463031,24.6501302,192.5713036,5.434730173999999,57.46397941,0.012939537,3.200804515,1.8064274790000001,0.10075535599999999,714.6758275000003,320.0205913000001,1034.839146,339.5834563,19.83362764,7.162316659,0.0016503029999999999,0.032128893,1386.427493,794.8740152,3.05827672,3.3604263619999997,0.000597434,0.082398316,0.02253871,0.013933158999999999,0.4125,0.275,sad
db614,143.5546875,94977,922.1067961000001,0.354100643,0.297154047,0.458764687,0.268786225,0.244879615,0.152863689,6.0716853120000005,32.06886801,0.37404910399999997,50.51807743,0.006834113,2.2362464369999997,1.9024473430000002,0.388818622,1866.634211,818.8512044,1998.861747,599.3221431,22.16096187,6.93033956,0.016222646,0.04029626,3730.6856840000014,1670.667817,2.098362056,2.87663972,-0.003384716,0.077763206,0.09041555,0.051614979000000005,0.4125,0.3375,sad
db995,123.046875,80513,925.4367816,0.386677179,0.28523593199999997,0.487678202,0.26262292600000003,0.253428503,0.138229256,1.331868144,5.218299857,-1.163615406,32.60410834,0.011683987,1.8313852080000002,0.95729506,0.0054577490000000005,2482.368647,504.30111739999995,2469.6210300000002,334.61471939999996,20.14808718,6.748688525,0.031303965,0.038748756,5281.284457,1192.549457,1.2137199109999999,1.280275883,0.0039886570000000005,0.07953428,0.133945363,0.040676849,0.4625,0.175,sad
db1501,92.28515625,63557,993.078125,0.39331091,0.30676579600000004,0.539422046,0.25509483,0.26824329199999997,0.10667178599999999,2.385737689,21.17830932,-1.008998103,47.23135509,0.006847625,2.852705295,0.821781933,0.022390846000000002,2333.9420809999997,921.7940085000001,2656.366247,479.53817369999996,20.05467369,7.608602137999999,0.029904818,0.043254140999999996,5259.134865,2216.150166,0.954939357,1.156573713,0.014296378,0.061470526,0.087077075,0.051230338,0.5,0.4875,sad
db1361,123.046875,73825,889.4578313,0.326842878,0.312293455,0.322430085,0.29246868,0.194857225,0.21298825100000002,2.184313754,18.52517963,-1.822918616,69.42466303,-0.003107523,2.351965194,0.42783710399999997,0.042051408,1186.053473,481.95304169999997,1968.621161,469.26762239999994,23.11331122,6.252686473,0.001430844,0.003739159,2637.778494,1592.764148,0.647577544,0.7382204000000001,0.053085539,0.11496243199999999,0.037165056,0.029142618999999998,0.425,0.1875,sad
db1653,112.3471467,76697,946.8765432,0.303305449,0.29867654,0.43912593299999997,0.275940079,0.233652088,0.169528862,1.261879073,9.08531677,-5.626409392,58.73562302,0.002389707,2.399457661,0.5089554789999999,0.010007578,1526.788425,630.2423028,2093.899162,522.3610656999998,20.62355761,5.013757413,0.00629986,0.015280903,3060.937046,1921.843606,0.72763375,0.81180453,0.009452297,0.075750752,0.057624242,0.025817137,0.4125,0.2625,sad
db106,143.5546875,94412,916.6213592,0.292254912,0.301563054,0.436397783,0.282927217,0.24126876600000002,0.15850147,4.781146936,23.70425897,-4.910359556,49.80795439,0.010687058000000001,2.8961565160000005,1.320550919,0.038518026000000004,1803.7772320000001,874.5808924,2036.147218,497.9717242,24.645716399999998,6.447406319,0.008400121,0.036602706,3520.1681299999996,1782.606467,1.52351252,1.944849419,0.005434883000000001,0.09237985900000001,0.08320211799999999,0.053587949,0.45,0.2875,sad
db1001,117.4538352,78852,938.7142857000001,0.35229561299999995,0.290514189,0.484068134,0.257476859,0.250819712,0.142908382,1.160751799,6.517536887,-3.4028848330000003,49.47796464,-0.003394046,2.544464921,0.684023321,0.036043543,1808.601475,665.6776869,1991.7564289999998,497.63947300000007,21.57774682,6.216063824,0.010021101999999999,0.017621122,3538.5174920000004,1505.412757,0.9525731279999999,1.0785166720000001,-0.017504802,0.075265182,0.09428363199999999,0.038026041000000003,0.425,0.35,sad
db801,103.359375,68442,924.8918919,0.42386363299999996,0.280516732,0.623586095,0.223070436,0.276476298,0.08303126,0.394094991,2.081741716,-11.47838741,45.0920175,0.014294773,1.281790978,0.60284853,0.09284889,2825.426691,468.3639607,2033.2372920000007,282.4565318,20.21081683,8.51353687,0.035229456,0.037951816,4893.645061,873.9589492999999,0.7288635,0.948004409,-0.00056171,0.044036702999999996,0.19676929399999998,0.046115964,0.2875,0.3125,sad
db1783,112.3471467,76740,947.4074073999999,0.346795411,0.299821894,0.456480545,0.278563436,0.24158438100000001,0.15802,1.716993749,16.08734557,-1.903669331,57.98581296,-0.000338959,2.514900108,0.701028705,0.040222622,1959.472532,774.4748323,2373.79597,595.3603828,22.85807805,6.9866950889999995,0.009717156,0.016495323,4451.3119719999995,2000.392447,0.773148148,1.06566001,0.011226193999999998,0.075891345,0.078113914,0.043142458,0.4,0.2875,sad
db616,112.3471467,74203,927.5375,0.30626624,0.307340555,0.444412356,0.28677073,0.24366235600000002,0.154796607,2.026255987,14.58760627,-7.538218872000001,75.37110621,0.0018535020000000001,3.635789852,0.495150387,0.049055117999999995,1297.616562,854.9750874,1933.3201199999999,588.4470355000002,22.39919525,6.716207407000001,0.004708321,0.032886531000000004,2677.0841379999997,2017.7702940000001,0.675308215,0.8484670190000001,0.0038769209999999998,0.085356365,0.03657858,0.036642077,0.3125,0.5,sad
db1422,89.10290948,59283,926.296875,0.296405068,0.295363456,0.48669168100000004,0.263944205,0.24906590899999997,0.145943504,1.4863307140000002,9.566020847999999,-9.101722275,58.99387438,-0.000638429,1.696519127,0.533476472,0.058036041,1645.711192,556.2885877,2304.2978559999997,510.4987387,23.8047876,6.933797715,0.003330354,0.007660296,3570.0950789999997,1595.266707,0.72373008,0.913866831,0.008322831999999999,0.080713162,0.055552952,0.025846538,0.3875,0.225,sad
db1935,143.5546875,99726,968.2135922,0.265651916,0.29880707100000004,0.539293872,0.254960552,0.262211284,0.12074177400000001,1.522633335,18.26090575,-2.6963860139999998,49.38375319,-0.006617649000000001,3.492304155,0.7913942340000001,0.052513365,2160.8928339999998,635.5751692000001,2175.680675,539.7643347000002,21.33813042,6.344638797000001,0.017938171,0.024690697,4463.217456,1521.695089,0.9164386179999999,1.143514184,0.004956419,0.058180533,0.10786052199999999,0.035565727000000005,0.4625,0.425,sad
db227,86.1328125,63283,958.8333332999997,0.267759912,0.289453605,0.534719305,0.24326697100000005,0.26346831800000003,0.117973635,1.228937196,8.514600543,-9.768343661,68.27860793,0.002387822,1.844619365,0.563243985,0.094331071,1543.445849,373.05054839999997,1643.787357,290.3283854,26.24393328,9.676368231,0.001787288,0.032095596000000004,2963.5500690000013,893.1967947999997,0.726168102,1.003061655,-0.0042274090000000005,0.069444933,0.110056481,0.036723900000000004,0.2625,0.3125,sad
db1267,172.265625,130500,981.2030074999999,0.336978199,0.291897603,0.49435017299999995,0.25796140100000003,0.26512298,0.114206561,1.758269448,10.04898137,-7.268345782999999,58.605614,0.003437188,3.0546827760000004,0.6141092779999999,0.030721491,1290.897216,414.6798464,1685.09813,413.3858944,22.70540365,6.874459977000001,0.002349689,0.00399185,2644.750674,1122.6895140000001,0.944067194,1.0878748809999998,-0.012851982,0.078132653,0.049091162,0.015028511999999999,0.4375,0.3375,sad
db492,143.5546875,101569,958.1981132000001,0.425994461,0.29078883699999997,0.570483134,0.27022684399999997,0.259127966,0.127224331,7.73579251,56.88609177,4.131666678999999,52.67205781,0.008578888,2.678214877,1.088111997,0.035351496,1325.162495,761.3161044999997,1976.7215820000001,584.7481153,22.12618225,6.714192174,0.005393893,0.028361341,2692.721501,2038.5324050000002,1.524119609,1.835375988,-0.001468132,0.054952372,0.049167153,0.041830039,0.425,0.475,sad
db18,92.28515625,63098,927.9117646999999,0.308815228,0.306204981,0.42819445799999994,0.281903389,0.23806540199999998,0.163273383,1.27373521,7.674056908,-3.7473617889999997,50.51686941,0.009179732,2.6194537,0.615023196,0.015455888000000001,2169.070753,888.4226499,2430.654349,397.5122164,22.73834719,7.8719049389999975,0.01181873,0.037437394,4914.440522,1586.3897960000006,0.790588306,0.891147899,0.024800113999999998,0.075007238,0.08655256800000001,0.067322859,0.475,0.3625,sad
db188,117.4538352,82064,943.2643678,0.24107447399999998,0.295218968,0.41270674399999996,0.282187185,0.23311100199999998,0.170272117,5.387174204,38.30959459,-2.916780829,40.85779007,0.010671356000000002,1.691671736,1.0264166590000001,0.086479858,1749.9478370000006,331.9467074,2028.013644,254.2626605,22.83467367,5.8529695560000015,0.005096573,0.032357138,3522.991783,747.9126278,1.476561871,1.580710751,0.017882878,0.085869389,0.069103746,0.026925497000000003,0.375,0.2875,sad
db244,184.5703125,112766,887.9212597999997,0.266078527,0.293445518,0.420832885,0.269905228,0.231674933,0.17222096,2.476058644,20.35342861,-8.643506841,50.811127299999995,0.006605274,1.578422915,0.9767184259999999,0.17650497,2077.026927,233.5082631,1666.301658,165.5917912,26.30498111,6.428051109,0.0029997120000000003,0.032188222,3516.2999229999996,450.5780625,1.155461171,1.51605729,0.046234084,0.075154332,0.140825095,0.027356792999999997,0.4125,0.4,sad
db1194,123.046875,87485,961.3736264,0.284862562,0.306775951,0.41483519700000004,0.275231361,0.235555595,0.16687389,1.627556376,20.28864112,-5.030243135,87.69042368,-0.002516301,2.1030800590000003,0.319009632,0.0022030229999999997,600.7622759999998,242.97271800000001,1188.063968,389.3676162,22.12703537,5.661256282,0.000234212,0.0007050180000000001,864.7003268,615.5744409,0.515203628,0.6614781829999999,3.97e-05,0.078915419,0.023511322,0.008401138,0.3,0.1875,sad
db1414,172.265625,119988,983.5081967,0.37884186,0.293471867,0.419624137,0.295241832,0.234472875,0.168391817,2.126160894,12.70447997,0.517962836,62.01322525,0.008993154,3.96925547,0.7419638040000001,0.02869929,1560.57719,553.6114094,2119.258149,511.68466639999997,20.64129658,6.3465082010000025,0.006989341,0.013188878000000001,3286.007908,1507.113025,0.963128422,1.33199738,0.009315885999999999,0.088660255,0.062128876,0.029873907999999998,0.3375,0.375,sad
db663,172.265625,124762,967.1472867999997,0.47275535799999996,0.295807255,0.530328506,0.262338267,0.25742875,0.13062837300000002,3.543159816,36.83014318,0.672935025,54.41134486,0.011146115,2.4960002759999997,0.632179141,0.01494895,1930.3726960000001,967.5559453,2501.58991,595.5564727999998,19.45070542,6.948563082000001,0.016576508,0.04402351,4445.87425,2288.546314,0.84829169,1.052984651,0.006466131,0.064686907,0.061642175,0.075091904,0.2875,0.4125,sad
db1441,112.3471467,78095,964.1358025000001,0.332985904,0.28831844,0.509953314,0.25583650199999997,0.256628715,0.132193176,1.840439797,7.115224419,-2.36424081,52.33827827,-0.003489505,2.086041837,0.784027755,0.037977353,1495.867142,422.2328493,1845.2074670000002,439.4265403,21.40999288,6.572947206,0.005304988,0.006227307,3000.815188,1104.4794359999999,1.136515973,1.270593122,-0.0037154590000000004,0.079494108,0.06940346,0.019582144,0.5,0.375,sad
db1127,151.99908090000002,106794,970.8545455,0.310372282,0.299247745,0.4464068470000001,0.276055256,0.236098891,0.166104325,0.7193996990000001,6.602332249,-10.90325853,72.83310534,-0.0016989429999999999,1.2677182009999999,0.378025591,0.069807291,1264.629789,221.5360296,1424.00208,172.6979819,23.520069699999997,6.518123129,0.000769832,0.000860214,2329.4414699999998,431.93229010000016,0.49363245899999997,0.680099729,-0.001501693,0.074069673,0.06470482400000001,0.022641621,0.3,0.25,sad
db121,99.38401442,72992,973.2266667000001,0.280325086,0.32827834699999997,0.350038811,0.30606480199999997,0.224276638,0.181750717,1.331204983,11.61566866,-10.49369814,64.61796155,0.0073905640000000005,4.362828591,0.585105598,0.035578366,2600.9594859999997,925.5032287999999,2527.021765,331.27259879999997,24.39655731,7.8475828729999995,0.012043099,0.02311103,5532.7623,1415.606462,0.555422993,0.8156442159999999,-0.004748502,0.10447839199999999,0.097415885,0.08801162800000001,0.2625,0.3625,sad
db1382,129.1992188,88473,951.3225806,0.404340154,0.302167417,0.528289442,0.27546181,0.257033891,0.131403623,3.0194247969999997,23.78565065,-0.838451215,61.70710192,9.97e-05,3.253932513,0.76347357,0.023410961,1124.288123,455.52101569999996,1360.8921890000001,469.39744079999997,21.67580351,7.26038051,0.002158415,0.007649311999999998,2146.987017000001,1112.8520130000004,1.208009773,1.3992663980000002,0.000502053,0.060266352,0.054276568,0.024702118,0.475,0.4625,sad
db1096,135.9991776,97159,961.9702970000001,0.388344985,0.321978936,0.4317530670000001,0.316022996,0.23247875699999998,0.17113433600000005,2.5955401119999997,31.00850621,-5.166607067,85.93534655,-0.000122564,6.153850157000001,0.532664239,0.002133538,1104.669255,1044.6336609999996,1563.7975609999999,766.7909384,20.83907253,7.389348869,0.00967428,0.031929478,1997.299034,2375.799754,0.602274338,0.926710473,-0.027681043,0.092144974,0.033603223,0.029427361000000006,0.35,0.325,sad
db1482,99.38401442,68164,946.7222222000001,0.26359793,0.297785913,0.43334865100000003,0.283220104,0.240999598,0.15891043800000001,1.760858211,15.58819962,-4.705581915,65.39881431,0.000449776,2.556947793,0.714857042,0.19731274199999999,1685.095495,812.1608675,2075.2523899999997,591.9849762,22.51948773,6.7109777489999995,0.008126063000000001,0.020874944,3379.390676,1749.1751769999994,0.7919647609999999,1.188585442,-0.003120011,0.090582409,0.063132649,0.05029424,0.4125,0.3,sad
